mutant serotonin control 0.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,19106,i,,19106,6.327284102,19103,19109,8,-1,8,,,,,,,,,,,,,,,,,,,,,93978,1.642530342,93978,93979,3,,7,,,29730,9.39840655,29726,29734,10,-1,8,,,,,,,,,
,,19185,i,,19185,20.1886717,19180,19196,18,-1,8,,,,,,,,,,,,,,,,,,,,,93984,0.719091316,93984,93984,2,,7,,,29841,4.004152,29838,29842,6,1,8,,,,,,,,,
,,19211,i,,19211,3.178347811,19210,19212,4,-1,8,,,,,,,,,,,,,,,,,,,,,93997,22.85282395,93994,93999,7,-1,7,,,29903,0.923439026,29903,29903,2,,8,,,,,,,,,
,,19217,i,,19217,4.92672762,19214,19219,7,1,8,,,,,,,,,,,,,,,,,,,,,94038,1.642530342,94038,94039,3,,7,,,31395,20.56752336,31392,31409,19,1,8,,,,,,,,,
,,19317,i,,19317,1.642530342,19317,19318,3,,8,,,,,,,,,,,,,,,,,,,,,94056,2.352750816,94056,94056,2,,7,,,31671,5.947288992,31668,31673,7,-1,8,,,,,,,,,
,,19632,i,,19632,0.923439026,19632,19632,2,,8,,,,,,,,,,,,,,,,,,,,,94073,28.92877741,94069,94082,15,-1,7,,,32560,1.369760594,32560,32561,3,,8,,,,,,,,,
,,20290,i,,20290,0.650669278,20290,20290,2,,8,,,,,,,,,,,,,,,,,,,,,94172,0.923439026,94172,94172,2,,7,,,32564,0.923439026,32564,32564,2,,8,,,,,,,,,
,,22591,i,,22591,16.58799539,22587,22605,20,1,8,,,,,,,,,,,,,,,,,,,,,119822,3.987077646,119822,119822,2,,7,,,32591,4.170065153,32590,32593,5,-1,8,,,,,,,,,
,,25061,e,,25061,18.56222443,25055,25064,11,-1,6,,,,,,,,,,,,,,,,,,,,,119832,7.845865393,119831,119834,5,-1,7,,,32610,0.650669278,32610,32610,2,,8,,,,,,,,,
,,25065,E,,25065,0.719091316,25065,25065,2,,4,,,,,,,,,,,,,,,,,,,,,138854,8.990799583,138849,138857,10,1,7,,,34385,2.390834456,34385,34386,3,,8,,,,,,,,,
,,25073,e,,25073,13.18847659,25066,25077,13,-1,6,,,,,,,,,,,,,,,,,,,,,138899,4.335609537,138898,138900,4,1,7,,,35544,0.719091316,35544,35544,2,,8,,,,,,,,,
,,25081,E,,25081,19.1839594,25080,25083,5,1,4,,,,,,,,,,,,,,,,,,,,,138907,17.46973629,138902,138911,11,-1,7,,,36183,1.846878051,36183,36184,3,,8,,,,,,,,,
,,25087,P,,25087,16.84843465,25084,25091,9,-1,7,,,,,,,,,,,,,,,,,,,,,138939,0.719091316,138939,138939,2,,7,,,38019,1.642530342,38019,38020,3,,8,,,,,,,,,
,,25094,E,,25094,3.965717443,25092,25095,5,1,4,,,,,,,,,,,,,,,,,,,,,139004,11.90186495,139003,139007,6,1,7,,,38484,6.735314836,38480,38486,8,1,8,,,,,,,,,
,,25119,P,,25119,13.96901861,25117,25127,12,-1,7,,,,,,,,,,,,,,,,,,,,,139025,19.40847792,139020,139028,10,1,7,,,38501,0.719091316,38501,38501,2,,8,,,,,,,,,
,,25156,P,,25156,12.1992687,25150,25160,12,-1,7,,,,,,,,,,,,,,,,,,,,,161642,35.17162294,161640,161647,9,-1,7,,,38618,9.399126234,38614,38622,10,-1,8,,,,,,,,,
,,25366,P,,25366,2.390834456,25366,25367,3,,7,,,,,,,,,,,,,,,,,,,,,161668,2.943868898,161667,161670,5,1,7,,,38627,4.004152,38624,38628,6,-1,8,,,,,,,,,
,,25452,R,,25452,479.1893231,25446,25456,12,-1,3,,,,,,,,,,,,,,,,,,,,,161704,6.377857367,161703,161705,4,-1,7,,,39060,0.923439026,39060,39060,2,,8,,,,,,,,,
,,25707,i,,25707,16.66207944,25701,25712,13,-1,8,,,,,,,,,,,,,,,,,,,,,161764,1.740165178,161764,161764,2,,7,,,39529,0.719091316,39529,39529,2,,8,,,,,,,,,
,,28306,i,,28306,8.483694645,28302,28311,11,1,8,,,,,,,,,,,,,,,,,,,,,161776,3.987077646,161776,161776,2,,7,,,41581,14.19044067,41576,41590,16,1,8,,,,,,,,,
,,28374,i,,28374,4.34448038,28372,28376,6,1,8,,,,,,,,,,,,,,,,,,,,,161779,0.923439026,161779,161779,2,,7,,,41700,8.135358829,41696,41703,9,-1,8,,,,,,,,,
,,28810,i,,28810,10.65416652,28805,28812,9,-1,8,,,,,,,,,,,,,,,,,,,,,170216,0.923439026,170216,170216,2,,7,,,41748,3.790933448,41747,41749,4,1,8,,,,,,,,,
,,28819,i,,28819,5.130211923,28816,28821,7,1,8,,,,,,,,,,,,,,,,,,,,,170290,3.109925773,170289,170291,4,-1,7,,,43035,1.982858722,43035,43036,3,,8,,,,,,,,,
,,29730,i,,29730,9.39840655,29726,29734,10,-1,8,,,,,,,,,,,,,,,,,,,,,170457,28.75185532,170455,170461,8,-1,7,,,43640,1.846878051,43640,43641,3,,8,,,,,,,,,
,,29841,i,,29841,4.004152,29838,29842,6,1,8,,,,,,,,,,,,,,,,,,,,,170498,27.48984021,170492,170503,13,-1,7,,,46138,0.719091316,46138,46138,2,,8,,,,,,,,,
,,29903,i,,29903,0.923439026,29903,29903,2,,8,,,,,,,,,,,,,,,,,,,,,170559,28.2987009,170556,170565,11,-1,7,,,46555,3.92685912,46554,46556,4,-1,8,,,,,,,,,
,,31395,i,,31395,20.56752336,31392,31409,19,1,8,,,,,,,,,,,,,,,,,,,,,170588,13.47664058,170585,170591,8,-1,7,,,50240,2.187206431,50240,50241,3,,8,,,,,,,,,
,,31671,i,,31671,5.947288992,31668,31673,7,-1,8,,,,,,,,,,,,,,,,,,,,,170635,2.352750816,170635,170635,2,,7,,,50700,3.798885886,50699,50703,6,-1,8,,,,,,,,,
,,32560,i,,32560,1.369760594,32560,32561,3,,8,,,,,,,,,,,,,,,,,,,,,170642,1.263767405,170642,170642,2,,7,,,50751,4.140077671,50750,50754,6,-1,8,,,,,,,,,
,,32564,i,,32564,0.923439026,32564,32564,2,,8,,,,,,,,,,,,,,,,,,,,,170656,8.89725487,170656,170656,2,,7,,,50884,0.719091316,50884,50884,2,,8,,,,,,,,,
,,32591,i,,32591,4.170065153,32590,32593,5,-1,8,,,,,,,,,,,,,,,,,,,,,170887,23.6228291,170884,170890,8,-1,7,,,52259,0.719091316,52259,52259,2,,8,,,,,,,,,
,,32610,i,,32610,0.650669278,32610,32610,2,,8,,,,,,,,,,,,,,,,,,,,,170962,19.92666982,170960,170969,11,1,7,,,52262,0.719091316,52262,52262,2,,8,,,,,,,,,
,,34385,i,,34385,2.390834456,34385,34386,3,,8,,,,,,,,,,,,,,,,,,,,,171001,0.719091316,171001,171001,2,,7,,,53263,1.982858722,53263,53264,3,,8,,,,,,,,,
,,35544,i,,35544,0.719091316,35544,35544,2,,8,,,,,,,,,,,,,,,,,,,,,171005,4.025106551,171005,171006,3,,7,,,53266,1.574108304,53266,53267,3,,8,,,,,,,,,
,,36183,i,,36183,1.846878051,36183,36184,3,,8,,,,,,,,,,,,,,,,,,,,,171009,10.54792252,171008,171014,8,1,7,,,61195,3.935729962,61192,61196,6,1,8,,,,,,,,,
,,38019,i,,38019,1.642530342,38019,38020,3,,8,,,,,,,,,,,,,,,,,,,,,171024,0.923439026,171024,171024,2,,7,,,62049,1.301338556,62049,62050,3,,8,,,,,,,,,
,,38484,i,,38484,6.735314836,38480,38486,8,1,8,,,,,,,,,,,,,,,,,,,,,171030,0.719091316,171030,171030,2,,7,,,62052,0.719091316,62052,62052,2,,8,,,,,,,,,
,,38501,i,,38501,0.719091316,38501,38501,2,,8,,,,,,,,,,,,,,,,,,,,,171085,18.37691202,171083,171089,8,-1,7,,,62860,0.923439026,62860,62860,2,,8,,,,,,,,,
,,38618,i,,38618,9.399126234,38614,38622,10,-1,8,,,,,,,,,,,,,,,,,,,,,171092,2.157273949,171091,171093,4,-1,7,,,63831,9.981797241,63827,63836,11,1,8,,,,,,,,,
,,38627,i,,38627,4.004152,38624,38628,6,-1,8,,,,,,,,,,,,,,,,,,,,,171131,18.28104159,171128,171135,9,-1,7,,,64200,2.701950038,64199,64201,4,-1,8,,,,,,,,,
,,39060,i,,39060,0.923439026,39060,39060,2,,8,,,,,,,,,,,,,,,,,,,,,171162,16.30049795,171156,171170,16,-1,7,,,64210,3.556967025,64209,64212,5,1,8,,,,,,,,,
,,39529,i,,39529,0.719091316,39529,39529,2,,8,,,,,,,,,,,,,,,,,,,,,171173,3.38269552,171172,171174,4,-1,7,,,64423,8.951834171,64421,64428,9,1,8,,,,,,,,,
,,41581,i,,41581,14.19044067,41576,41590,16,1,8,,,,,,,,,,,,,,,,,,,,,171184,1.982858722,171184,171185,3,,7,,,65144,5.169564885,65140,65146,8,-1,8,,,,,,,,,
,,41700,i,,41700,8.135358829,41696,41703,9,-1,8,,,,,,,,,,,,,,,,,,,,,171215,0.923439026,171215,171215,2,,7,,,65365,4.995149658,65364,65369,7,-1,8,,,,,,,,,
,,41748,i,,41748,3.790933448,41747,41749,4,1,8,,,,,,,,,,,,,,,,,,,,,171226,12.3090975,171225,171229,6,-1,7,,,65852,9.368787837,65845,65854,11,1,8,,,,,,,,,
,,43035,i,,43035,1.982858722,43035,43036,3,,8,,,,,,,,,,,,,,,,,,,,,171234,5.6378115,171232,171236,6,1,7,,,65920,0.923439026,65920,65920,2,,8,,,,,,,,,
,,43640,i,,43640,1.846878051,43640,43641,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66824,6.45490642,66823,66827,6,1,8,,,,,,,,,
,,46138,i,,46138,0.719091316,46138,46138,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68135,0.923439026,68135,68135,2,,8,,,,,,,,,
,,46555,i,,46555,3.92685912,46554,46556,4,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68241,4.889156469,68239,68243,6,-1,8,,,,,,,,,
,,50240,i,,50240,2.187206431,50240,50241,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68510,5.743453772,68506,68511,7,-1,8,,,,,,,,,
,,50700,i,,50700,3.798885886,50699,50703,6,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68970,12.3734951,68968,68979,13,-1,8,,,,,,,,,
,,50751,i,,50751,4.140077671,50750,50754,6,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69986,0.923439026,69986,69986,2,,8,,,,,,,,,
,,50884,i,,50884,0.719091316,50884,50884,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71733,6.977089974,71728,71735,9,1,8,,,,,,,,,
,,52259,i,,52259,0.719091316,52259,52259,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71742,4.577528398,71740,71743,5,-1,8,,,,,,,,,
,,52262,i,,52262,0.719091316,52262,52262,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71970,6.63768,71968,71975,9,-1,8,,,,,,,,,
,,53263,i,,53263,1.982858722,53263,53264,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73130,2.943868898,73129,73132,5,-1,8,,,,,,,,,
,,53266,i,,53266,1.574108304,53266,53267,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73168,16.52121144,73161,73179,20,-1,8,,,,,,,,,
,,57568,e,,57568,6.084133068,57566,57571,7,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73211,0.719091316,73211,73211,2,,8,,,,,,,,,
,,57577,E,,57577,89.06831684,57572,57597,27,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73314,15.44592149,73306,73319,15,-1,8,,,,,,,,,
,,57604,E,,57604,10.46785412,57604,57604,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73325,1.263767405,73325,73325,2,,8,,,,,,,,,
,,57605,P,,57605,8.996234533,57605,57606,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73331,2.29319962,73330,73332,4,-1,8,,,,,,,,,
,,57608,E,,57608,7.464059804,57608,57608,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73340,2.29319962,73339,73341,4,1,8,,,,,,,,,
,,57610,e,,57610,9.549114134,57609,57612,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73344,0.719091316,73344,73344,2,,8,,,,,,,,,
,,57613,E,,57613,2.459256495,57613,57614,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73355,5.02508214,73353,73357,6,1,8,,,,,,,,,
,,57615,e,,57615,2.352750816,57615,57615,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73790,0.719091316,73790,73790,2,,8,,,,,,,,,
,,57617,E,,57617,3.109925773,57616,57618,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74106,3.58704323,74105,74107,4,1,8,,,,,,,,,
,,57620,E,,57620,2.352750816,57620,57620,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76454,6.560899609,76453,76458,7,1,8,,,,,,,,,
,,57630,E,,57630,7.134932218,57627,57631,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77368,12.37298261,77362,77373,13,1,8,,,,,,,,,
,,57633,E,,57633,3.987077646,57633,57633,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77970,1.914436683,77970,77971,3,,8,,,,,,,,,
,,57639,P,,57639,62.07439968,57634,57648,16,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77981,2.361621658,77980,77982,4,-1,8,,,,,,,,,
,,57659,E,,57659,11.7133354,57653,57661,10,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78752,22.6049386,78746,78770,26,1,8,,,,,,,,,
,,57689,P,,57689,32.60323138,57681,57694,15,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78773,4.81200731,78772,78774,4,-1,8,,,,,,,,,
,,57736,P,,57736,17.42814061,57734,57740,8,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83845,3.216638646,83844,83847,5,-1,8,,,,,,,,,
,,57782,P,,57782,0.719091316,57782,57782,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83883,17.8356592,83876,83891,17,-1,8,,,,,,,,,
,,57791,P,,57791,4.539957247,57790,57792,4,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83963,8.202710267,83958,83965,9,-1,8,,,,,,,,,
,,57797,P,,57797,6.493252254,57795,57800,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83968,3.246626127,83967,83969,4,-1,8,,,,,,,,,
,,57804,P,,57804,1.642530342,57804,57805,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84229,14.59841641,84227,84241,16,-1,8,,,,,,,,,
,,57834,P,,57834,3.101667526,57834,57834,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84244,2.739521189,84243,84246,5,-1,8,,,,,,,,,
,,57842,P,,57842,35.52589394,57839,57848,11,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84301,10.16307645,84295,84307,14,-1,8,,,,,,,,,
,,57906,R,,57906,1078.86885,57899,57911,14,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84373,1.740165178,84373,84373,2,,8,,,,,,,,,
,,61195,i,,61195,3.935729962,61192,61196,6,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84441,9.980510068,84437,84446,11,1,8,,,,,,,,,
,,62049,i,,62049,1.301338556,62049,62050,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84486,5.782663012,84481,84487,8,1,8,,,,,,,,,
,,62052,i,,62052,0.719091316,62052,62052,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84490,3.352619316,84489,84492,5,1,8,,,,,,,,,
,,62860,i,,62860,0.923439026,62860,62860,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84721,4.820878153,84719,84723,6,-1,8,,,,,,,,,
,,63831,i,,63831,9.981797241,63827,63836,11,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85451,7.930660203,85450,85457,9,1,8,,,,,,,,,
,,64200,i,,64200,2.701950038,64199,64201,4,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86835,6.492621293,86833,86838,7,-1,8,,,,,,,,,
,,64210,i,,64210,3.556967025,64209,64212,5,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87221,1.740165178,87221,87221,2,,8,,,,,,,,,
,,64423,i,,64423,8.951834171,64421,64428,9,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87443,2.088851911,87443,87445,4,,8,,,,,,,,,
,,65144,i,,65144,5.169564885,65140,65146,8,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87455,3.38269552,87454,87456,4,1,8,,,,,,,,,
,,65365,i,,65365,4.995149658,65364,65369,7,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88362,6.394123051,88357,88363,8,-1,8,,,,,,,,,
,,65852,i,,65852,9.368787837,65845,65854,11,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88369,0.923439026,88369,88369,2,,8,,,,,,,,,
,,65920,i,,65920,0.923439026,65920,65920,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89453,5.645818936,89452,89458,8,1,8,,,,,,,,,
,,66824,i,,66824,6.45490642,66823,66827,6,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89508,8.51325836,89505,89513,10,1,8,,,,,,,,,
,,68135,i,,68135,0.923439026,68135,68135,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89773,8.377845178,89766,89774,10,1,8,,,,,,,,,
,,68241,i,,68241,4.889156469,68239,68243,6,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89778,5.433921281,89776,89780,6,-1,8,,,,,,,,,
,,68510,i,,68510,5.743453772,68506,68511,7,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89985,5.442334633,89983,89989,8,1,8,,,,,,,,,
