mutant serotonin 005 H2O2 0.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,6337,E,,6337,4.64751155,6337,6338,3,,4,,,14497,-793.0236041,5,14336,293.9046021,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6354,E,,6354,295.0312252,6350,6362,14,1,4,,,14845,-842.0042862,5,14685,244.8911743,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6502,R,,6502,647.786797,6501,6503,4,-1,3,,,15190,-684.1361454,5,15024,122.0667038,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7230,E,,7230,311.2182167,7228,7232,6,1,4,,,16243,-977.8270538,5,16059,176.7812042,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7409,R,,7409,841.9717579,7407,7410,5,-1,3,,,16571,-790.6827844,5,16401,74.40763855,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7989,E,,7989,139.6457362,7987,7992,7,1,4,,,16914,-666.0066555,5,16738,178.8084717,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8156,R,,8156,918.9436892,8154,8157,5,-1,3,,,17225,-768.6423575,5,17068,154.1103363,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8410,E,,8410,253.054127,8408,8414,8,1,4,,,17449,-210.4622598,4,17391,234.4911194,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8588,R,,8588,799.6150628,8586,8589,5,-1,3,,,18152,-978.119431,6,17981,155.2574158,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8785,E,,8785,179.3942062,8782,8790,10,1,4,,,18494,-969.3220518,6,18331,239.2042694,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8950,R,,8950,680.3620116,8949,8951,4,-1,3,,,19351,-939.0966285,6,19169,273.3847961,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9856,E,,9856,222.978348,9854,9860,8,1,4,,,19720,-1033.843613,7,19541,261.5647583,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10042,R,,10042,933.3832615,10040,10043,5,-1,3,,,20480,-1069.122276,8,20303,225.3510132,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10254,E,,10254,297.6584305,10251,10258,9,1,4,,,21075,-1023.243993,5,20900,303.1075745,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10438,R,,10438,851.8901399,10436,10439,5,-1,3,,,21458,-948.0444274,6,21286,341.905304,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
