mutant serotonin control 9.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,3561,e,,3561,37.85713341,3552,3575,25,1,6,,,17976,-309.1292933,10,17780,63.79470062,25,0,0,0,17763,7.263588905,7,2,42.03635412,0,0,,,8992,15.61505282,8990,8997,9,-1,7,,,105130,2.235902744,105130,105131,3,,8,,,,,,,,,
,,3586,E,,3586,76.17441479,3577,3594,19,1,4,,,18295,-296.2649118,11,18187,63.19457626,17,0,0,0,0,0,0,1,6.411754584,0,0,,,9803,9.062418652,9800,9806,8,-1,7,,,,,,,,,,,,,,,,,,
,,3595,e,,3595,1.28085259,3595,3595,2,,6,,,18738,-295.4865804,12,18545,62.94789124,26,0,0,0,0,0,0,0,0,0,0,,,9850,3.781967045,9848,9851,5,1,7,,,,,,,,,,,,,,,,,,
,,3596,E,,3596,1.08919327,3596,3596,2,,4,,,19113,-335.9350431,11,18945,-3.670187473,4,0,0,0,0,0,0,1,11.72905622,0,0,,,9866,24.37489222,9862,9870,10,-1,7,,,,,,,,,,,,,,,,,,
,,3623,P,,3623,24.1546206,3621,3627,8,-1,7,,,19509,-331.3068863,14,19338,-3.267755508,4,0,0,0,0,0,0,0,0,0,0,,,9900,1.948496307,9900,9901,3,,7,,,,,,,,,,,,,,,,,,
,,3844,R,,3844,374.3928028,3839,3849,12,-1,3,,,19876,-308.3977604,11,19704,103.9262238,33,0,0,0,0,0,0,0,0,0,0,,,9996,1.08919327,9996,9996,2,,7,,,,,,,,,,,,,,,,,,
,,3850,r,,3850,2.20097078,3850,3850,2,,5,,,20263,-280.4073965,12,20087,66.69152069,16,0,0,0,0,0,0,0,0,0,0,,,10557,41.22668296,10554,10561,9,-1,7,,,,,,,,,,,,,,,,,,
,,4033,e,,4033,32.14711702,4019,4046,29,1,6,,,20620,-330.3600001,11,20454,58.93701935,17,0,0,0,20443,-77.48397064,5,0,0,0,0,,,11091,25.39549079,11088,11095,9,-1,7,,,,,,,,,,,,,,,,,,
,,4061,E,,4061,83.72913062,4047,4070,25,1,4,,,20999,-337.9947377,11,20822,40.57633209,10,21008,-4.376066208,5,20809,-85.60404968,4,1,9.71759187,0,0,,,12119,0.878420585,12119,12119,2,,7,,,,,,,,,,,,,,,,,,
,,4134,P,,4134,31.50783825,4127,4140,15,-1,7,,,21336,-334.4667264,11,21175,48.78756714,14,0,0,0,0,0,0,0,0,0,0,,,12843,16.37431269,12842,12847,7,-1,7,,,,,,,,,,,,,,,,,,
,,4171,P,,4171,13.19603762,4169,4177,10,-1,7,,,21692,-301.6223386,11,21532,66.58765411,22,0,0,0,21513,31.32354546,18,0,0,0,0,,,13305,36.14056829,13299,13309,12,-1,7,,,,,,,,,,,,,,,,,,
,,4302,R,,4302,348.6163176,4296,4305,11,-1,3,,,22038,-303.912382,9,21877,78.84722137,25,0,0,0,0,0,0,1,6.973091451,0,0,,,13350,16.23349667,13344,13355,13,-1,7,,,,,,,,,,,,,,,,,,
,,4415,i,,4415,7.91540171,4411,4416,7,1,8,,,22389,-313.4038957,9,22231,80.14958954,31,0,0,0,0,0,0,0,0,0,0,,,14105,2.846034439,14105,14107,4,,7,,,,,,,,,,,,,,,,,,
,,4491,i,,4491,1.08919327,4491,4491,2,,8,,,22713,-317.0738829,12,22557,126.8855896,42,0,0,0,22511,9.608353615,11,0,0,0,0,,,14463,6.343862948,14462,14467,7,1,7,,,,,,,,,,,,,,,,,,
,,4494,i,,4494,4.011857279,4493,4496,5,-1,8,,,23066,-321.0328522,11,22912,146.8913269,67,0,0,0,0,0,0,0,0,0,0,,,14479,20.06562912,14479,14479,2,,7,,,,,,,,,,,,,,,,,,
,,4523,i,,4523,8.972970954,4520,4524,6,1,8,,,23411,-302.2499462,11,23249,133.4048309,64,0,0,0,23192,8.311457634,9,1,9.123308297,0,0,,,14522,19.2542451,14519,14527,10,-1,7,,,,,,,,,,,,,,,,,,
,,4653,i,,4653,4.072638727,4652,4654,4,1,8,,,23747,-301.9598361,10,23678,11.42253494,13,23800,-10.64877701,4,0,0,0,0,0,0,0,,,14587,1.756841169,14587,14588,3,,7,,,,,,,,,,,,,,,,,,
,,4880,e,,4880,25.19959017,4866,4884,20,1,6,,,24089,-316.1884699,12,24008,-3.552076817,5,0,0,0,0,0,0,0,0,0,0,,,15259,3.102060884,15259,15259,2,,7,,,,,,,,,,,,,,,,,,
,,4897,E,,4897,68.85486852,4885,4905,22,1,4,,,24405,-277.9470193,12,24293,3.858596563,5,24464,-18.33358574,10,0,0,0,1,4.011857279,0,0,,,15671,8.595778899,15667,15675,10,1,7,,,,,,,,,,,,,,,,,,
,,4948,P,,4948,27.2375809,4945,4952,9,-1,7,,,24742,-289.2829794,9,24626,2.922663927,4,24795,-20.93008614,13,0,0,0,0,0,0,0,,,15683,6.037158845,15680,15685,7,-1,7,,,,,,,,,,,,,,,,,,
,,5136,R,,5136,407.561412,5128,5141,15,-1,3,,,25079,-292.7142958,11,24931,119.0575943,35,25138,10.51141834,5,24919,-42.44897461,5,1,3.896996796,0,0,,,16216,12.90071228,16212,16217,7,-1,7,,,,,,,,,,,,,,,,,,
,,5322,E,,5322,1.836735982,5322,5322,2,,4,,,25410,-289.9799971,10,25262,113.179924,35,0,0,0,0,0,0,0,0,0,0,,,16222,2.635261754,16222,16224,4,,7,,,,,,,,,,,,,,,,,,
,,5327,r,,5327,1.08919327,5327,5327,2,,5,,,25736,-295.9929813,11,25583,76.41941071,34,0,0,0,25569,-31.16195297,4,1,2.711891323,0,0,,,16884,3.724453498,16882,16885,5,1,7,,,,,,,,,,,,,,,,,,
,,5849,e,,5849,27.73383368,5843,5855,14,1,6,,,26075,-323.5709851,11,25927,102.4039307,39,0,0,0,25911,-11.97474384,4,0,0,0,0,,,16920,45.32944344,16915,16924,11,-1,7,,,,,,,,,,,,,,,,,,
,,5860,E,,5860,45.93971375,5856,5863,9,1,4,,,26404,-318.8863257,11,26249,287.6907043,66,26437,4.203516483,5,26177,-4.430497169,6,0,0,0,0,,,17797,21.22892088,17794,17813,21,-1,7,,,,,,,,,,,,,,,,,,
,,5865,R,,5865,6.362161113,5865,5865,2,,3,,,26734,-295.7482674,11,26584,128.6227264,41,0,0,0,26569,-23.57621384,5,1,9.550841183,0,0,,,17863,20.80743324,17846,17865,21,1,7,,,,,,,,,,,,,,,,,,
,,5866,E,,5866,2.622743144,5866,5866,2,,4,,,27047,-306.1714021,11,26898,77.31781006,34,0,0,0,0,0,0,0,0,0,0,,,17868,0.955050154,17868,17868,2,,7,,,,,,,,,,,,,,,,,,
,,5871,P,,5871,0.955050154,5871,5871,2,,7,,,27369,-326.9942907,12,27261,8.461472511,10,27419,-21.61543465,9,0,0,0,0,0,0,0,,,17918,2.791786136,17918,17919,3,,7,,,,,,,,,,,,,,,,,,
,,5908,P,,5908,12.45506175,5904,5910,8,-1,7,,,27686,-319.5038422,11,27537,67.62763977,31,27733,-5.989511013,4,27523,-30.80729675,5,1,5.062819635,0,0,,,18255,6.411754584,18254,18256,4,-1,7,,,,,,,,,,,,,,,,,,
,,5949,P,,5949,45.34118651,5938,5952,16,-1,7,,,28008,-268.0808696,9,27904,2.711891413,4,0,0,0,0,0,0,0,0,0,0,,,18954,11.72905622,18947,18958,13,-1,7,,,,,,,,,,,,,,,,,,
,,5982,P,,5982,16.56849623,5976,5990,16,-1,7,,,28325,-288.2275957,10,28181,66.09350586,26,0,0,0,0,0,0,0,0,0,0,,,19240,3.650898451,19239,19241,4,1,7,,,,,,,,,,,,,,,,,,
,,6009,P,,6009,13.67772821,6001,6014,15,1,7,,,28656,-294.7839748,10,28509,168.9590149,33,0,0,0,0,0,0,1,7.624550453,0,0,,,20102,2.159273175,20102,20103,3,,7,,,,,,,,,,,,,,,,,,
,,6035,P,,6035,9.266344183,6031,6039,10,1,7,,,28958,-286.1869589,11,28844,-5.308917999,7,0,0,0,0,0,0,1,2.922664009,0,0,,,20868,9.71759187,20865,20870,7,-1,7,,,,,,,,,,,,,,,,,,
,,6050,P,,6050,7.870623161,6045,6052,9,-1,7,,,29271,-287.0897853,10,29161,-3.552076817,5,0,0,0,0,0,0,0,0,0,0,,,21542,2.178386541,21542,21543,3,,7,,,,,,,,,,,,,,,,,,
,,6089,R,,6089,0.878420585,6089,6089,2,,3,,,29576,-286.1127828,11,29425,104.0213089,20,0,0,0,29397,6.551370621,8,0,0,0,0,,,21890,6.973091451,21888,21894,8,1,7,,,,,,,,,,,,,,,,,,
,,6113,R,,6113,218.458907,6106,6117,13,-1,3,,,29883,-287.1466853,11,29734,246.5323792,21,0,0,0,0,0,0,0,0,0,0,,,22250,1.28085259,22250,22250,2,,7,,,,,,,,,,,,,,,,,,
,,6135,r,,6135,3.501163728,6135,6136,3,,5,,,30193,-281.1936457,11,30049,47.36090088,16,0,0,0,30034,-3.056807041,4,0,0,0,0,,,23299,9.123308297,23298,23303,7,-1,7,,,,,,,,,,,,,,,,,,
,,6352,E,,6352,8.616379855,6351,6353,4,-1,4,,,30496,-299.2476295,11,30353,48.20641327,20,0,0,0,30341,-68.04309845,6,0,0,0,0,,,24309,4.011857279,24308,24311,5,1,7,,,,,,,,,,,,,,,,,,
,,6633,e,,6633,30.40191763,6627,6643,18,-1,6,,,30791,-298.7916326,10,30650,45.19512177,15,0,0,0,30636,-2.711891413,4,0,0,0,0,,,24987,3.896996796,24986,24989,5,-1,7,,,,,,,,,,,,,,,,,,
,,6667,E,,6667,11.46513574,6666,6670,6,1,4,,,31103,-304.0526057,11,30957,243.9588318,21,31140,-21.2376194,8,0,0,0,0,0,0,0,,,25645,2.711891323,25644,25646,4,-1,7,,,,,,,,,,,,,,,,,,
,,6671,e,,6671,12.95475559,6671,6672,3,,6,,,31400,-259.8263047,8,31260,91.21316528,25,0,0,0,31232,3.724453449,5,0,0,0,0,,,25982,2.61922515,25982,25983,3,,7,,,,,,,,,,,,,,,,,,
,,6677,E,,6677,37.25627693,6673,6682,11,1,4,,,31749,-197.8478526,11,31609,97.80059052,53,0,0,0,0,0,0,0,0,0,0,,,26636,9.550841183,26633,26642,11,-1,7,,,,,,,,,,,,,,,,,,
,,6683,P,,6683,1.08919327,6683,6683,2,,7,,,32060,-231.1508123,9,31916,88.39417267,35,0,0,0,0,0,0,0,0,0,0,,,27594,5.062819635,27591,27595,6,-1,7,,,,,,,,,,,,,,,,,,
,,6738,P,,6738,15.33513207,6735,6740,7,-1,7,,,32356,-260.6168199,11,32210,166.4717712,59,0,0,0,0,0,0,0,0,0,0,,,28569,7.624550453,28565,28571,8,-1,7,,,,,,,,,,,,,,,,,,
,,6913,R,,6913,454.7832781,6907,6917,12,-1,3,,,32662,-256.7118776,10,32524,236.5179443,86,0,0,0,0,0,0,0,0,0,0,,,28864,1.833470738,28864,28865,3,,7,,,,,,,,,,,,,,,,,,
,,7128,E,,7128,6.679854182,7127,7129,4,-1,4,,,32972,-288.7539983,13,32835,186.7233276,95,0,0,0,0,0,0,0,0,0,0,,,28868,2.922664009,28867,28869,4,1,7,,,,,,,,,,,,,,,,,,
,,7134,E,,7134,0.955050154,7134,7134,2,,4,,,33280,-247.4290509,10,33143,133.7956543,70,33306,-16.76903534,8,0,0,0,0,0,0,0,,,31023,1.737723621,31023,31024,3,,7,,,,,,,,,,,,,,,,,,
,,7161,r,,7161,0.955050154,7161,7161,2,,5,,,33602,-247.3470953,11,33465,133.7687531,60,0,0,0,0,0,0,0,0,0,0,,,34421,0.878420585,34421,34421,2,,7,,,,,,,,,,,,,,,,,,
,,7232,r,,7232,7.800346203,7230,7235,7,-1,5,,,33910,-277.8999663,11,33771,163.5431213,46,33930,-18.00812531,10,0,0,0,0,0,0,0,,,34437,0.859303036,34437,34437,2,,7,,,,,,,,,,,,,,,,,,
,,7557,i,,7557,2.20097078,7557,7557,2,,8,,,34237,-269.0072547,11,34096,93.27200317,38,0,0,0,0,0,0,0,0,0,0,,,34455,3.552076811,34454,34457,5,-1,7,,,,,,,,,,,,,,,,,,
,,7559,i,,7559,1.833470738,7559,7560,3,,8,,,34537,-259.7036715,10,34400,82.1050415,28,0,0,0,0,0,0,1,3.552076811,0,0,,,34751,1.833470738,34751,34752,3,,7,,,,,,,,,,,,,,,,,,
,,7666,i,,7666,16.55232514,7661,7674,15,-1,8,,,34863,-264.8536129,10,34714,138.7855072,26,34884,6.791327953,5,0,0,0,0,0,0,0,,,35415,6.669665384,35411,35416,7,1,7,,,,,,,,,,,,,,,,,,
,,7786,i,,7786,2.922664009,7785,7787,4,-1,8,,,35180,-272.0910736,10,35032,102.0977707,27,35201,-16.78774071,8,0,0,0,0,0,0,0,,,35432,4.015122523,35431,35433,4,1,7,,,,,,,,,,,,,,,,,,
,,7847,i,,7847,7.889736527,7843,7850,9,-1,8,,,35559,-145.0197785,12,35398,35.94171906,18,0,0,0,0,0,0,3,17.32660841,0,0,,,35463,6.641820507,35462,35464,4,-1,7,,,,,,,,,,,,,,,,,,
,,7872,i,,7872,6.404461622,7869,7873,6,-1,8,,,35855,-304.8921043,12,35715,106.5780563,25,35878,12.51683617,7,0,0,0,1,2.826916891,0,0,,,35737,2.826916891,35736,35738,4,-1,7,,,,,,,,,,,,,,,,,,
,,8011,e,,8011,20.21857207,8007,8014,9,-1,6,,,36183,-258.0005115,12,36045,41.09170914,20,0,0,0,36027,6.915408134,8,0,0,0,0,,,36565,12.93635447,36559,36570,13,1,7,,,,,,,,,,,,,,,,,,
,,8015,E,,8015,2.20097078,8015,8015,2,,4,,,36528,-71.08086379,14,36359,67.58524323,17,0,0,0,0,0,0,0,0,0,0,,,36580,1.08919327,36580,36580,2,,7,,,,,,,,,,,,,,,,,,
,,8017,e,,8017,7.212826029,8016,8019,5,1,6,,,36825,-271.9646385,10,36687,70.00444031,21,0,0,0,0,0,0,0,0,0,0,,,36672,56.22386446,36672,36672,2,,7,,,,,,,,,,,,,,,,,,
,,8021,E,,8021,5.487843829,8020,8023,5,1,4,,,37133,-231.6548068,10,36994,65.05587769,21,0,0,0,0,0,0,0,0,0,0,,,37666,5.775430383,37664,37667,5,-1,7,,,,,,,,,,,,,,,,,,
,,8046,E,,8046,53.0443526,8042,8056,16,1,4,,,37455,-274.0919152,12,37317,45.51823044,21,0,0,0,37298,25.35645866,9,0,0,0,0,,,37680,8.211115257,37679,37682,5,-1,7,,,,,,,,,,,,,,,,,,
,,8111,P,,8111,15.9886482,8106,8116,12,-1,7,,,37793,-146.7800456,11,37629,54.29627609,22,0,0,0,0,0,0,2,13.98654564,0,0,,,43349,1.967613855,43349,43350,3,,7,,,,,,,,,,,,,,,,,,
,,8141,P,,8141,9.573249732,8135,8143,10,1,7,,,38089,-236.6554514,10,37939,230.1281586,20,0,0,0,0,0,0,0,0,0,0,,,45189,9.838071931,45181,45190,11,-1,7,,,,,,,,,,,,,,,,,,
,,8308,R,,8308,379.7819995,8297,8312,17,-1,3,,,38399,-282.2872457,11,38262,92.1129303,37,0,0,0,0,0,0,0,0,0,0,,,45240,5.407746043,45239,45243,6,1,7,,,,,,,,,,,,,,,,,,
,,8469,e,,8469,31.28915346,8466,8473,9,1,6,,,38717,-301.3092926,11,38578,166.3695374,37,0,0,0,0,0,0,0,0,0,0,,,45247,2.159273175,45247,45248,3,,7,,,,,,,,,,,,,,,,,,
,,8479,E,,8479,70.03292917,8474,8484,12,1,4,,,39231,-262.7610963,11,39099,141.3733521,52,0,0,0,0,0,0,0,0,0,0,,,48290,12.70356051,48282,48294,14,1,7,,,,,,,,,,,,,,,,,,
,,8581,P,,8581,2.370045861,8581,8582,3,,7,,,39553,-205.0207012,10,39413,119.8790741,58,39569,7.884120941,5,0,0,0,0,0,0,0,,,48297,2.235902744,48297,48298,3,,7,,,,,,,,,,,,,,,,,,
,,8590,P,,8590,7.500502047,8589,8592,5,1,7,,,39853,-267.7932566,10,39710,195.40242,66,0,0,0,0,0,0,0,0,0,0,,,48301,8.502316739,48300,48302,4,1,7,,,,,,,,,,,,,,,,,,
,,8708,R,,8708,399.1685047,8698,8711,15,-1,3,,,40134,-243.7805778,11,40002,101.7646942,56,0,0,0,0,0,0,0,0,0,0,,,48620,11.36518377,48618,48629,13,-1,7,,,,,,,,,,,,,,,,,,
,,8733,r,,8733,7.471264152,8731,8737,8,-1,5,,,40437,-239.6683019,12,40306,112.2169266,53,40460,-12.32813644,6,0,0,0,0,0,0,0,,,48941,22.4591986,48924,48942,20,1,7,,,,,,,,,,,,,,,,,,
,,8739,r,,8739,2.235902744,8739,8740,3,,5,,,40724,-249.276289,11,40586,270.4457703,39,0,0,0,40541,13.26237774,13,0,0,0,0,,,49276,12.37775013,49267,49279,14,1,7,,,,,,,,,,,,,,,,,,
,,8863,e,,8863,29.27519674,8862,8867,7,1,6,,,41022,-261.1507168,13,40881,257.3921814,46,0,0,0,0,0,0,0,0,0,0,,,49619,10.05058549,49617,49620,5,-1,7,,,,,,,,,,,,,,,,,,
,,8873,E,,8873,53.30362608,8868,8878,12,1,4,,,41297,-256.3997101,10,41163,73.51308441,41,0,0,0,0,0,0,0,0,0,0,,,50242,1.948496307,50242,50243,3,,7,,,,,,,,,,,,,,,,,,
,,8946,P,,8946,4.545362061,8945,8949,6,-1,7,,,41613,-237.2175808,11,41467,185.2462006,39,0,0,0,0,0,0,0,0,0,0,,,50573,1.756841169,50573,50574,3,,7,,,,,,,,,,,,,,,,,,
,,8953,P,,8953,2.622743144,8953,8953,2,,7,,,41896,-222.9708777,9,41761,98.33131409,37,0,0,0,0,0,0,0,0,0,0,,,50589,0.955050154,50589,50589,2,,7,,,,,,,,,,,,,,,,,,
,,8955,R,,8955,46.29201582,8954,8957,5,-1,3,,,42209,-272.8783441,10,42069,110.876236,43,0,0,0,0,0,0,0,0,0,0,,,51530,2.485082034,51530,51531,3,,7,,,,,,,,,,,,,,,,,,
,,8959,P,,8959,10.68860355,8958,8960,4,1,7,,,42507,-248.7948895,10,42367,94.45360565,33,0,0,0,0,0,0,0,0,0,0,,,53020,4.885377196,53020,53020,2,,7,,,,,,,,,,,,,,,,,,
,,8992,P,,8992,15.61505282,8990,8997,9,-1,7,,,42819,-212.071762,10,42676,68.81855011,25,0,0,0,0,0,0,0,0,0,0,,,54958,10.24182853,54957,54960,5,-1,7,,,,,,,,,,,,,,,,,,
,,8999,R,,8999,3.440125765,8998,9000,4,1,3,,,43144,-299.9299165,10,42990,180.6578979,26,0,0,0,0,0,0,0,0,0,0,,,56503,38.15517518,56501,56507,8,-1,7,,,,,,,,,,,,,,,,,,
,,9012,R,,9012,438.2469718,9002,9017,17,-1,3,,,43478,-74.18259875,7,43307,88.67747498,43,0,0,0,0,0,0,0,0,0,0,,,59616,2.178386541,59616,59617,3,,7,,,,,,,,,,,,,,,,,,
,,9036,r,,9036,0.955050154,9036,9036,2,,5,,,43806,-296.5002524,9,43650,165.1058807,98,0,0,0,0,0,0,0,0,0,0,,,61847,41.42829239,61845,61852,9,-1,7,,,,,,,,,,,,,,,,,,
,,9038,r,,9038,2.235902744,9038,9039,3,,5,,,44136,-225.2894435,10,43961,132.7714233,57,0,0,0,0,0,0,0,0,0,0,,,67355,0.955050154,67355,67355,2,,7,,,,,,,,,,,,,,,,,,
,,9045,r,,9045,2.159273175,9045,9046,3,,5,,,44620,-240.5829448,10,44436,19.59479904,11,0,0,0,0,0,0,0,0,0,0,,,68305,22.73258257,68302,68308,8,-1,7,,,,,,,,,,,,,,,,,,
,,9747,e,,9747,26.97910817,9732,9751,21,1,6,,,44998,-21.75900658,7,44777,26.18418694,18,0,0,0,0,0,0,0,0,0,0,,,71344,8.397989228,71343,71347,6,-1,7,,,,,,,,,,,,,,,,,,
