mutant serotonin control 6.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
1000,,138,i,,138,3.762992967,137,139,4,-1,8,,,1405,-342.9512772,11,1150,-9.902126312,9,1430,5.93074131,6,0,0,0,4,104.5058058,0,0,,,1147,4.637105431,1147,1147,2,,7,,,138,3.762992967,137,139,4,-1,8,,,,unclassified,,0.5,0.5,0.5,1
,,1132,e,,1132,14.59462992,1130,1137,9,1,6,,,2685,-336.0444472,11,2415,71.55316162,26,2715,-5.688847065,6,2386,25.82361221,23,2,53.24895673,2,10.6253195,,,1178,62.70725118,1175,1182,9,-1,7,,,2194,7.000041605,2192,2195,5,1,8,,,,pump,,0,0,1,2
,,1143,E,,1143,39.13502888,1139,1146,9,1,4,,,3609,-210.7423033,20,3368,66.0801239,12,0,0,0,3356,27.51762962,14,4,94.60564978,0,0,,,1208,14.14215982,1203,1216,15,-1,7,,,2202,3.625277897,2201,2203,4,1,8,,,,R,R,0,1,0,3
,,1147,P,,1147,4.637105431,1147,1147,2,,7,,,4323,-300.6697762,11,4088,61.57242966,11,0,0,0,4079,-2.868817091,4,4,53.95860231,0,0,,,1233,22.05633765,1229,1236,9,-1,7,,,4607,10.45021539,4605,4612,9,-1,8,,,,E,E,1,0,0,4
,,1150,E,,1150,9.902126175,1148,1155,9,-1,4,,,5218,-361.0624264,11,4982,67.93319702,27,0,0,0,4945,29.03321838,22,2,52.9906036,1,10.45021539,,,1258,5.600057197,1256,1260,6,-1,7,,,5837,9.045545416,5834,5838,6,-1,8,,,,r2,r,1,1,0,5
,,1178,P,,1178,62.70725118,1175,1182,9,-1,7,,,5645,-269.5892245,12,5431,79.13349915,23,5673,-40.4520874,12,5417,-4.093547821,5,3,47.17886604,0,0,,,2454,32.98963512,2452,2458,8,-1,7,,,7336,6.50304784,7333,7339,8,1,8,,,,e1,e,1,0,1,6
,,1208,P,,1208,14.14215982,1203,1216,15,-1,7,,,6667,-311.7336126,12,6451,13.85692596,5,6689,-26.02341461,8,0,0,0,3,58.6122228,1,9.045545416,,,2496,20.2593216,2479,2499,22,1,7,,,7441,19.72439407,7433,7449,18,1,8,,,,IPSP,P,0,1,1,7
,,1233,P,,1233,22.05633765,1229,1236,9,-1,7,,,7067,-360.5104929,11,6841,90.05123901,17,7091,-25.13055611,9,6823,30.12576294,19,4,85.31989877,0,0,,,3418,36.45670965,3415,3422,9,-1,7,,,8362,3.836288391,8361,8364,5,-1,8,,,,EPSP,i,1,0.8,0,8
,,1258,P,,1258,5.600057197,1256,1260,6,-1,7,,,7813,-329.8132409,11,7601,60.80560303,8,7830,-31.92138672,14,7593,30.41096306,10,2,36.65687799,2,26.22744191,,,3443,25.253654,3438,3460,24,-1,7,,,9012,2.538262001,9012,9013,3,,8,,,,,,,,,
,,1405,R,,1405,342.9512772,1399,1408,11,-1,3,,,8205,-233.58843,12,8011,62.32178879,12,8220,-39.75426865,16,7997,27.6225605,14,2,46.21621588,0,0,,,3470,0.942993482,3470,3470,2,,7,,,9015,1.313520822,9015,9015,2,,8,,,,,,,,,
,,1430,r,,1430,5.930741225,1427,1431,6,1,5,,,8862,-334.2062657,8,8666,74.29545593,14,8872,-25.24662399,11,8655,50.79750443,11,2,41.5761506,1,3.836288391,,,3473,2.868817035,3472,3474,4,-1,7,,,9052,1.096097799,9052,9052,2,,8,,,,,,,,,
,,2194,i,,2194,7.000041605,2192,2195,5,1,8,,,9600,-252.127313,72,9392,82.27542114,11,0,0,0,9382,6.494213581,6,2,53.72822116,1,8.508846538,,,3486,30.0264691,3477,3505,30,-1,7,,,9240,8.508846538,9237,9243,8,-1,8,,,,,,,,,
,,2202,i,,2202,3.625277897,2201,2203,4,1,8,,,9945,-321.770124,13,9755,48.08999252,14,9963,-14.91220379,6,0,0,0,1,28.47431538,0,0,,,4100,1.683929379,4100,4101,3,,7,,,51522,6.795741284,51522,51523,3,,8,,,,,,,,,
,,2386,e,,2386,25.82361279,2377,2398,23,1,6,,,10395,-113.8739525,18,10109,70.53361511,14,0,0,0,10096,-57.87924194,8,2,37.47605009,0,0,,,4103,0.854203626,4103,4103,2,,7,,,58123,12.67580874,58122,58132,12,1,8,,,,,,,,,
,,2415,E,,2415,71.55316358,2405,2429,26,1,4,,,10569,-343.7588659,13,10422,83.74049377,48,0,0,0,0,0,0,0,0,0,0,,,4117,7.931868945,4116,4118,4,-1,7,,,61375,3.91596581,61373,61376,5,1,8,,,,,,,,,
,,2454,P,,2454,32.98963512,2452,2458,8,-1,7,,,10897,-283.999953,12,10751,71.53951263,18,10910,2.626922846,4,10737,14.49932671,10,1,6.463330035,0,0,,,4133,4.448597844,4131,4135,6,1,7,,,61632,6.274471146,61631,61633,4,-1,8,,,,,,,,,
,,2496,P,,2496,20.2593216,2479,2499,22,1,7,,,11172,-24.50730527,11,11074,72.36533356,13,0,0,0,11059,43.29776001,15,2,38.05096343,0,0,,,4147,25.81633788,4144,4152,10,-1,7,,,64582,5.44695288,64580,64584,6,1,8,,,,,,,,,
,,2685,R,,2685,336.0444472,2679,2688,11,-1,3,,,11221,-166.6230774,37,0,0,0,0,0,0,0,0,0,40,839.0627304,0,0,,,4176,15.76179764,4168,4183,17,1,7,,,64939,4.825690518,64939,64941,4,,8,,,,,,,,,
,,2715,r,,2715,5.688847053,2714,2718,6,-1,5,,,11529,-224.9471588,12,11391,50.24570084,12,11541,-3.456648588,5,11381,21.60784149,11,0,0,0,0,,,5042,32.81580261,5035,5047,14,-1,7,,,70571,6.157117156,70568,70573,7,-1,8,,,,,,,,,
,,3356,e,,3356,27.51763022,3349,3361,14,1,6,,,11850,-158.0949177,11,11697,68.68230438,16,11858,-21.79488373,7,11686,-57.54685593,6,1,15.54226925,0,0,,,5079,20.17480099,5066,5083,19,1,7,,,70724,6.877986862,70723,70725,4,-1,8,,,,,,,,,
,,3368,E,,3368,66.08012593,3362,3372,12,1,4,,,12164,-97.05375022,8,12013,87.11090088,33,12170,-20.50928879,8,0,0,0,1,5.253964506,0,0,,,5442,2.691366318,5442,5443,3,,7,,,72568,1.595268519,72568,72568,2,,8,,,,,,,,,
,,3376,E,,3376,1.797197109,3376,3377,3,,4,,,12468,-106.1853792,17,12318,66.51742554,22,0,0,0,12299,31.04909515,17,2,10.22620422,0,0,,,5458,28.639057,5455,5462,9,-1,7,,,73602,13.19350299,73602,73603,3,,8,,,,,,,,,
,,3418,P,,3418,36.45670965,3415,3422,9,-1,7,,,12612,,4,0,0,0,0,0,0,0,0,0,44,870.0851684,0,0,,,5484,12.75321922,5481,5488,9,-1,7,,,75544,12.44933087,75541,75551,12,1,8,,,,,,,,,
,,3443,P,,3443,25.253654,3438,3460,24,-1,7,,,12864,-220.6143714,11,12725,66.7755661,14,12872,-31.76242638,9,0,0,0,1,9.096718768,0,0,,,5523,5.786589816,5521,5526,7,-1,7,,,79559,19.00121313,79557,79567,12,1,8,,,,,,,,,
,,3470,P,,3470,0.942993482,3470,3470,2,,7,,,13167,-213.0327361,13,13027,73.12980652,25,13174,-21.29998779,9,13007,21.16672516,18,0,0,0,0,,,6438,1.659451506,6438,6439,3,,7,,,79571,0.942993482,79571,79571,2,,8,,,,,,,,,
,,3473,P,,3473,2.868817035,3472,3474,4,-1,7,,,13466,-155.7051763,42,13330,63.45646286,15,0,0,0,0,0,0,2,25.90786366,0,0,,,6453,3.969197521,6453,6453,2,,7,,,86336,2.828980447,86335,86337,4,1,8,,,,,,,,,
,,3486,P,,3486,30.0264691,3477,3505,30,-1,7,,,13756,-169.9134157,10,13627,50.86386871,16,0,0,0,13618,-18.56292343,4,0,0,0,0,,,6455,2.449472145,6455,6456,3,,7,,,88447,9.678096365,88446,88448,4,1,8,,,,,,,,,
,,3609,R,,3609,210.7423033,3600,3618,20,-1,3,,,14044,-97.98000571,20,13943,7.565572262,9,14085,-7.639134884,8,0,0,0,1,21.63908174,0,0,,,6470,12.03635141,6467,6476,11,-1,7,,,88452,2.908789341,88452,88453,3,,8,,,,,,,,,
,,3621,r,,3621,0.829725753,3621,3621,2,,5,,,14333,-152.7064783,10,14202,120.1769714,40,14340,-23.61619377,8,0,0,0,0,0,0,0,,,6492,18.76583546,6491,6494,5,-1,7,,,92320,3.723020661,92319,92322,5,-1,8,,,,,,,,,
,,3624,R,,3624,2.256514305,3624,3625,3,,3,,,14812,-92.77174016,13,14663,81.7943573,50,14852,-4.335459232,5,14631,4.810165405,5,2,36.96872549,0,0,,,6506,0.854203626,6506,6506,2,,7,,,93559,7.857067847,93559,93560,3,,8,,,,,,,,,
,,4068,E,,4068,0.854203626,4068,4068,2,,4,,,15097,-124.3524983,11,14960,51.0165596,17,0,0,0,14949,8.215760231,5,0,0,0,0,,,6531,27.81003592,6514,6533,21,-1,7,,,95653,8.928191427,95649,95656,9,1,8,,,,,,,,,
,,4069,e,,4069,6.16139312,4069,4071,4,,6,,,15398,-129.4244666,11,15262,52.87693024,12,15405,-20.30797577,8,0,0,0,0,0,0,0,,,6875,50.44624039,6872,6877,7,-1,7,,,95659,2.804505052,95658,95660,4,-1,8,,,,,,,,,
,,4073,E,,4073,7.017784175,4072,4077,7,-1,4,,,15695,-95.20968955,8,15559,54.06383514,15,0,0,0,15546,32.02996063,11,2,53.76228054,0,0,,,6907,23.35854021,6897,6908,13,-1,7,,,96147,5.049611184,96146,96148,4,-1,8,,,,,,,,,
,,4079,e,,4079,2.868817035,4078,4080,4,-1,6,,,15699,7.32847175,4,0,0,0,15705,8.777170181,4,0,0,0,52,1017.459839,0,0,,,6912,3.110717931,6911,6913,4,1,7,,,97468,1.683929379,97468,97469,3,,8,,,,,,,,,
,,4088,E,,4088,61.57243146,4083,4092,11,1,4,,,15978,-119.9761588,11,15845,55.64215469,15,0,0,0,15831,-60.00497818,8,0,0,0,0,,,6939,8.404400242,6934,6942,10,1,7,,,97471,0.829725753,97471,97471,2,,8,,,,,,,,,
,,4094,E,,4094,2.627041644,4094,4095,3,,4,,,16274,-144.3002033,11,16144,56.29808807,12,16285,7.346038342,5,16135,48.08046722,11,0,0,0,0,,,7614,1.595268519,7614,7614,2,,7,,,97475,4.770169437,97474,97478,6,-1,8,,,,,,,,,
,,4098,E,,4098,2.538262001,4098,4099,3,,4,,,16565,-85.77469189,10,16433,77.96189117,18,0,0,0,0,0,0,1,15.64653569,0,0,,,7630,24.51367165,7627,7635,10,-1,7,,,97482,2.780027179,97481,97483,4,1,8,,,,,,,,,
,,4100,P,,4100,1.683929379,4100,4101,3,,7,,,16848,-137.602937,13,16719,62.92323303,18,0,0,0,16706,-37.0398674,7,1,4.295605586,0,0,,,7659,12.14320634,7653,7662,11,1,7,,,97488,3.352612104,97487,97489,4,1,8,,,,,,,,,
,,4103,P,,4103,0.854203626,4103,4103,2,,7,,,17142,-145.9796331,11,17015,68.30799866,19,0,0,0,17003,35.30872345,4,0,0,0,0,,,8043,33.46296786,8040,8045,7,-1,7,,,97617,12.72225466,97614,97622,10,1,8,,,,,,,,,
,,4117,P,,4117,7.931868945,4116,4118,4,-1,7,,,17416,,4,17330,70.5161972,26,0,0,0,0,0,0,2,18.52632017,0,0,,,8067,12.75324801,8065,8073,10,-1,7,,,100002,2.826543763,100002,100002,2,,8,,,,,,,,,
,,4133,P,,4133,4.448597844,4131,4135,6,1,7,,,17456,-191.9343495,51,0,0,0,0,0,0,0,0,0,56,1055.9283,0,0,,,8706,37.39381274,8702,8709,9,-1,7,,,100006,10.37453165,100004,100008,6,1,8,,,,,,,,,
,,4147,P,,4147,25.81633788,4144,4152,10,-1,7,,,17759,-62.33658111,12,17630,67.09565735,30,0,0,0,17618,-10.00213623,5,2,18.05829112,0,0,,,8733,4.182337857,8731,8734,5,1,7,,,100035,1.950301426,100035,100036,3,,8,,,,,,,,,
,,4176,P,,4176,15.76179764,4168,4183,17,1,7,,,18033,-47.11753622,9,17904,96.34152985,52,0,0,0,0,0,0,1,4.350817824,0,0,,,9407,1.950301426,9407,9408,3,,7,,,,,,,,,,,,,,,,,,
,,4323,R,,4323,300.6697762,4317,4326,11,-1,3,,,18339,-52.26742747,12,18222,6.301268578,6,0,0,0,0,0,0,2,47.32495099,0,0,,,9425,27.40223016,9421,9429,10,-1,7,,,,,,,,,,,,,,,,,,
