mutant serotonin 005 H2O2 2.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,5426,E,,5426,2.938584641,5425,5427,4,1,4,,,44230,-601.8601313,11,43988,260.6083374,17,0,0,0,43970,34.78023148,18,2,15.78601446,2,21.84476287,,,26376,0.768212001,26376,26376,2,,7,,,34894,31.14291951,34892,34898,8,-1,8,,,,,,,,,
,,5435,E,,5435,0.768212001,5435,5435,2,,4,,,44461,-601.4392623,11,44382,110.984024,13,44495,7.279329777,8,44373,22.67544937,11,1,18.38707354,0,0,,,26456,13.86462453,26454,26458,6,1,7,,,35000,16.94531504,34997,35013,18,1,8,,,,,,,,,
,,5442,E,,5442,0.19554429,5442,5442,2,,4,,,44982,-722.6618514,11,44883,135.2140961,20,0,0,0,44871,22.52602768,16,2,46.04518487,1,13.1438529,,,27059,68.19286338,27057,27069,14,-1,7,,,35036,7.279329921,35031,35037,8,1,8,,,,,,,,,
,,5486,E,,5486,327.262586,5454,5661,209,1,4,,,45289,-604.8291229,12,45184,66.46609497,17,0,0,0,45171,-6.975188732,10,1,21.09171028,0,0,,,27081,0.19554429,27081,27081,2,,7,,,35272,0.963756292,35272,35273,3,,8,,,,,,,,,
,,5757,R,,5757,461.8807128,5751,5761,12,-1,3,,,45594,-587.9655155,11,45515,149.5443268,15,45609,4.227220058,4,45505,32.34580231,13,1,24.83185753,1,9.826825981,,,27740,61.39388765,27733,27744,13,-1,7,,,35275,0.19554429,35275,35275,2,,8,,,,,,,,,
,,5784,r,,5784,4.623237169,5777,5785,10,1,5,,,46295,-666.6450573,11,46191,71.13209534,19,46333,1.731968284,4,46174,29.56993866,15,2,98.06649453,1,10.70988193,,,27774,20.51969303,27765,27777,14,-1,7,,,37063,10.51433764,37062,37065,5,1,8,,,,,,,,,
,,6022,i,,6022,15.44224165,6019,6027,10,-1,8,,,46563,-630.8047723,13,46467,56.03912354,16,0,0,0,46458,-3.706796646,5,0,0,0,0,,,27923,17.7147213,27920,27928,10,1,7,,,42968,1.974828349,42968,42968,2,,8,,,,,,,,,
,,6545,i,,6545,23.64918775,6536,6559,25,1,8,,,47197,-556.5497016,12,46929,160.3256836,27,0,0,0,0,0,0,2,13.48750111,0,0,,,30089,0.19554429,30089,30089,2,,7,,,43257,11.0541806,43256,43263,9,-1,8,,,,,,,,,
,,7647,i,,7647,12.99565834,7642,7656,16,1,8,,,47854,-488.9953405,9,47757,164.8470612,48,0,0,0,47743,-15.67685795,6,2,24.27196073,0,0,,,30228,27.59500871,30226,30231,7,1,7,,,43776,10.79058227,43774,43783,11,1,8,,,,,,,,,
,,7820,i,,7820,3.836131605,7820,7820,2,,8,,,48098,-335.0997031,11,48040,59.63098145,16,48246,-19.31744576,6,48023,-13.24344635,18,1,32.27895796,0,0,,,30385,36.41193387,30381,30389,10,-1,7,,,44752,13.1438529,44750,44754,6,-1,8,,,,,,,,,
,,8373,i,,8373,4.995432188,8372,8375,5,1,8,,,48734,-526.1311039,11,48615,103.4734726,22,0,0,0,48597,22.58574677,21,1,23.51664449,1,17.65224612,,,30536,25.01915806,30532,30539,9,-1,7,,,45005,0.19554429,45005,45005,2,,8,,,,,,,,,
,,8554,i,,8554,6.072713573,8552,8558,8,1,8,,,49477,-720.7564909,11,49262,154.0333557,12,0,0,0,49252,39.9473877,12,1,12.4703064,1,34.87618334,,,30803,33.80152741,30799,30807,10,-1,7,,,45017,0.963756292,45017,45018,3,,8,,,,,,,,,
,,8560,i,,8560,0.768212001,8560,8560,2,,8,,,50278,-501.1106889,12,50039,137.9705811,15,0,0,0,50024,14.45006275,18,1,44.61516854,2,46.91496881,,,31136,21.81005944,31134,31148,16,-1,7,,,45413,9.826825981,45409,45416,9,1,8,,,,,,,,,
,,8562,i,,8562,0.768212001,8562,8562,2,,8,,,51077,-646.2547235,12,50839,200.4046021,16,0,0,0,50831,-20.76867485,7,1,22.80359076,0,0,,,31333,3.525217512,31329,31334,7,-1,7,,,45888,10.70988193,45886,45890,6,-1,8,,,,,,,,,
,,8858,e,,8858,8.815753924,8854,8862,10,1,6,,,51862,-849.1729481,13,51644,254.4819641,15,51877,-13.11102772,10,51635,27.36498642,14,1,56.24323411,1,12.1800966,,,32394,102.5804662,32391,32402,13,-1,7,,,48373,17.65224612,48365,48382,19,1,8,,,,,,,,,
,,8865,e,,8865,1.731968293,8864,8866,4,-1,6,,,52493,-696.3317928,11,52285,-4.488973618,9,0,0,0,0,0,0,1,22.36638067,0,0,,,32573,2.709689745,32569,32576,9,1,7,,,48970,34.87618334,48968,48973,7,-1,8,,,,,,,,,
,,8879,E,,8879,271.6470638,8867,8889,24,1,4,,,52700,10.97348026,4,0,0,0,0,0,0,0,0,0,108,3282.00504,0,0,,,32599,17.39357415,32598,32603,7,1,7,,,49666,38.29475918,49663,49672,11,-1,8,,,,,,,,,
,,8920,P,,8920,98.57607227,8917,8927,12,-1,7,,,53548,-757.3021546,16,53355,-71.59831238,16,0,0,0,0,0,0,0,0,1,14.14046791,,,32896,3.836131605,32896,32896,2,,7,,,49785,8.620209633,49779,49786,9,-1,8,,,,,,,,,
,,8985,R,,8985,1040.760749,8981,8990,11,-1,3,,,53911,-730.66528,10,53811,54.83238983,11,53925,-2.757005453,6,53805,-62.51159668,7,1,35.74726312,0,0,,,32900,0.768212001,32900,32900,2,,7,,,50447,5.810959955,50447,50448,3,,8,,,,,,,,,
,,9000,r,,9000,0.768212001,9000,9000,2,,5,,,54194,-682.2072369,7,54113,128.9417419,11,54300,9.760616302,5,54106,-41.30074692,9,1,19.79879679,0,0,,,32917,6.072713573,32912,32918,8,1,7,,,51270,2.17037264,51270,51271,3,,8,,,,,,,,,
,,9141,e,,9141,6.449836994,9138,9143,7,1,6,,,54599,-655.0948546,11,54397,150.3706512,17,0,0,0,54382,30.79918098,17,1,16.91061161,0,0,,,32936,1.731968293,32936,32938,4,,7,,,51274,12.1800966,51273,51275,4,1,8,,,,,,,,,
,,9150,E,,9150,64.33435969,9144,9160,18,1,4,,,55036,-462.4397232,15,54844,104.9318085,21,0,0,0,54830,14.03955555,11,1,15.59047017,1,9.274896541,,,33097,48.29398315,33092,33102,12,-1,7,,,52697,9.585160177,52697,52697,2,,8,,,,,,,,,
,,9195,P,,9195,17.42331725,9189,9197,10,-1,7,,,55488,-552.6370043,13,55287,142.1914368,10,0,0,0,0,0,0,3,42.1319944,1,27.01804004,,,33127,4.145200989,33126,33128,4,-1,7,,,52864,3.836131605,52864,52864,2,,8,,,,,,,,,
,,9318,P,,9318,20.39472664,9314,9321,9,-1,7,,,56083,-544.5558801,12,55852,104.2143326,21,0,0,0,55837,19.10172272,17,1,18.21998543,3,27.18396788,,,33538,54.72839284,33535,33545,12,-1,7,,,53185,14.14046791,53181,53197,18,1,8,,,,,,,,,
,,9328,R,,9328,685.5988927,9322,9332,12,-1,3,,,56388,,4,56385,140.4213104,9,0,0,0,56374,20.61872673,14,0,0,2,20.51969303,,,33901,89.60298857,33899,33903,6,-1,7,,,54663,1.974828349,54663,54663,2,,8,,,,,,,,,
,,9355,r,,9355,2.36591693,9354,9356,4,1,5,,,56596,-742.8192005,12,56392,2.365916967,4,0,0,0,0,0,0,1,37.17599253,0,0,,,34713,9.517756597,34711,34716,7,1,7,,,54745,9.274896541,54743,54750,9,1,8,,,,,,,,,
,,9359,r,,9359,4.488973804,9358,9365,9,1,5,,,57150,-660.2355824,12,56969,182.7140503,15,0,0,0,56959,34.5178299,11,0,0,2,38.91567873,,,35308,87.20783521,35304,35321,19,-1,7,,,55187,27.01804004,55185,55191,8,-1,8,,,,,,,,,
,,9371,r,,9371,8.31114025,9368,9373,7,1,5,,,57572,-610.1305309,13,57375,143.4119568,19,0,0,0,57365,42.53263855,13,3,58.5223977,1,12.94830861,,,35412,5.372555608,35411,35413,4,1,7,,,55650,14.1221002,55648,55655,9,-1,8,,,,,,,,,
,,9509,r,,9509,0.19554429,9509,9509,2,,5,,,58624,-757.2013668,12,58420,198.9352417,11,58654,-6.779644489,9,58412,45.54652023,10,1,24.54541382,1,14.87092676,,,36247,70.6838163,36245,36255,12,-1,7,,,55744,8.963982448,55741,55753,14,1,8,,,,,,,,,
,,9511,R,,9511,9.64709156,9510,9512,4,-1,3,,,59451,-703.5940982,13,59234,131.6880646,20,0,0,0,59218,-15.50845051,14,1,16.71506732,2,66.4398439,,,36342,3.949656699,36342,36343,3,,7,,,55766,4.097885223,55765,55770,7,1,8,,,,,,,,,
,,9797,i,,9797,11.24972489,9790,9798,10,1,8,,,60146,-455.6048429,13,59933,186.6707001,16,0,0,0,0,0,0,1,15.3664697,0,0,,,36438,1.974828349,36438,36438,2,,7,,,56177,14.25143517,56176,56180,6,-1,8,,,,,,,,,
,,10279,i,,10279,2.304636004,10278,10280,4,1,8,,,60567,-669.9101381,11,60497,237.5218506,60,0,0,0,60475,6.807574749,15,1,61.78014307,2,22.66160949,,,36441,2.743040351,36441,36442,3,,7,,,56252,6.268257863,56246,56253,9,-1,8,,,,,,,,,
,,10293,i,,10293,8.209735607,10288,10302,16,1,8,,,60899,-679.6146475,13,60790,81.50689697,14,0,0,0,60777,7.561821938,13,1,6.645381284,0,0,,,37262,105.1981163,37259,37265,8,-1,7,,,56724,23.06838334,56722,56726,6,-1,8,,,,,,,,,
