mutant serotonin control 4.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,9271,P,,9271,18.56823808,9270,9272,4,1,7,,,58891,-553.6128923,10,58673,99.61052704,14,58898,-36.79708862,10,58659,-40.57147598,9,1,32.86112953,1,8.295566658,,,38050,2.538609719,38050,38051,3,,7,,,,,,,,,,,,,,,,,,
,,9275,P,,9275,9.976906245,9274,9281,9,1,7,,,60097,-796.8407122,12,59888,74.38866425,20,60122,-45.3025589,9,59856,35.70768356,27,2,41.88505426,0,0,,,38403,20.425344,38398,38407,11,-1,7,,,,,,,,,,,,,,,,,,
,,9301,P,,9301,14.33738393,9296,9310,16,1,7,,,61442,-849.2067548,12,61221,115.4726715,14,61483,-45.00229645,7,61211,5.903351784,5,2,52.88785485,0,0,,,38729,16.74441356,38725,38733,10,-1,7,,,,,,,,,,,,,,,,,,
,,9699,R,,9699,88.42058425,9693,9702,11,-1,3,,,61824,-584.2535544,12,61630,63.54124832,10,61849,-36.73810577,11,0,0,0,1,90.80709499,0,0,,,39387,21.68095513,39384,39391,9,-1,7,,,,,,,,,,,,,,,,,,
,,9894,i,,9894,4.497332279,9893,9897,6,-1,8,,,63135,-782.6748598,11,62897,96.95935822,16,63163,-43.65782928,12,0,0,0,3,26.352905,1,7.3336682,,,40390,0.928275653,40390,40390,2,,7,,,,,,,,,,,,,,,,,,
,,9981,e,,9981,12.49889981,9976,9983,9,-1,6,,,63982,-779.1883124,10,63769,68.00842285,18,64000,-57.14966965,19,63758,7.905340195,8,2,87.91921852,1,12.87318793,,,40394,2.453477951,40393,40395,4,1,7,,,,,,,,,,,,,,,,,,
,,9989,E,,9989,40.25250294,9984,10000,18,1,4,,,64666,-811.9640987,7,64468,49.90779877,9,64690,8.959795952,5,0,0,0,2,30.67677312,0,0,,,40407,24.55112931,40403,40412,11,-1,7,,,,,,,,,,,,,,,,,,
,,10168,R,,10168,79.71455378,10162,10171,11,-1,3,,,65012,-568.725376,12,64823,71.89251709,16,65028,-36.20380783,10,64812,66.86264038,10,1,3.569056627,0,0,,,40445,27.80756853,40437,40456,21,-1,7,,,,,,,,,,,,,,,,,,
,,10177,r,,10177,0.817825984,10177,10177,2,,5,,,66227,-990.3925719,12,66012,139.1482086,15,66274,-52.16497421,7,0,0,0,1,89.56057053,3,25.3027843,,,40704,10.55222441,40704,40704,2,,7,,,,,,,,,,,,,,,,,,
,,10180,r,,10180,0.817825984,10180,10180,2,,5,,,67193,-934.6832352,13,66981,70.5619812,11,0,0,0,0,0,0,2,13.65255541,0,0,,,40737,3.015395893,40736,40738,4,-1,7,,,,,,,,,,,,,,,,,,
,,10185,r,,10185,5.344035346,10185,10186,3,,5,,,67518,-847.9467044,11,67351,-48.13930893,7,0,0,0,0,0,0,0,0,0,0,,,40767,8.159777882,40766,40772,8,-1,7,,,,,,,,,,,,,,,,,,
,,10189,r,,10189,3.45137851,10189,10190,3,,5,,,67833,-707.7442768,12,67668,111.0854111,20,67902,-22.88925743,6,67651,36.47192764,18,0,0,0,0,,,42366,26.98121129,42364,42370,8,-1,7,,,,,,,,,,,,,,,,,,
,,10289,e,,10289,13.92780095,10285,10298,15,1,6,,,68153,-535.153796,10,67998,102.4786987,22,68196,16.56492233,9,67975,25.13394165,17,0,0,0,0,,,42415,16.82828035,42411,42423,14,-1,7,,,,,,,,,,,,,,,,,,
,,10307,E,,10307,35.31400237,10299,10315,18,1,4,,,68441,-492.2031196,9,68290,96.57759094,21,68476,22.51848412,9,68275,-39.8576355,6,1,2.56392762,0,0,,,43117,20.00686334,43111,43122,13,-1,7,,,,,,,,,,,,,,,,,,
,,10466,R,,10466,82.32502479,10460,10469,11,-1,3,,,68741,-433.4163479,10,68581,94.4916687,20,68762,9.248788834,6,68566,-51.08187485,7,1,12.87475539,0,0,,,44715,19.40437817,44709,44718,11,-1,7,,,,,,,,,,,,,,,,,,
,,10499,r,,10499,1.856551305,10499,10500,3,,5,,,69267,-454.8031602,9,69100,74.82733917,13,69278,-31.38802147,8,69085,-21.69902802,8,2,12.51405338,0,0,,,44756,3.015395893,44755,44757,4,-1,7,,,,,,,,,,,,,,,,,,
,,10503,i,,10503,1.379743926,10503,10503,2,,8,,,69559,-387.3055368,10,69404,78.96650696,11,69567,-13.37998676,5,69395,53.96096802,13,1,45.24511705,0,0,,,44760,3.159433003,44759,44761,4,-1,7,,,,,,,,,,,,,,,,,,
,,10609,e,,10609,26.27863733,10606,10613,9,-1,6,,,69879,-313.2813739,11,69724,93.37908936,12,69889,-33.22709274,11,69717,-5.172162056,4,1,14.24194354,0,0,,,44763,1.720783735,44763,44763,2,,7,,,,,,,,,,,,,,,,,,
,,10620,E,,10620,31.84820066,10614,10629,17,1,4,,,70676,-351.3484521,9,70514,-5.787449837,4,0,0,0,0,0,0,0,0,1,6.152010166,,,45150,20.76418027,45147,45153,8,-1,7,,,,,,,,,,,,,,,,,,
,,10777,R,,10777,94.82954333,10771,10780,11,-1,3,,,70995,-220.5304966,8,70830,69.07445526,17,0,0,0,70818,-52.64252472,5,1,43.94056594,0,0,,,46036,22.72102194,46033,46041,10,-1,7,,,,,,,,,,,,,,,,,,
,,10795,r,,10795,7.713542455,10794,10796,4,1,5,,,71294,-276.9317014,11,71142,90.42625427,16,0,0,0,71130,-57.19824219,5,1,8.383167516,0,0,,,47006,6.115923554,47004,47008,6,-1,7,,,,,,,,,,,,,,,,,,
,,10801,r,,10801,3.433283772,10800,10802,4,1,5,,,72077,-300.9372985,10,71895,88.15657043,10,72088,4.395161152,5,0,0,0,1,6.209832316,1,13.75235512,,,47049,17.77904648,47036,47052,18,1,7,,,,,,,,,,,,,,,,,,
,,10925,e,,10925,29.89416014,10921,10935,16,1,6,,,72351,-512.4467807,10,72212,74.30527496,13,72365,-36.90756226,10,72202,40.43235016,11,0,0,0,0,,,47061,0.817825984,47061,47061,2,,7,,,,,,,,,,,,,,,,,,
,,10944,E,,10944,51.67993462,10936,10956,22,1,4,,,72597,-531.437384,11,72459,74.60728455,16,72613,-35.13562012,10,72445,-39.44009781,9,1,29.79916021,0,0,,,47068,3.977258987,47066,47069,5,-1,7,,,,,,,,,,,,,,,,,,
,,10959,E,,10959,0.817825984,10959,10959,2,,4,,,72885,-511.4129972,10,72741,88.74349213,15,72903,-31.14002037,9,72725,48.60105133,15,1,25.98341082,0,0,,,47080,17.34312079,47071,47088,19,1,7,,,,,,,,,,,,,,,,,,
,,10978,P,,10978,16.58891745,10976,10985,11,-1,7,,,73165,-673.2014083,12,73031,90.50955963,17,73195,-16.58110046,5,73016,-42.00357437,10,0,0,0,0,,,47603,20.20594274,47600,47607,9,-1,7,,,,,,,,,,,,,,,,,,
,,11093,R,,11093,59.7691655,11089,11098,11,-1,3,,,73473,-422.4486556,11,73330,129.0346527,18,73492,,4,0,0,0,1,23.08144261,0,0,,,48512,33.9478288,48510,48514,6,-1,7,,,,,,,,,,,,,,,,,,
,,11101,r,,11101,2.956539698,11101,11102,3,,5,,,73758,-359.2103853,10,73616,111.6202316,21,73773,-30.53958893,10,73603,-43.94790268,6,1,28.47667067,0,0,,,48854,15.87580201,48851,48858,9,-1,7,,,,,,,,,,,,,,,,,,
,,11219,E,,11219,16.1557494,11216,11222,8,1,4,,,74057,-392.2420782,9,73916,161.9132233,33,0,0,0,73902,11.56157494,4,1,28.77309033,0,0,,,49435,1.720783735,49435,49435,2,,7,,,,,,,,,,,,,,,,,,
,,11235,E,,11235,2.043854328,11235,11236,3,,4,,,74381,-287.2887227,11,74232,119.9955521,46,74388,-15.24448299,6,74214,13.71834087,4,0,0,0,0,,,50213,17.75974719,50207,50218,13,-1,7,,,,,,,,,,,,,,,,,,
,,11243,E,,11243,1.115578675,11243,11243,2,,4,,,75091,-337.0550245,9,74931,33.44758224,20,0,0,0,74923,-7.79487133,8,1,66.05275565,1,4.813091003,,,50263,21.43188356,50261,50266,7,-1,7,,,,,,,,,,,,,,,,,,
,,11509,e,,11509,19.018786,11501,11513,14,1,6,,,75380,-415.2753674,10,75241,60.96938705,11,75392,-29.48168373,10,0,0,0,0,0,0,0,,,50613,29.87600534,50611,50619,10,-1,7,,,,,,,,,,,,,,,,,,
,,11521,E,,11521,52.79738327,11514,11529,17,1,4,,,75964,-433.4110782,10,75810,96.33094788,13,75977,-29.90869904,9,75794,31.70342827,15,1,20.0140241,0,0,,,52522,16.75567871,52518,52525,9,-1,7,,,,,,,,,,,,,,,,,,
,,11540,P,,11540,2.56392762,11539,11541,4,1,7,,,76208,-486.2607396,11,76068,151.1842041,18,76227,-33.85314178,13,76059,7.717959881,8,0,0,0,0,,,53179,2.674377289,53178,53180,4,-1,7,,,,,,,,,,,,,,,,,,
,,11553,P,,11553,13.98123614,11552,11554,4,-1,7,,,76478,-382.2286697,11,76343,80.30764008,13,76493,5.700644016,4,76332,43.15694427,13,1,24.81920984,0,0,,,53194,22.10138243,53193,53195,4,-1,7,,,,,,,,,,,,,,,,,,
,,11571,P,,11571,2.495322601,11571,11572,3,,7,,,76766,-350.8673651,11,76620,195.6833191,18,0,0,0,0,0,0,1,75.3217162,0,0,,,53211,0.784224384,53211,53211,2,,7,,,,,,,,,,,,,,,,,,
,,11705,R,,11705,87.02280667,11698,11710,14,-1,3,,,77057,-325.7595004,10,76915,60.51019669,10,77068,23.42239189,10,76905,59.16754913,10,1,17.55771485,0,0,,,54529,19.52761415,54525,54532,9,-1,7,,,,,,,,,,,,,,,,,,
,,11711,E,,11711,0.817825984,11711,11711,2,,4,,,77700,-367.2657549,6,77561,92.20006561,17,0,0,0,77548,-34.24594498,5,1,4.651033702,0,0,,,54904,32.86772123,54901,54908,9,-1,7,,,,,,,,,,,,,,,,,,
,,11832,e,,11832,8.895764129,11832,11833,3,,6,,,77715,-79.92358386,23,0,0,0,0,0,0,0,0,0,130,2635.328411,0,0,,,55712,45.1073242,55710,55717,9,-1,7,,,,,,,,,,,,,,,,,,
,,11845,E,,11845,31.37661595,11843,11849,8,1,4,,,78022,-346.0339301,11,77881,72.88518524,16,78037,-29.92832756,11,0,0,0,0,0,0,0,,,56759,47.76700045,56757,56762,7,-1,7,,,,,,,,,,,,,,,,,,
,,11951,e,,11951,0.817825984,11951,11951,2,,6,,,78289,-414.7159771,12,78155,76.54904938,20,78305,-29.74712944,12,78144,-95.6383667,6,0,0,0,0,,,57412,34.96200653,57410,57415,7,-1,7,,,,,,,,,,,,,,,,,,
,,11953,e,,11953,1.115578675,11953,11953,2,,6,,,78590,-304.9004543,9,78447,169.7102814,30,78601,-46.50156403,13,78434,44.54374313,4,1,30.1242783,0,0,,,58706,32.86112953,58704,58713,11,-1,7,,,,,,,,,,,,,,,,,,
,,11978,e,,11978,0.928275653,11978,11978,2,,6,,,78878,-335.0236689,10,78770,-2.981794357,4,78895,14.54523182,9,0,0,0,1,13.1316525,0,0,,,59926,37.48991444,59923,59930,9,-1,7,,,,,,,,,,,,,,,,,,
,,11984,e,,11984,7.98214622,11981,11987,8,-1,6,,,79186,-295.7743282,10,79045,82.0664444,13,79192,13.48674011,4,79033,60.66757202,11,0,0,0,0,,,59957,4.395139819,59956,59959,5,-1,7,,,,,,,,,,,,,,,,,,
,,11988,E,,11988,2.633552526,11988,11988,2,,4,,,79490,-245.2920566,9,79355,114.2346725,30,0,0,0,79336,-27.6121006,4,1,23.2331619,0,0,,,61261,46.4824411,61259,61264,7,-1,7,,,,,,,,,,,,,,,,,,
,,11994,R,,11994,76.66257922,11989,11999,12,-1,3,,,80081,-531.6864971,13,79952,74.06961823,12,0,0,0,79943,-81.34928894,4,0,0,0,0,,,61292,6.405413753,61289,61294,7,-1,7,,,,,,,,,,,,,,,,,,
,,12000,E,,12000,0.928275653,12000,12000,2,,4,,,80093,8.816638631,7,0,0,0,0,0,0,0,0,0,135,2714.731572,0,0,,,61645,2.043854328,61645,61646,3,,7,,,,,,,,,,,,,,,,,,
,,12015,E,,12015,1.856551305,12015,12016,3,,4,,,80387,-351.4441373,11,80249,46.38386536,11,80407,-31.5128479,14,80237,52.39853668,11,1,26.44029142,0,0,,,61659,90.80709499,61657,61662,7,-1,7,,,,,,,,,,,,,,,,,,
,,12364,e,,12364,16.04407012,12359,12370,13,1,6,,,80664,-404.0406261,10,80529,73.88639069,12,0,0,0,80521,95.23480225,10,1,36.23085706,0,0,,,62914,7.03449953,62911,62916,7,-1,7,,,,,,,,,,,,,,,,,,
,,12377,E,,12377,25.05111716,12371,12379,10,1,4,,,80953,-270.8817458,11,80816,92.64380646,15,80960,-24.08679008,11,80806,105.9325714,4,1,7.431073362,0,0,,,62945,5.358404733,62942,62947,7,-1,7,,,,,,,,,,,,,,,,,,
,,12534,R,,12534,67.90253558,12530,12540,12,-1,3,,,81241,-289.1099373,10,81107,56.27748871,9,81250,-30.73093033,9,81097,132.8689117,8,0,0,0,0,,,62964,13.96000073,62959,62971,14,-1,7,,,,,,,,,,,,,,,,,,
,,12653,e,,12653,33.8605961,12651,12656,7,-1,6,,,81823,-430.4435347,11,81686,54.0229187,28,81836,-42.43442154,8,0,0,0,0,0,0,0,,,63802,82.51892849,63800,63806,8,-1,7,,,,,,,,,,,,,,,,,,
,,12663,E,,12663,44.69400994,12657,12672,17,1,4,,,82109,-372.3711058,10,81972,181.7424927,18,82120,21.63025284,5,0,0,0,1,27.90932398,0,0,,,63854,5.400290031,63851,63855,6,-1,7,,,,,,,,,,,,,,,,,,
,,12805,R,,12805,51.10598671,12802,12809,9,-1,3,,,82523,-383.8012502,9,82386,116.2052841,22,82533,-24.5195179,9,0,0,0,1,8.118974325,0,0,,,64489,6.285278565,64487,64492,7,1,7,,,,,,,,,,,,,,,,,,
,,12988,E,,12988,9.641687778,12985,12993,10,1,4,,,82823,-234.4740597,10,82682,50.21245956,19,82832,11.0396328,5,82662,35.37634659,20,1,20.77577238,0,0,,,64504,24.39149455,64502,64505,5,-1,7,,,,,,,,,,,,,,,,,,
,,13156,R,,13156,14.01656049,13152,13159,9,-1,3,,,83116,-266.040689,9,82979,45.1264267,13,83123,8.157062531,5,82965,-61.52421951,9,1,32.31485879,0,0,,,64507,2.138713714,64507,64507,2,,7,,,,,,,,,,,,,,,,,,
,,13810,e,,13810,19.25761442,13809,13812,5,-1,6,,,83433,-417.9090451,11,83303,73.29412842,16,83453,-33.93965912,11,83287,32.04579163,15,0,0,0,0,,,64860,3.569056627,64859,64862,5,-1,7,,,,,,,,,,,,,,,,,,
,,13824,E,,13824,48.42893634,13813,13832,21,1,4,,,83701,-384.9026564,9,83573,65.38813019,13,83724,-39.3343811,12,83561,55.02607727,12,0,0,0,0,,,66044,89.56057053,66041,66049,10,-1,7,,,,,,,,,,,,,,,,,,
,,13836,P,,13836,2.308019578,13836,13837,3,,7,,,84002,-329.3874926,13,83875,59.69924545,13,84026,-23.30183029,12,83864,33.10084152,14,1,2.56392762,0,0,,,67002,5.4771381,66999,67003,6,-1,7,,,,,,,,,,,,,,,,,,
,,13849,P,,13849,13.27618184,13847,13851,6,-1,7,,,84818,-206.5998298,5,84674,100.5242996,23,0,0,0,0,0,0,2,12.02798902,0,0,,,67031,8.175417312,67028,67035,9,-1,7,,,,,,,,,,,,,,,,,,
,,13854,P,,13854,8.861493215,13853,13859,8,1,7,,,84833,-101.3969478,29,0,0,0,0,0,0,0,0,0,145,2888.54464,0,0,,,68337,2.56392762,68336,68338,4,1,7,,,,,,,,,,,,,,,,,,
,,14027,R,,14027,37.37179284,14021,14032,13,-1,3,,,85123,-285.2962171,10,84980,54.11941528,14,85144,-27.56908989,10,0,0,0,1,54.00222543,0,0,,,68624,12.87475539,68621,68629,10,-1,7,,,,,,,,,,,,,,,,,,
,,14138,e,,14138,13.40909418,14136,14140,6,-1,6,,,85394,-356.4020788,10,85257,104.2529831,43,85412,-38.93983078,12,85239,-19.32697868,4,1,2.717629043,0,0,,,68895,1.89980306,68895,68896,3,,7,,,,,,,,,,,,,,,,,,
,,14142,E,,14142,5.172162245,14141,14143,4,1,4,,,85660,-383.8398205,10,85530,128.9326324,54,85686,-34.78240967,12,0,0,0,0,0,0,0,,,68900,1.379743926,68900,68900,2,,7,,,,,,,,,,,,,,,,,,
,,14144,e,,14144,1.635651968,14144,14145,3,,6,,,85962,-329.1834336,10,85831,169.193512,73,0,0,0,85805,-8.911271095,4,1,25.75678895,0,0,,,69115,5.731617832,69114,69118,6,-1,7,,,,,,,,,,,,,,,,,,
,,14151,E,,14151,31.18142982,14147,14161,16,1,4,,,86250,-329.4094169,11,86119,306.8594666,51,86271,-38.08740616,13,0,0,0,1,5.230957677,0,0,,,69147,0.928275653,69147,69147,2,,7,,,,,,,,,,,,,,,,,,
,,14191,P,,14191,10.14702695,14189,14192,5,-1,7,,,86495,-390.5509833,11,86377,190.052063,52,86522,-43.63000488,13,86362,-13.70028877,5,0,0,0,0,,,69176,6.782435548,69175,69178,5,-1,7,,,,,,,,,,,,,,,,,,
,,14311,R,,14311,41.78275901,14306,14315,11,-1,3,,,86816,-256.9087791,12,86685,131.9566498,60,86827,-12.53037834,4,0,0,0,1,7.105566904,0,0,,,69444,45.24511705,69443,69447,6,-1,7,,,,,,,,,,,,,,,,,,
,,14316,E,,14316,3.254292389,14316,14317,3,,4,,,87082,-271.580123,11,86953,267.5029907,45,87092,-17.60417938,7,0,0,0,0,0,0,0,,,69760,14.24194354,69757,69763,8,-1,7,,,,,,,,,,,,,,,,,,
,,14333,P,,14333,8.076033777,14329,14337,10,-1,7,,,87777,137.7810823,5,87632,134.9474945,26,87791,4.871947289,6,87611,4.669039726,5,1,26.65659389,2,24.38239524,,,69784,1.933404659,69784,69785,3,,7,,,,,,,,,,,,,,,,,,
,,15111,i,,15111,5.792985529,15110,15113,5,-1,8,,,88096,-232.6048024,11,87955,76.38779449,14,88103,23.58158493,6,87943,-72.60694885,7,1,3.348152005,0,0,,,70505,3.569051342,70504,70507,5,-1,7,,,,,,,,,,,,,,,,,,
,,15117,i,,15117,3.204100736,15115,15118,5,1,8,,,88381,-252.8366663,10,88242,55.25780487,12,88392,14.29597092,8,88228,43.19248199,13,1,22.86512405,0,0,,,70850,43.94056594,70848,70851,5,-1,7,,,,,,,,,,,,,,,,,,
,,15122,i,,15122,1.379743926,15122,15122,2,,8,,,88674,-324.5338841,11,88541,25.28533936,6,88685,-13.93749332,4,88528,-81.73899841,9,1,4.505589488,0,0,,,71175,8.383167516,71174,71178,6,-1,7,,,,,,,,,,,,,,,,,,
,,15419,e,,15419,22.81189563,15414,15423,11,-1,6,,,89336,-332.8549036,11,89194,80.2545166,11,0,0,0,89182,27.8881855,12,1,39.81605168,1,10.65486882,,,71884,13.16029315,71884,71884,2,,7,,,,,,,,,,,,,,,,,,
,,15434,E,,15434,71.32736613,15424,15446,24,1,4,,,89609,-412.3640681,10,89476,208.2314606,18,89628,-34.20610046,11,0,0,0,0,0,0,0,,,71954,6.209832316,71950,71956,8,1,7,,,,,,,,,,,,,,,,,,
,,15479,P,,15479,16.01412267,15477,15481,6,-1,7,,,89893,-358.5477392,11,89762,58.49183273,13,89913,13.98045158,6,89753,88.64479065,10,0,0,0,0,,,72517,29.79916021,72510,72520,12,-1,7,,,,,,,,,,,,,,,,,,
,,15482,r,,15482,1.115578675,15482,15482,2,,5,,,90199,-257.1027488,9,90064,36.41201401,7,90210,-27.32809067,10,90052,65.78863525,9,0,0,0,0,,,72781,25.98341082,72778,72785,9,-1,7,,,,,,,,,,,,,,,,,,
,,15483,P,,15483,2.043854328,15483,15484,3,,7,,,90486,-268.7899107,9,90353,45.30686188,8,0,0,0,90341,-100.5127411,8,1,17.7759582,0,0,,,73369,23.08144261,73365,73375,12,-1,7,,,,,,,,,,,,,,,,,,
,,15485,r,,15485,1.379743926,15485,15485,2,,5,,,91925,235.4680962,7,91762,125.3706055,24,0,0,0,0,0,0,1,53.94388607,4,20.55416848,,,73656,28.47667067,73653,73662,11,-1,7,,,,,,,,,,,,,,,,,,
,,15642,R,,15642,48.43357383,15639,15647,10,-1,3,,,92249,-267.7774039,8,92091,139.09021,37,0,0,0,92075,-14.97141361,4,0,0,0,0,,,73951,28.77309033,73949,73956,9,-1,7,,,,,,,,,,,,,,,,,,
,,15735,E,,15735,10.60859462,15733,15738,7,1,4,,,93040,-241.1750195,8,92862,50.94274902,11,0,0,0,92841,5.989927292,5,1,44.43114614,0,0,,,74963,66.05275565,74960,74967,9,-1,7,,,,,,,,,,,,,,,,,,
,,15759,E,,15759,23.46665368,15754,15766,14,1,4,,,93361,-207.9400195,6,93194,58.42244339,15,0,0,0,93183,-11.12868786,8,1,11.21429608,0,0,,,75850,20.0140241,75846,75854,10,-1,7,,,,,,,,,,,,,,,,,,
,,15768,E,,15768,1.115578675,15768,15768,2,,4,,,93642,-519.5513109,9,93507,92.09041595,22,93664,-51.50888824,11,93491,-57.45176697,6,0,0,0,0,,,76392,24.81920984,76391,76401,12,-1,7,,,,,,,,,,,,,,,,,,
,,15808,P,,15808,6.269688283,15805,15809,6,-1,7,,,93921,-537.5232442,12,93789,105.9615021,17,93947,-42.09590149,12,93776,-81.86793518,5,0,0,0,0,,,76665,75.3217162,76663,76670,9,-1,7,,,,,,,,,,,,,,,,,,
,,15925,R,,15925,88.59532141,15920,15928,10,-1,3,,,94239,-507.1183924,13,94109,101.4047928,16,94267,25.32369232,7,0,0,0,0,0,0,0,,,76959,17.55771485,76955,76962,9,-1,7,,,,,,,,,,,,,,,,,,
,,15935,R,,15935,10.08841645,15933,15937,6,-1,3,,,94534,-437.5937185,12,94402,111.5726776,21,94551,-35.68391418,9,0,0,0,0,0,0,0,,,77588,4.651033702,77586,77590,6,-1,7,,,,,,,,,,,,,,,,,,
,,16047,e,,16047,27.54535578,16044,16049,7,-1,6,,,94816,-503.2748746,10,94686,183.8192596,16,94831,-41.23884201,12,0,0,0,0,0,0,0,,,77603,3.205321632,77603,77603,2,,7,,,,,,,,,,,,,,,,,,
,,16051,E,,16051,8.879693627,16050,16055,7,1,4,,,95099,-505.0986371,10,94970,84.50702667,17,0,0,0,94955,-40.42660141,7,0,0,0,0,,,77618,2.138713714,77618,77618,2,,7,,,,,,,,,,,,,,,,,,
,,16056,e,,16056,1.712500037,16056,16057,3,,6,,,95406,-236.673495,10,95267,70.87845612,14,95416,17.93692207,6,0,0,0,1,18.26293561,0,0,,,77639,1.379743926,77639,77639,2,,7,,,,,,,,,,,,,,,,,,
,,16064,E,,16064,55.50528554,16058,16071,15,1,4,,,95707,-230.1912702,10,95568,88.62282562,16,95715,21.15079498,6,95556,-49.85739136,8,1,6.910979954,0,0,,,77641,0.928275653,77641,77641,2,,7,,,,,,,,,,,,,,,,,,
,,16115,P,,16115,1.115578675,16115,16115,2,,7,,,95984,-161.5215202,7,95849,71.02978516,16,95995,3.356435776,4,95838,-81.34928894,4,1,44.35451797,0,0,,,77703,9.364004845,77703,77703,2,,7,,,,,,,,,,,,,,,,,,
,,16223,R,,16223,97.40130032,16218,16226,10,-1,3,,,96272,-211.3179217,10,96136,66.99435425,12,0,0,0,0,0,0,0,0,0,0,,,77776,9.336733129,77773,77779,8,1,7,,,,,,,,,,,,,,,,,,
,,16352,e,,16352,10.55222441,16352,16352,2,,6,,,96576,-135.628199,5,96438,66.01602173,12,0,0,0,0,0,0,1,7.118358542,0,0,,,77782,3.577335041,77781,77783,4,1,7,,,,,,,,,,,,,,,,,,
,,16355,E,,16355,10.73707572,16353,16357,6,1,4,,,96839,-323.008997,10,96710,116.8008499,21,0,0,0,96698,-24.0467968,4,1,7.839255607,0,0,,,77800,0.817825984,77800,77800,2,,7,,,,,,,,,,,,,,,,,,
,,16368,E,,16368,58.36542058,16362,16380,20,1,4,,,97114,-332.0298513,11,96987,108.8901138,21,0,0,0,96974,-41.94274902,4,0,0,0,0,,,77859,0.928275653,77859,77859,2,,7,,,,,,,,,,,,,,,,,,
,,16396,P,,16396,20.12677262,16390,16401,13,-1,7,,,97398,-223.4641779,10,97266,116.9925232,25,97407,18.00915337,7,97253,-17.64719772,4,1,18.64876022,0,0,,,77870,11.79877989,77870,77871,3,,7,,,,,,,,,,,,,,,,,,
,,16435,P,,16435,0.928275653,16435,16435,2,,7,,,97679,-375.3730546,10,97551,150.4977264,25,97690,12.56274414,4,97537,-35.80731583,5,0,0,0,0,,,77926,3.854045006,77926,77926,2,,7,,,,,,,,,,,,,,,,,,
,,16446,P,,16446,0.928275653,16446,16446,2,,7,,,97962,-425.6509147,10,97840,146.3865814,32,97975,-28.73657608,10,97822,-16.25050735,7,0,0,0,0,,,77940,1.602050368,77940,77941,3,,7,,,,,,,,,,,,,,,,,,
,,16519,R,,16519,26.90051869,16516,16522,8,-1,3,,,98250,-392.1016466,10,98126,169.1021729,30,98263,-35.08744431,11,98114,-19.84877014,5,0,0,0,0,,,78484,30.1242783,78481,78487,8,-1,7,,,,,,,,,,,,,,,,,,
,,16527,R,,16527,11.29061094,16524,16529,7,-1,3,,,98522,-382.4871432,10,98398,188.3320618,27,98534,-31.73144531,11,0,0,0,0,0,0,0,,,78784,13.1316525,78783,78787,6,1,7,,,,,,,,,,,,,,,,,,
,,16868,e,,16868,16.62124577,16864,16871,9,-1,6,,,98793,-398.1476753,11,98662,266.2793579,23,98808,-29.11543083,11,0,0,0,0,0,0,0,,,79392,23.2331619,79388,79395,9,-1,7,,,,,,,,,,,,,,,,,,
,,16886,E,,16886,99.53131068,16872,16905,35,1,4,,,99071,-330.167985,11,98944,186.0074463,36,99083,-30.38180351,9,0,0,0,0,0,0,0,,,80290,26.44029142,80287,80295,10,1,7,,,,,,,,,,,,,,,,,,
,,16907,E,,16907,0.928275653,16907,16907,2,,4,,,99355,-368.6801798,9,99255,7.811882496,10,99369,-34.57113647,11,0,0,0,0,0,0,0,,,80576,36.23085706,80574,80580,8,-1,7,,,,,,,,,,,,,,,,,,
,,16909,E,,16909,1.712500037,16909,16910,3,,4,,,99621,-261.7080953,10,99490,127.0178909,41,99631,-31.81584549,10,99477,-40.6774559,4,0,0,0,0,,,80582,2.538609719,80582,80583,3,,7,,,,,,,,,,,,,,,,,,
,,16924,P,,16924,17.99831378,16922,16932,12,-1,7,,,99887,-304.6987089,10,99764,151.9380341,43,99901,-36.8309288,10,99749,-31.79168892,4,0,0,0,0,,,80848,7.431073362,80847,80850,5,-1,7,,,,,,,,,,,,,,,,,,
,,17043,R,,17043,63.64552815,17039,17052,15,-1,3,,,100245,-231.5770297,10,100116,70.06623077,26,100254,-29.97463608,9,0,0,0,1,23.49729457,1,18.22459062,,,82024,27.90932398,82022,82027,7,-1,7,,,,,,,,,,,,,,,,,,
,,18270,i,,18270,1.712500037,18270,18271,3,,8,,,100515,-349.7883174,12,100391,221.2294769,29,0,0,0,0,0,0,0,0,0,0,,,82421,8.118974325,82418,82422,6,-1,7,,,,,,,,,,,,,,,,,,
,,18277,i,,18277,7.897863571,18276,18278,4,1,8,,,100781,-381.0998622,10,100652,242.1990662,26,100797,-34.64621735,11,0,0,0,0,0,0,0,,,82720,20.77577238,82717,82723,8,-1,7,,,,,,,,,,,,,,,,,,
