WT serotonin control 6.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,689,e,,689,4.079684905,688,690,4,1,6,,,40347,-1657.800672,19,40038,206.0740051,19,40357,16.92597961,4,40028,20.28477669,13,5,64.4664842,1,4.96082924,,,7527,5.25625288,7526,7530,6,1,7,,,832,7.522721444,829,836,9,-1,8,,,,,,,,,
,,714,i,,714,10.09973789,710,719,11,-1,8,,,41740,-1774.5936,22,41409,132.7236481,26,41765,-3.774339676,4,41395,7.810121059,5,4,70.38751606,2,15.37204133,,,7620,2.684446291,7620,7621,3,,7,,,846,5.297300717,844,847,5,-1,8,,,,,,,,,
,,784,i,,784,21.04160769,776,793,19,-1,8,,,42479,-107.0264207,4,0,0,0,0,0,0,0,0,0,76,933.3247166,0,0,,,7823,6.993150788,7820,7824,6,-1,7,,,852,10.16204412,851,857,8,1,8,,,,,,,,,
,,824,i,,824,13.0287366,816,827,13,1,8,,,42777,-1583.703121,9,42485,33.9261322,11,0,0,0,42468,-7.619807243,8,4,42.94355394,0,0,,,8584,3.264951885,8583,8585,4,1,7,,,1033,58.20743177,1012,1059,49,-1,8,,,,,,,,,
,,832,i,,832,7.522721444,829,836,9,-1,8,,,43454,1116.291019,8,43190,73.32798767,13,0,0,0,0,0,0,3,20.7386224,0,0,,,9193,2.612827142,9193,9194,3,,7,,,1108,27.66669286,1100,1123,25,1,8,,,,,,,,,
,,846,i,,846,5.297300717,844,847,5,-1,8,,,44635,-3.193343002,4,44363,88.21335602,20,0,0,0,0,0,0,2,19.45425249,1,5.374170007,,,9251,8.053460742,9250,9255,7,-1,7,,,1125,0.881144335,1125,1125,2,,8,,,,,,,,,
,,852,i,,852,10.16204412,851,857,8,1,8,,,44664,-1601.46256,21,0,0,0,0,0,0,0,0,0,85,1016.461145,0,0,,,9303,17.14433549,9294,9305,13,-1,7,,,1194,22.57297468,1183,1203,22,1,8,,,,,,,,,
,,1009,P,,1009,3.73332492,1008,1011,5,-1,7,,,46101,-9.498959099,10,45504,30.73954582,19,46147,4.130553722,5,0,0,0,12,108.592309,0,0,,,9747,7.625004927,9745,9750,7,1,7,,,1240,1.52293382,1240,1240,2,,8,,,,,,,,,
,,1033,i,,1033,58.20743177,1012,1059,49,-1,8,,,46582,-1557.926544,18,0,0,0,0,0,0,0,0,0,99,1143.427986,0,0,,,9837,2.047377052,9837,9838,3,,7,,,1259,10.68596905,1253,1261,10,1,8,,,,,,,,,
,,1095,P,,1095,9.841836739,1092,1097,7,1,7,,,55218,12.03567462,4,55042,43.17260361,22,0,0,0,0,0,0,4,172.9673308,46,343.0993145,,,9878,1.089893323,9878,9878,2,,7,,,1277,0.95748373,1277,1277,2,,8,,,,,,,,,
,,1099,P,,1099,0.881144335,1099,1099,2,,7,,,55301,-790.9792723,11,0,0,0,0,0,0,0,0,0,118,1489.790388,0,0,,,9969,3.117003607,9968,9970,4,-1,7,,,1280,3.983092438,1279,1281,4,-1,8,,,,,,,,,
,,1108,i,,1108,27.66669286,1100,1123,25,1,8,,,58499,-8.564049228,5,58364,74.21923828,9,0,0,0,0,0,0,3,42.91941732,17,145.1827691,,,10942,6.07098933,10939,10943,6,1,7,,,1359,23.74952513,1351,1373,24,1,8,,,,,,,,,
,,1125,i,,1125,0.881144335,1125,1125,2,,8,,,58712,-1627.857009,20,58530,-18.61917114,11,58725,-28.81250191,9,0,0,0,1,2.852181992,0,0,,,11090,52.79577038,11084,11096,14,-1,7,,,1384,11.7550813,1377,1387,12,-1,8,,,,,,,,,
,,1194,i,,1194,22.57297468,1183,1203,22,1,8,,,59366,,5,59290,31.11052513,21,0,0,0,0,0,0,2,7.997390544,1,4.961353401,,,11187,5.857042774,11185,11190,7,-1,7,,,1481,4.960835099,1480,1483,5,1,8,,,,,,,,,
,,1240,i,,1240,1.52293382,1240,1240,2,,8,,,59394,8.845359227,4,0,0,0,0,0,0,0,0,0,126,1560.85281,0,0,,,11229,5.337807375,11227,11230,5,1,7,,,1664,2.235859272,1664,1665,3,,8,,,,,,,,,
,,1259,i,,1259,10.68596905,1253,1261,10,1,8,,,59806,-1511.137901,10,59795,3.662200689,4,0,0,0,0,0,0,0,0,0,0,,,11286,14.71126667,11282,11290,10,-1,7,,,1669,2.612827142,1669,1670,3,,8,,,,,,,,,
,,1277,i,,1277,0.95748373,1277,1277,2,,8,,,60784,-1761.783882,17,60446,146.2009583,18,61545,-4.640490532,4,0,0,0,5,95.9247661,0,0,,,11345,7.942530417,11343,11346,5,1,7,,,1673,2.047377052,1673,1674,3,,8,,,,,,,,,
,,1280,i,,1280,3.983092438,1279,1281,4,-1,8,,,61928,-1747.317981,17,61596,60.49868774,19,0,0,0,61578,-20.80755997,17,1,2.928521387,2,5.68409338,,,11416,6.046008175,11414,11418,6,-1,7,,,1682,6.330610948,1680,1685,7,1,8,,,,,,,,,
,,1349,P,,1349,5.200180253,1346,1350,6,-1,7,,,62589,-1574.790429,12,62309,218.6838074,24,62602,-31.32352829,12,62292,18.69430923,9,2,24.71368743,0,0,,,11452,2.719772399,11451,11453,4,-1,7,,,1837,16.11562863,1830,1842,14,-1,8,,,,,,,,,
,,1359,i,,1359,23.74952513,1351,1373,24,1,8,,,63086,-1575.750714,18,62840,270.409729,21,63105,-35.20434189,13,62827,-27.64431953,7,4,68.30682659,0,0,,,11545,16.39144354,11542,11551,11,1,7,,,1943,21.17260081,1935,1952,19,1,8,,,,,,,,,
,,1376,E,,1376,2.180297111,1376,1376,2,,4,,,63875,-1706.970917,9,63622,91.61251068,16,63885,-33.14239883,9,63606,6.458312511,7,0,0,0,0,,,11764,1.762288669,11764,11765,3,,7,,,2077,5.408933077,2074,2078,6,1,8,,,,,,,,,
,,1384,i,,1384,11.7550813,1377,1387,12,-1,8,,,64298,-1787.325808,12,64076,265.2038269,28,64316,-44.61804581,12,64054,16.31505775,14,0,0,0,0,,,12802,15.63231366,12797,12807,12,-1,7,,,2089,8.770995674,2084,2090,8,1,8,,,,,,,,,
,,1481,i,,1481,4.960835099,1480,1483,5,1,8,,,65025,-1590.551564,15,64781,77.69684601,13,65041,-32.32704163,12,64774,37.2133255,11,0,0,0,0,,,13011,5.444738531,13008,13012,6,1,7,,,2093,3.43789542,2092,2094,4,1,8,,,,,,,,,
,,1485,E,,1485,3.117003607,1484,1486,4,1,4,,,65449,-1606.14112,16,65227,146.4983368,13,65463,-33.67333984,11,0,0,0,0,0,0,0,,,13054,1.82357256,13054,13054,2,,7,,,2123,3.641930021,2122,2124,4,1,8,,,,,,,,,
,,1499,R,,1499,3.004860782,1498,1500,4,1,3,,,66069,-1411.256458,15,65631,19.97677422,18,66079,21.44121552,9,0,0,0,5,58.69198484,0,0,,,13269,1.742018065,13269,13270,3,,7,,,2226,19.47669421,2218,2234,18,1,8,,,,,,,,,
,,1560,P,,1560,3.040664212,1560,1562,4,,7,,,66468,-1490.674438,16,66256,214.1271057,21,66487,-37.05195618,15,66243,-38.02965164,6,0,0,0,0,,,24098,7.755243095,24098,24099,3,,7,,,2285,8.44440558,2284,2292,10,-1,8,,,,,,,,,
,,1664,i,,1664,2.235859272,1664,1665,3,,8,,,66848,-1546.939133,13,66657,196.2730408,21,66860,-29.72700119,8,66641,31.54283333,16,0,0,0,0,,,24102,3.062029477,24102,24102,2,,7,,,2328,1.742018065,2328,2329,3,,8,,,,,,,,,
,,1669,i,,1669,2.612827142,1669,1670,3,,8,,,67275,-1478.48086,14,67079,228.0862732,22,67286,-28.60837746,9,67058,35.6065712,19,1,20.9591582,0,0,,,24107,1.81835746,24107,24108,3,,7,,,2392,26.42934177,2386,2407,23,1,8,,,,,,,,,
,,1673,i,,1673,2.047377052,1673,1674,3,,8,,,67754,-1608.76789,20,67555,198.7775574,21,0,0,0,67543,-21.12677383,11,0,0,1,22.5707392,,,24139,4.29876915,24137,24140,5,-1,7,,,2523,7.079856155,2520,2525,7,-1,8,,,,,,,,,
,,1682,i,,1682,6.330610948,1680,1685,7,1,8,,,68158,6.067469841,4,67921,8.608537674,6,0,0,0,0,0,0,4,58.22528183,0,0,,,24186,0.95748373,24186,24186,2,,7,,,2672,9.55614149,2671,2677,8,1,8,,,,,,,,,
,,1827,P,,1827,2.179786645,1827,1828,3,,7,,,68169,10.12671174,10,0,0,0,0,0,0,0,0,0,152,1935.454078,0,0,,,24662,6.107309085,24661,24664,5,1,7,,,2733,1.089893323,2733,2733,2,,8,,,,,,,,,
,,1829,e,,1829,1.089893323,1829,1829,2,,6,,,68199,-17.98302254,6,68193,40.20585632,8,0,0,0,0,0,0,0,0,0,0,,,24666,2.368268865,24666,24667,3,,7,,,2740,3.493971477,2739,2741,4,1,8,,,,,,,,,
,,1837,i,,1837,16.11562863,1830,1842,14,-1,8,,,68949,-1609.185501,12,68752,215.3526459,17,68962,-34.14722824,11,0,0,0,0,0,0,0,,,25008,0.881144335,25008,25008,2,,7,,,2782,12.98259589,2777,2787,12,-1,8,,,,,,,,,
,,1934,P,,1934,0.95748373,1934,1934,2,,7,,,69219,4.996634693,5,0,0,0,0,0,0,0,0,0,155,1960.504305,0,0,,,25028,4.90006951,25027,25030,5,1,7,,,2856,5.225654285,2854,2857,5,1,8,,,,,,,,,
,,1943,i,,1943,21.17260081,1935,1952,19,1,8,,,69240,-7.237633062,9,0,0,0,0,0,0,0,0,0,155,1960.504305,0,0,,,25415,2.593113717,25415,25415,2,,7,,,2899,1.914967459,2899,2900,3,,8,,,,,,,,,
,,2011,P,,2011,2.047377052,2011,2012,3,,7,,,69284,-6.534631853,7,0,0,0,0,0,0,0,0,0,155,1960.504305,0,0,,,25417,1.278375542,25417,25417,2,,7,,,2949,19.31932966,2942,2958,18,-1,8,,,,,,,,,
,,2063,P,,2063,12.07401864,2060,2066,8,1,7,,,69525,-1415.192779,16,69320,71.75502777,11,69541,-37.69804001,14,0,0,0,0,0,0,0,,,26244,2.913465883,26244,26245,3,,7,,,3016,1.278375542,3016,3016,2,,8,,,,,,,,,
,,2071,e,,2071,4.436399703,2070,2072,4,-1,6,,,69933,-4.660204195,5,69702,38.40958405,18,0,0,0,0,0,0,4,40.93691922,0,0,,,26400,4.828972989,26399,26401,4,-1,7,,,3151,24.61613169,3145,3166,23,-1,8,,,,,,,,,
,,2073,P,,2073,1.52293382,2073,2073,2,,7,,,69987,20.64875438,6,0,0,0,0,0,0,0,0,0,159,2001.441224,0,0,,,26405,2.180297111,26405,26405,2,,7,,,3210,22.58426904,3206,3225,21,1,8,,,,,,,,,
,,2077,i,,2077,5.408933077,2074,2078,6,1,8,,,70202,-1653.595181,13,70180,-5.750584602,5,70217,-40.30897522,10,0,0,0,0,0,0,0,,,26466,3.587052292,26466,26466,2,,7,,,3274,25.8389494,3270,3291,23,1,8,,,,,,,,,
,,2089,i,,2089,8.770995674,2084,2090,8,1,8,,,70498,-27.92104532,4,0,0,0,0,0,0,0,0,0,159,2001.441224,0,0,,,26492,3.871489259,26492,26493,3,,7,,,3305,4.527794602,3304,3307,5,-1,8,,,,,,,,,
,,2093,i,,2093,3.43789542,2092,2094,4,1,8,,,70892,-1492.52356,15,70680,46.53194046,12,70906,-22.71614647,9,70671,20.94481087,9,1,7.891002466,0,0,,,26501,4.30399011,26500,26502,4,1,7,,,3356,3.325752595,3355,3357,4,-1,8,,,,,,,,,
,,2096,E,,2096,2.852181992,2095,2097,4,-1,4,,,71346,-1523.000627,12,71148,213.2622986,21,71365,-47.95885849,14,71132,37.03351212,26,0,0,0,0,,,26553,3.473700873,26552,26554,4,-1,7,,,3379,5.506026257,3378,3381,5,1,8,,,,,,,,,
,,2123,i,,2123,3.641930021,2122,2124,4,1,8,,,71689,5.123850553,6,71679,-7.605977535,5,0,0,0,71674,5.103579998,6,0,0,1,6.947446562,,,26590,4.752633594,26589,26591,4,-1,7,,,3393,19.54311138,3383,3400,19,1,8,,,,,,,,,
,,2216,P,,2216,3.865734513,2214,2217,5,-1,7,,,71703,-4.339816988,4,0,0,0,0,0,0,0,0,0,161,2013.651272,0,0,,,26618,13.06394616,26614,26619,7,-1,7,,,3414,6.539849382,3412,3416,6,1,8,,,,,,,,,
,,2226,i,,2226,19.47669421,2218,2234,18,1,8,,,71938,-1389.35899,15,71734,74.23387146,18,71952,-37.79527664,11,0,0,0,0,0,0,0,,,26622,5.746572169,26621,26623,4,-1,7,,,3468,25.87474912,3458,3479,23,-1,8,,,,,,,,,
,,2285,i,,2285,8.44440558,2284,2292,10,-1,8,,,72324,-1368.665589,16,72136,188.3803101,17,72339,-22.86286354,10,72118,36.34273529,19,2,14.01803281,0,0,,,26632,19.76820728,26631,26640,11,-1,7,,,3582,1.089893323,3582,3582,2,,8,,,,,,,,,
,,2328,i,,2328,1.742018065,2328,2329,3,,8,,,73698,-1530.052123,15,72758,,4,73708,-35.09389114,10,0,0,0,9,54.25554323,0,0,,,27822,10.30430719,27822,27823,3,,7,,,3593,16.99680425,3587,3600,15,1,8,,,,,,,,,
,,2392,i,,2392,26.42934177,2386,2407,23,1,8,,,74115,-1479.63781,12,73916,201.8309326,17,0,0,0,73908,-5.450487614,4,0,0,0,0,,,27828,5.558089949,27827,27829,4,-1,7,,,3665,17.32802348,3659,3673,16,-1,8,,,,,,,,,
,,2523,i,,2523,7.079856155,2520,2525,7,-1,8,,,74690,-1365.503496,12,74487,209.6072693,27,0,0,0,74455,25.26876831,23,0,0,0,0,,,27835,2.180297111,27835,27835,2,,7,,,3792,31.25205581,3785,3812,29,1,8,,,,,,,,,
,,2660,P,,2660,24.68889789,2654,2670,18,1,7,,,75088,129.0895647,6,75066,4.563598156,5,0,0,0,75052,-2.699501753,4,0,0,0,0,,,27845,15.5227637,27845,27845,2,,7,,,3831,6.38719404,3828,3832,6,-1,8,,,,,,,,,
,,2672,i,,2672,9.55614149,2671,2677,8,1,8,,,75303,-1437.049001,14,75093,66.62242889,10,75317,-36.1163063,10,75074,9.861377716,8,1,5.388668332,0,0,,,27860,1.914967459,27860,27861,3,,7,,,3914,3.020393608,3913,3915,4,1,8,,,,,,,,,
,,2724,P,,2724,1.52293382,2724,2724,2,,7,,,75729,-1459.114601,12,75539,268.2424316,20,75754,-4.624881744,4,75529,-6.648608208,4,2,11.3028798,1,5.220961322,,,27865,5.352868738,27863,27867,6,-1,7,,,3921,6.44795377,3920,3924,6,-1,8,,,,,,,,,
,,2731,P,,2731,7.68687671,2729,2732,5,-1,7,,,76104,145.9541048,11,0,0,0,0,0,0,0,0,0,175,2098.616397,0,0,,,27876,3.062029477,27876,27876,2,,7,,,3928,1.52293382,3928,3928,2,,8,,,,,,,,,
,,2733,i,,2733,1.089893323,2733,2733,2,,8,,,76303,-1387.070885,8,0,0,0,76313,-44.50191116,11,0,0,0,177,2122.518667,0,0,,,27903,15.00688795,27903,27904,3,,7,,,3936,4.975898439,3934,3938,6,-1,8,,,,,,,,,
,,2740,i,,2740,3.493971477,2739,2741,4,1,8,,,76643,-1331.93595,12,76459,177.3615875,16,76655,-22.29335785,6,76442,49.44192123,20,0,0,0,0,,,29874,5.955321157,29873,29875,4,-1,7,,,4293,14.23077218,4289,4301,14,1,8,,,,,,,,,
,,2782,i,,2782,12.98259589,2777,2787,12,-1,8,,,77032,-1334.015384,14,76853,131.0707092,17,0,0,0,76821,46.72648239,21,0,0,0,0,,,31540,2.719772399,31540,31542,4,,7,,,4443,32.5968213,4431,4460,31,1,8,,,,,,,,,
,,2856,i,,2856,5.225654285,2854,2857,5,1,8,,,77540,-1441.236865,15,77356,64.53520203,11,77552,-39.81777954,10,77347,11.18194675,6,0,0,0,0,,,31715,2.556751085,31715,31716,3,,7,,,4511,3.942075315,4509,4512,5,1,8,,,,,,,,,
,,2899,i,,2899,1.914967459,2899,2900,3,,8,,,77886,-1347.293043,13,77707,195.9886322,27,77903,-37.69714737,14,77657,20.11891365,20,1,13.94282877,0,0,,,31752,5.485278331,31751,31755,6,-1,7,,,4533,12.78418159,4526,4537,13,-1,8,,,,,,,,,
,,2949,i,,2949,19.31932966,2942,2958,18,-1,8,,,78461,-1382.579481,11,78273,126.0546265,24,0,0,0,78260,-3.004860878,4,1,11.28906408,0,0,,,31783,44.09852173,31776,31789,15,-1,7,,,4567,26.2554383,4561,4584,25,-1,8,,,,,,,,,
,,3016,i,,3016,1.278375542,3016,3016,2,,8,,,78466,10.4727167,4,0,0,0,0,0,0,0,0,0,179,2147.75056,0,0,,,31830,1.971037657,31830,31831,3,,7,,,4586,0.95748373,4586,4586,2,,8,,,,,,,,,
,,3151,i,,3151,24.61613169,3145,3166,23,-1,8,,,78477,10.4994758,7,0,0,0,78483,-35.84356308,6,0,0,0,180,2152.67608,0,0,,,33374,52.6388856,33371,33379,10,-1,7,,,4623,6.239210641,4621,4625,6,1,8,,,,,,,,,
,,3210,i,,3210,22.58426904,3206,3225,21,1,8,,,78794,-1323.74096,14,78620,208.4836121,24,78813,-40.07535172,12,78604,-25.47105026,5,1,5.312328938,0,0,,,33389,1.762288669,33389,33390,3,,7,,,4671,26.92779993,4662,4686,26,-1,8,,,,,,,,,
,,3274,i,,3274,25.8389494,3270,3291,23,1,8,,,79122,23.32026756,5,78954,20.13890839,10,0,0,0,0,0,0,5,33.5240614,0,0,,,33400,21.38554653,33396,33402,8,1,7,,,4698,3.677256129,4696,4699,5,-1,8,,,,,,,,,
,,3305,i,,3305,4.527794602,3304,3307,5,-1,8,,,79299,-1429.779462,11,79125,-37.82715988,5,79313,-33.18949127,9,79104,-10.34430122,11,0,0,0,0,,,33408,17.89835027,33405,33411,8,-1,7,,,4704,3.794610218,4703,4705,4,1,8,,,,,,,,,
,,3356,i,,3356,3.325752595,3355,3357,4,-1,8,,,79620,-1237.107617,14,79446,155.669632,28,79637,-40.58944702,13,79424,15.38823223,11,0,0,0,0,,,33462,17.0968758,33459,33466,9,1,7,,,4707,1.52293382,4707,4707,2,,8,,,,,,,,,
,,3379,i,,3379,5.506026257,3378,3381,5,1,8,,,79978,-1354.369451,16,79812,168.3149109,27,79997,-44.04275894,13,79786,29.94112396,22,1,33.06527088,0,0,,,33589,2.180297111,33589,33589,2,,7,,,4747,1.914967459,4747,4748,3,,8,,,,,,,,,
,,3393,i,,3393,19.54311138,3383,3400,19,1,8,,,80338,-1234.079239,14,80168,168.4299164,24,80352,-29.39713478,11,80141,56.83148956,31,2,18.84697662,0,0,,,33592,3.458672653,33592,33593,3,,7,,,4755,9.692652583,4752,4759,9,-1,8,,,,,,,,,
,,3414,i,,3414,6.539849382,3412,3416,6,1,8,,,80584,6.12756267,5,80504,14.43023682,11,0,0,0,0,0,0,3,22.72092156,0,0,,,33598,18.56785017,33595,33601,8,-1,7,,,4790,5.220450857,4789,4793,6,1,8,,,,,,,,,
,,3468,i,,3468,25.87474912,3458,3479,23,-1,8,,,80915,-1235.301181,13,80734,34.2633934,10,80924,-26.9467392,7,80723,-30.73065948,14,0,0,0,0,,,33634,17.20088174,33629,33642,15,-1,7,,,4823,3.117003607,4822,4824,4,-1,8,,,,,,,,,
,,3582,i,,3582,1.089893323,3582,3582,2,,8,,,81239,-1134.078249,11,81072,169.3217621,18,81252,-29.91497993,10,81058,34.53684235,18,0,0,0,0,,,33667,11.3890541,33663,33670,9,-1,7,,,4862,10.25242778,4856,4865,11,1,8,,,,,,,,,
,,3593,i,,3593,16.99680425,3587,3600,15,1,8,,,81651,-1315.160466,17,81480,267.7198792,27,81668,-30.05101585,10,0,0,0,0,0,0,0,,,33672,2.480417549,33672,33673,3,,7,,,4900,12.1678526,4895,4905,12,-1,8,,,,,,,,,
,,3665,i,,3665,17.32802348,3659,3673,16,-1,8,,,81965,4.335131782,4,0,0,0,0,0,0,0,0,0,198,2380.848128,0,0,,,34264,1.838628064,34264,34265,3,,7,,,4960,17.42884326,4952,4967,17,1,8,,,,,,,,,
,,3792,i,,3792,31.25205581,3785,3812,29,1,8,,,82194,-1244.655208,10,82016,44.13146591,13,82356,-87.28937531,6,81789,-5.521635056,5,0,0,0,0,,,34290,0.881144335,34290,34290,2,,7,,,4981,7.324407166,4980,4985,7,-1,8,,,,,,,,,
,,3831,i,,3831,6.38719404,3828,3832,6,-1,8,,,82362,55.17550869,8,0,0,0,0,0,0,0,0,0,199,2404.150664,0,0,,,34326,17.20792544,34321,34330,11,1,7,,,4995,16.89447636,4990,5005,17,1,8,,,,,,,,,
,,3914,i,,3914,3.020393608,3913,3915,4,1,8,,,82528,-1226.956914,14,82372,-13.22414303,9,82543,-27.39324188,10,82347,27.1714859,7,1,12.21109744,0,0,,,34332,0.881144335,34332,34332,2,,7,,,5051,20.58213207,5047,5064,19,-1,8,,,,,,,,,
,,3921,i,,3921,6.44795377,3920,3924,6,-1,8,,,82943,-1260.269208,18,82774,271.1460876,18,82964,-52.04795074,16,82765,23.26037025,13,0,0,0,0,,,34365,8.974529562,34362,34369,9,-1,7,,,5078,3.656985525,5076,5079,5,1,8,,,,,,,,,
,,3928,i,,3928,1.52293382,3928,3928,2,,8,,,83296,-1172.139503,13,83127,212.2907257,18,83318,-32.08772278,9,83111,26.75267792,19,0,0,0,0,,,34479,20.89097004,34477,34488,13,-1,7,,,5182,5.011698033,5180,5184,6,-1,8,,,,,,,,,
,,3936,i,,3936,4.975898439,3934,3938,6,-1,8,,,84324,-1205.396092,14,84132,115.5379181,19,84343,-33.05365753,9,84118,37.28752136,15,0,0,0,0,,,35691,2.368268865,35691,35692,3,,7,,,5187,6.127061957,5186,5190,6,-1,8,,,,,,,,,
