WT 05 H2O2 2.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,4090,R,,4090,125.4076123,4086,4092,8,-1,3,,,25770,-201.595796,14,25612,48.17656708,17,0,0,0,25601,13.00975323,14,3,85.48817184,1,16.57017892,,,10039,44.16688678,10035,10044,11,-1,7,,,10434,5.04794907,10431,10437,8,1,8,,,,,,,,,
,,4093,P,,4093,3.753602893,4093,4093,2,,7,,,27670,-241.801509,13,27520,45.06879044,20,0,0,0,27499,13.50037384,16,3,41.35326071,4,30.98598788,,,12108,42.60999832,12106,12115,11,-1,7,,,17202,2.646765585,17200,17203,5,1,8,,,,,,,,,
,,4094,R,,4094,1.980858433,4094,4095,3,,3,,,29789,-215.8742837,13,29659,47.61371613,19,29834,-8.205979347,8,29644,17.72921944,15,3,71.92057639,4,31.71743338,,,12149,31.9678033,12145,12157,14,-1,7,,,17336,0.595371791,17336,17336,2,,8,,,,,,,,,
,,4104,r,,4104,21.87155476,4096,4108,14,-1,5,,,32127,-220.8539594,13,31921,509.3302612,22,32183,-5.064425945,7,0,0,0,5,73.49614377,1,12.02606943,,,12190,15.97684932,12186,12194,10,-1,7,,,17598,4.225429597,17597,17600,5,-1,8,,,,,,,,,
,,5225,e,,5225,20.41763579,5221,5227,8,-1,6,,,32706,-10.96186678,6,32668,37.44631195,18,0,0,0,32650,-6.18981123,8,1,2.558339444,2,20.91866758,,,13735,30.5667778,13732,13736,6,-1,7,,,22463,3.541631665,22462,22464,4,-1,8,,,,,,,,,
,,5233,E,,5233,40.01641543,5228,5242,16,1,4,,,32831,-315.1847391,12,0,0,0,0,0,0,0,0,0,48,1188.045289,0,0,,,13739,1.385486642,13739,13739,2,,7,,,24598,16.57017892,24595,24609,16,1,8,,,,,,,,,
,,5268,P,,5268,74.66968408,5266,5278,14,-1,7,,,35354,3.278310679,4,35206,50.48442078,17,0,0,0,35194,9.625125885,12,4,74.05120259,1,17.63792797,,,13743,4.89516353,13743,13743,2,,7,,,25547,0.595371791,25547,25547,2,,8,,,,,,,,,
,,5280,P,,5280,0.683797932,5280,5280,2,,7,,,35363,-130.473662,9,0,0,0,0,0,0,0,0,0,52,1262.096492,0,0,,,14547,20.64161672,14541,14553,14,-1,7,,,26718,4.050143006,26717,26720,5,-1,8,,,,,,,,,
,,5287,R,,5287,106.8692028,5281,5288,9,-1,3,,,39263,-116.9430279,11,39127,29.08107567,18,39303,-5.065839767,7,0,0,0,4,87.13128581,4,23.61636016,,,14588,15.48418656,14582,14593,13,-1,7,,,26837,1.542490708,26837,26838,3,,8,,,,,,,,,
,,5290,P,,5290,7.578102419,5289,5291,4,1,7,,,81760,-21.29179212,8,81625,19.46508026,16,0,0,0,0,0,0,1,5.854540903,73,628.6129546,,,14621,14.18668558,14616,14626,12,-1,7,,,26916,17.97506054,26912,26926,16,1,8,,,,,,,,,
,,5292,R,,5292,0.947118917,5292,5292,2,,3,,,86796,-53.31228529,34,86654,24.93402672,24,0,0,0,0,0,0,3,35.15869314,3,13.23799527,,,14654,9.493201894,14653,14656,5,-1,7,,,27212,3.611775282,27210,27213,5,1,8,,,,,,,,,
,,5306,r,,5306,29.28995725,5301,5312,13,-1,5,,,94757,-19.56979152,15,94705,39.11759949,40,0,0,0,0,0,0,1,2.051393795,18,148.8037666,,,14658,1.367595863,14658,14659,3,,7,,,27344,5.34900905,27342,27346,6,1,8,,,,,,,,,
,,6233,E,,6233,48.53295398,6228,6243,17,1,4,,,96957,-25.74727958,13,96911,32.06954193,32,0,0,0,0,0,0,1,20.13869629,0,0,,,15033,41.65402043,15030,15039,11,-1,7,,,28051,8.803156875,28047,28054,9,1,8,,,,,,,,,
,,6245,E,,6245,2.137862498,6245,6247,4,,4,,,97662,-58.46421649,9,97545,22.3918438,19,0,0,0,0,0,0,3,38.08347211,0,0,,,15484,27.42117455,15481,15492,13,-1,7,,,28060,2.682938889,28060,28061,3,,8,,,,,,,,,
,,6261,E,,6261,1.279169722,6261,6262,3,,4,,,100403,-16.2211366,11,100355,13.01317024,9,0,0,0,0,0,0,0,0,0,0,,,15535,16.5546012,15530,15540,12,-1,7,,,28082,12.14980563,28079,28090,13,-1,8,,,,,,,,,
,,6283,R,,6283,125.6349423,6277,6286,11,-1,3,,,101644,-54.11989824,7,101522,12.50100231,13,0,0,0,0,0,0,0,0,0,0,,,15576,14.23502355,15574,15577,5,-1,7,,,29221,6.785334733,29216,29223,9,-1,8,,,,,,,,,
,,6357,r,,6357,23.48081954,6354,6360,8,-1,5,,,118201,-18.57538948,7,118123,-3.417032242,6,0,0,0,0,0,0,0,0,26,197.8539792,,,18114,6.716604914,18110,18116,8,1,7,,,29363,3.979136147,29362,29364,4,1,8,,,,,,,,,
,,6546,i,,6546,0.683797932,6546,6546,2,,8,,,120413,-21.73961572,12,120362,18.80098724,14,0,0,0,0,0,0,1,8.119510838,0,0,,,18943,1.542490708,18943,18944,3,,7,,,29955,12.02606943,29952,29965,15,-1,8,,,,,,,,,
,,6551,i,,6551,4.295573213,6549,6553,6,1,8,,,121040,-55.70753091,19,120921,21.62114716,23,0,0,0,0,0,0,3,43.80906359,0,0,,,23902,53.62355371,23899,23910,13,-1,7,,,32341,10.67832178,32337,32347,12,1,8,,,,,,,,,
,,7169,i,,7169,0.595371791,7169,7169,2,,8,,,127277,-24.20273716,16,127246,-2.664656401,4,0,0,0,0,0,0,0,0,8,68.01352641,,,23951,24.38673002,23948,23957,11,-1,7,,,32382,10.2403458,32380,32390,12,-1,8,,,,,,,,,
,,7693,e,,7693,8.540699132,7691,7698,9,-1,6,,,132418,-19.69688301,8,132367,15.72807598,19,0,0,0,0,0,0,0,0,6,30.38722659,,,23989,19.2361798,23985,23993,10,-1,7,,,33728,17.63792797,33714,33732,20,1,8,,,,,,,,,
,,7705,E,,7705,49.48477483,7699,7719,22,1,4,,,166894,59.039912,11,0,0,0,167191,-6.436541557,4,0,0,0,69,1502.443148,0,0,,,24027,1.999140957,24027,24027,2,,7,,,37150,4.313855738,37149,37152,5,-1,8,,,,,,,,,
,,7743,P,,7743,37.28278077,7739,7749,12,-1,7,,,167274,1366.353825,41,0,0,0,0,0,0,0,0,0,69,1502.443148,0,0,,,25650,38.06955712,25647,25654,9,-1,7,,,37428,3.768779347,37426,37430,6,1,8,,,,,,,,,
,,7780,P,,7780,19.17620585,7777,7788,13,-1,7,,,,,,,,,,,,,,,,,,,,,25706,20.43708749,25702,25711,11,-1,7,,,37542,1.367595863,37542,37543,3,,8,,,,,,,,,
,,7804,R,,7804,211.2586456,7798,7809,13,-1,3,,,,,,,,,,,,,,,,,,,,,25760,26.98152723,25757,25764,9,-1,7,,,37673,1.542490708,37673,37674,3,,8,,,,,,,,,
,,7871,r,,7871,31.18039627,7865,7879,16,-1,5,,,,,,,,,,,,,,,,,,,,,27561,20.11526658,27558,27570,14,-1,7,,,37676,3.735511484,37676,37677,3,,8,,,,,,,,,
,,9371,i,,9371,0.595371791,9371,9371,2,,8,,,,,,,,,,,,,,,,,,,,,27592,1.630916849,27592,27593,3,,7,,,38619,1.874541513,38618,38620,4,-1,8,,,,,,,,,
,,9474,e,,9474,11.46639944,9470,9480,12,1,6,,,,,,,,,,,,,,,,,,,,,27608,7.452189888,27606,27610,6,1,7,,,38701,13.65918356,38691,38706,17,1,8,,,,,,,,,
,,9486,E,,9486,48.92632116,9481,9495,16,1,4,,,,,,,,,,,,,,,,,,,,,27634,13.78580425,27631,27639,10,-1,7,,,39580,6.767292059,39579,39587,10,1,8,,,,,,,,,
,,9520,P,,9520,39.52275396,9518,9527,11,-1,7,,,,,,,,,,,,,,,,,,,,,29694,41.98849951,29691,29703,14,-1,7,,,39590,1.874541513,39589,39591,4,-1,8,,,,,,,,,
,,9550,P,,9550,3.593884503,9547,9551,6,-1,7,,,,,,,,,,,,,,,,,,,,,29739,15.3774779,29731,29743,14,-1,7,,,39618,4.050534752,39616,39619,5,1,8,,,,,,,,,
,,9561,P,,9561,11.9454729,9558,9566,10,-1,7,,,,,,,,,,,,,,,,,,,,,29774,14.55459899,29769,29778,11,-1,7,,,40022,8.626456487,40020,40027,9,1,8,,,,,,,,,
,,9579,P,,9579,6.031393185,9577,9582,7,1,7,,,,,,,,,,,,,,,,,,,,,31987,37.91918034,31982,31991,11,-1,7,,,40030,5.926490062,40029,40035,8,1,8,,,,,,,,,
,,9600,P,,9600,2.578035766,9600,9602,4,,7,,,,,,,,,,,,,,,,,,,,,32023,9.240974045,32021,32028,9,-1,7,,,40078,3.682310644,40075,40079,6,1,8,,,,,,,,,
,,9614,R,,9614,223.1296876,9609,9620,13,-1,3,,,,,,,,,,,,,,,,,,,,,32054,15.57080716,32048,32059,13,-1,7,,,40091,0.595371791,40091,40091,2,,8,,,,,,,,,
,,9989,e,,9989,10.5738104,9984,9995,13,1,6,,,,,,,,,,,,,,,,,,,,,32084,7.748778737,32081,32088,9,-1,7,,,40127,1.367595863,40127,40128,3,,8,,,,,,,,,
,,10003,E,,10003,41.04490974,9996,10012,18,1,4,,,,,,,,,,,,,,,,,,,,,32118,3.016403491,32117,32119,4,1,7,,,40199,2.976858953,40199,40203,6,,8,,,,,,,,,
,,10039,P,,10039,44.16688678,10035,10044,11,-1,7,,,,,,,,,,,,,,,,,,,,,32689,2.558339444,32688,32691,5,1,7,,,41283,47.42487259,41279,41293,16,1,8,,,,,,,,,
,,10052,R,,10052,133.4822934,10047,10055,10,-1,3,,,,,,,,,,,,,,,,,,,,,32737,36.3393598,32730,32747,19,-1,7,,,41309,0.683797932,41309,41309,2,,8,,,,,,,,,
,,10056,r,,10056,0.947118917,10056,10056,2,,5,,,,,,,,,,,,,,,,,,,,,32776,96.60423425,32769,32784,17,1,7,,,41316,4.820801387,41313,41317,6,1,8,,,,,,,,,
,,10057,R,,10057,0.683797932,10057,10057,2,,3,,,,,,,,,,,,,,,,,,,,,32788,6.346967008,32786,32793,9,1,7,,,43164,4.295573213,43163,43167,6,1,8,,,,,,,,,
,,10150,i,,10150,2.92797735,10149,10151,4,1,8,,,,,,,,,,,,,,,,,,,,,32821,7.015436591,32819,32823,6,-1,7,,,43427,1.542490708,43427,43428,3,,8,,,,,,,,,
,,10152,r,,10152,1.279169722,10152,10153,3,,5,,,,,,,,,,,,,,,,,,,,,35240,14.01108829,35235,35245,12,-1,7,,,43691,3.87368247,43690,43693,5,-1,8,,,,,,,,,
,,10155,i,,10155,2.664656364,10154,10156,4,-1,8,,,,,,,,,,,,,,,,,,,,,35281,17.88917857,35278,35287,11,-1,7,,,43792,2.226288639,43791,43793,4,-1,8,,,,,,,,,
,,10243,i,,10243,4.100830152,10241,10246,7,-1,8,,,,,,,,,,,,,,,,,,,,,35312,21.25885577,35309,35321,14,-1,7,,,43836,7.768626954,43835,43841,8,1,8,,,,,,,,,
,,10253,i,,10253,5.015544448,10251,10254,5,1,8,,,,,,,,,,,,,,,,,,,,,35349,20.89207996,35344,35352,10,-1,7,,,43860,7.925631019,43855,43862,9,1,8,,,,,,,,,
,,10339,i,,10339,5.856346446,10337,10342,7,-1,8,,,,,,,,,,,,,,,,,,,,,39155,26.92635861,39151,39160,11,-1,7,,,43916,1.894237835,43916,43917,3,,8,,,,,,,,,
,,10385,i,,10385,3.962108611,10384,10387,5,1,8,,,,,,,,,,,,,,,,,,,,,39190,20.67996097,39186,39196,12,-1,7,,,43920,5.471331455,43919,43921,4,1,8,,,,,,,,,
,,10429,e,,10429,3.875096267,10427,10430,5,1,6,,,,,,,,,,,,,,,,,,,,,39222,24.80993385,39218,39228,12,-1,7,,,43961,1.279169722,43961,43962,3,,8,,,,,,,,,
,,10434,i,,10434,5.04794907,10431,10437,8,1,8,,,,,,,,,,,,,,,,,,,,,39253,14.71503238,39248,39258,12,-1,7,,,43966,3.593884503,43964,43968,6,-1,8,,,,,,,,,
,,12063,e,,12063,9.134265379,12057,12065,10,1,6,,,,,,,,,,,,,,,,,,,,,81663,5.854540903,81659,81664,7,-1,7,,,44065,4.734332684,44064,44068,6,-1,8,,,,,,,,,
,,12070,E,,12070,46.83073761,12066,12079,15,1,4,,,,,,,,,,,,,,,,,,,,,81717,0.683797932,81717,81717,2,,7,,,44135,10.64238833,44126,44138,14,-1,8,,,,,,,,,
,,12108,P,,12108,42.60999832,12106,12115,11,-1,7,,,,,,,,,,,,,,,,,,,,,86687,14.67995898,86684,86691,9,-1,7,,,44313,1.385486642,44313,44313,2,,8,,,,,,,,,
,,12149,P,,12149,31.9678033,12145,12157,14,-1,7,,,,,,,,,,,,,,,,,,,,,86729,8.362433053,86726,86733,9,-1,7,,,44479,5.820173142,44475,44482,9,1,8,,,,,,,,,
,,12190,P,,12190,15.97684932,12186,12194,10,-1,7,,,,,,,,,,,,,,,,,,,,,86759,12.11630111,86752,86765,15,-1,7,,,44516,1.630916849,44516,44517,3,,8,,,,,,,,,
,,12205,R,,12205,205.9801184,12201,12211,12,-1,3,,,,,,,,,,,,,,,,,,,,,94742,2.051393795,94741,94743,4,-1,7,,,44802,10.71402359,44798,44806,10,-1,8,,,,,,,,,
,,13686,e,,13686,10.43328332,13683,13692,11,-1,6,,,,,,,,,,,,,,,,,,,,,96942,20.13869629,96937,96948,13,-1,7,,,44892,1.367595863,44892,44893,3,,8,,,,,,,,,
,,13697,E,,13697,44.0666971,13693,13706,15,1,4,,,,,,,,,,,,,,,,,,,,,97017,1.385486642,97017,97017,2,,7,,,46593,0.595371791,46593,46593,2,,8,,,,,,,,,
,,13735,P,,13735,30.5667778,13732,13736,6,-1,7,,,,,,,,,,,,,,,,,,,,,97580,15.86978122,97577,97586,11,-1,7,,,52195,3.171602014,52195,52198,5,,8,,,,,,,,,
,,13737,e,,13737,4.89516353,13737,13737,2,,6,,,,,,,,,,,,,,,,,,,,,97620,17.56637055,97613,97630,19,-1,7,,,52230,1.630916849,52230,52231,3,,8,,,,,,,,,
,,13739,P,,13739,1.385486642,13739,13739,2,,7,,,,,,,,,,,,,,,,,,,,,97655,4.64732034,97652,97656,6,-1,7,,,52267,15.74635892,52265,52281,18,-1,8,,,,,,,,,
,,13743,P,,13743,4.89516353,13743,13743,2,,7,,,,,,,,,,,,,,,,,,,,,120398,8.119510838,120396,120402,8,-1,7,,,52330,3.857205488,52329,52333,6,-1,8,,,,,,,,,
,,13747,R,,13747,114.6075243,13744,13751,9,-1,3,,,,,,,,,,,,,,,,,,,,,120956,19.10357399,120951,120961,12,-1,7,,,53025,0.683797932,53025,53025,2,,8,,,,,,,,,
,,13823,r,,13823,32.41164788,13819,13827,10,-1,5,,,,,,,,,,,,,,,,,,,,,120993,21.95240709,120983,121005,24,-1,7,,,53027,0.683797932,53027,53027,2,,8,,,,,,,,,
,,14484,e,,14484,3.593884503,14483,14487,6,-1,6,,,,,,,,,,,,,,,,,,,,,121024,2.753082505,121023,121025,4,1,7,,,53109,0.947118917,53109,53109,2,,8,,,,,,,,,
,,14497,e,,14497,7.223550563,14492,14499,9,1,6,,,,,,,,,,,,,,,,,,,,,127310,0.947118917,127310,127310,2,,7,,,53169,5.04794907,53166,53172,8,-1,8,,,,,,,,,
,,14507,E,,14507,42.46214201,14500,14519,21,1,4,,,,,,,,,,,,,,,,,,,,,166449,1.279169722,166449,166450,3,,7,,,53179,7.856037958,53176,53182,8,1,8,,,,,,,,,
,,14547,P,,14547,20.64161672,14541,14553,14,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53480,5.961249568,53478,53482,6,-1,8,,,,,,,,,
,,14588,P,,14588,15.48418656,14582,14593,13,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54408,3.016403491,54407,54409,4,1,8,,,,,,,,,
,,14621,P,,14621,14.18668558,14616,14626,12,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54618,1.630916849,54618,54619,3,,8,,,,,,,,,
,,14654,P,,14654,9.493201894,14653,14656,5,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54759,18.74597152,54747,54762,17,1,8,,,,,,,,,
,,14658,P,,14658,1.367595863,14658,14659,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55179,2.226288639,55178,55180,4,-1,8,,,,,,,,,
,,14666,R,,14666,269.6564884,14660,14672,14,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55328,1.279169722,55328,55329,3,,8,,,,,,,,,
,,14984,e,,14984,10.00762389,14974,14987,15,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55603,6.049283964,55601,55605,6,1,8,,,,,,,,,
,,14995,E,,14995,41.64531289,14988,15000,14,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55640,4.207147072,55638,55642,6,1,8,,,,,,,,,
,,15033,P,,15033,41.65402043,15030,15039,11,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55737,12.01269851,55736,55745,11,-1,8,,,,,,,,,
,,15045,R,,15045,143.2487316,15040,15050,12,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56068,5.574742935,56065,56071,8,1,8,,,,,,,,,
,,15437,e,,15437,9.011471478,15429,15439,12,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56189,5.767920305,56187,56192,7,1,8,,,,,,,,,
,,15446,E,,15446,47.02115572,15440,15455,17,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56424,5.926490062,56423,56429,8,-1,8,,,,,,,,,
,,15484,P,,15484,27.42117455,15481,15492,13,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61524,0.683797932,61524,61524,2,,8,,,,,,,,,
,,15535,P,,15535,16.5546012,15530,15540,12,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62091,2.332605559,62091,62092,3,,8,,,,,,,,,
,,15576,P,,15576,14.23502355,15574,15577,5,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62102,3.173407557,62100,62103,5,1,8,,,,,,,,,
,,15584,R,,15584,257.9918065,15579,15586,9,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62341,5.944380841,62340,62345,7,1,8,,,,,,,,,
,,15588,r,,15588,7.666136814,15587,15589,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65036,3.963522408,65035,65038,5,-1,8,,,,,,,,,
,,17202,i,,17202,2.646765585,17200,17203,5,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66410,3.718092201,66409,66411,4,-1,8,,,,,,,,,
,,17336,i,,17336,0.595371791,17336,17336,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66972,2.682938889,66972,66973,3,,8,,,,,,,,,
,,17598,i,,17598,4.225429597,17597,17600,5,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68605,1.385486642,68605,68605,2,,8,,,,,,,,,
,,17602,r,,17602,0.595371791,17602,17602,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70464,3.875096267,70462,70465,5,1,8,,,,,,,,,
,,23863,E,,23863,81.0691248,23844,23876,34,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71770,2.578035766,71769,71771,4,-1,8,,,,,,,,,
,,23902,P,,23902,53.62355371,23899,23910,13,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71863,27.59949664,71856,71881,27,-1,8,,,,,,,,,
,,23951,P,,23951,24.38673002,23948,23957,11,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71936,5.085688065,71934,71938,6,-1,8,,,,,,,,,
,,23989,P,,23989,19.2361798,23985,23993,10,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71980,8.732773407,71977,71983,8,1,8,,,,,,,,,
,,24027,P,,24027,1.999140957,24027,24027,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73089,7.292128488,73087,73095,10,1,8,,,,,,,,,
,,24035,R,,24035,211.5935796,24028,24039,13,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73159,1.630916849,73159,73160,3,,8,,,,,,,,,
,,24598,i,,24598,16.57017892,24595,24609,16,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73231,9.449839203,73226,73236,12,-1,8,,,,,,,,,
,,25547,i,,25547,0.595371791,25547,25547,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73324,0.683797932,73324,73324,2,,8,,,,,,,,,
,,25601,e,,25601,13.00975339,25594,25606,14,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73342,17.67173947,73326,73347,23,1,8,,,,,,,,,
,,25612,E,,25612,48.17656725,25607,25622,17,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73443,6.415544933,73436,73444,10,-1,8,,,,,,,,,
,,25650,P,,25650,38.06955712,25647,25654,9,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74175,9.153250353,74173,74180,9,-1,8,,,,,,,,,
,,25706,P,,25706,20.43708749,25702,25711,11,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74296,1.894237835,74296,74297,3,,8,,,,,,,,,
,,25760,P,,25760,26.98152723,25757,25764,9,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74300,2.576230223,74299,74301,4,-1,8,,,,,,,,,
,,25770,R,,25770,201.595796,25765,25777,14,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74330,2.051393795,74329,74331,4,1,8,,,,,,,,,
,,25801,r,,25801,1.542490708,25801,25802,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74424,5.154265989,74423,74428,7,-1,8,,,,,,,,,
,,26718,i,,26718,4.050143006,26717,26720,5,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74644,20.27057145,74638,74656,20,-1,8,,,,,,,,,
,,26837,i,,26837,1.542490708,26837,26838,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74708,65.6853433,74699,74735,38,-1,8,,,,,,,,,
,,26916,i,,26916,17.97506054,26912,26926,16,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74781,17.88437331,74771,74790,21,-1,8,,,,,,,,,
