WT 05 H2O2 8.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,3821,R,,3821,3.796054987,3821,3821,2,,3,,,14430,-1091.599127,16,14264,305.8607788,15,14463,-26.75721741,18,14254,40.8796463,12,1,2.321835474,0,0,,,7173,12.68828638,7169,7185,18,1,7,,,36427,6.401740193,36421,36432,13,-1,8,,,,,,,,,
,,3824,r,,3824,35.93394651,3823,3827,6,1,5,,,14960,-1201.830095,12,14785,403.0903015,23,14979,-44.40366745,9,14762,-45.92611694,30,0,0,0,0,,,7213,14.55502372,7212,7214,4,-1,7,,,36590,11.71823975,36578,36599,23,-1,8,,,,,,,,,
,,3828,E,,3828,0.764012933,3828,3828,2,,4,,,15516,-1419.443223,14,15338,593.5426025,25,15524,5.522533417,5,0,0,0,2,39.86748357,0,0,,,7270,24.70712279,7269,7272,5,-1,7,,,37768,2.688943604,37765,37769,6,-1,8,,,,,,,,,
,,4164,E,,4164,399.9289315,4145,4207,64,1,4,,,15988,-1472.10478,16,15816,458.5831909,19,0,0,0,0,0,0,0,0,0,0,,,7303,0.962465335,7303,7304,3,,7,,,38663,6.57039592,38659,38668,11,1,8,,,,,,,,,
,,4223,P,,4223,1.956521647,4223,4223,2,,7,,,16434,-1157.00666,8,16281,537.2769775,52,0,0,0,0,0,0,0,0,0,0,,,7403,0.764012933,7403,7403,2,,7,,,39419,4.246766144,39412,39421,11,1,8,,,,,,,,,
,,4395,P,,4395,19.30477243,4390,4403,15,-1,7,,,17066,-1134.334611,13,16914,295.0143433,22,0,0,0,0,0,0,0,0,1,3.452956537,,,7435,3.254504135,7433,7437,6,-1,7,,,41439,17.52462274,41431,41461,32,-1,8,,,,,,,,,
,,4406,P,,4406,19.83962261,4406,4407,3,,7,,,17423,-1281.822165,19,17264,461.6128235,39,0,0,0,0,0,0,0,0,0,0,,,7458,6.546386241,7457,7462,7,-1,7,,,41541,8.632391342,41529,41543,16,1,8,,,,,,,,,
,,4408,R,,4408,0.962465335,4408,4409,3,,3,,,17802,-1101.626322,15,17628,437.4206543,37,0,0,0,17600,22.26457596,14,0,0,0,0,,,7821,2.72053458,7821,7822,3,,7,,,41732,1.726478268,41731,41733,4,1,8,,,,,,,,,
,,4411,P,,4411,2.918986982,4410,4412,4,1,7,,,18434,-1032.382753,19,18247,255.4302673,45,0,0,0,0,0,0,0,0,0,0,,,7886,23.61078729,7880,7893,15,1,7,,,43891,13.56535439,43888,43902,16,1,8,,,,,,,,,
,,4419,R,,4419,1577.56806,4413,4426,15,-1,3,,,18881,-971.3133077,13,18709,367.7054443,14,18888,17.95038414,6,0,0,0,0,0,0,0,,,8060,6.299251037,8060,8060,2,,7,,,45723,15.87901327,45720,45732,14,1,8,,,,,,,,,
,,4435,R,,4435,23.05712662,4433,4438,7,1,3,,,19496,-1103.479557,15,19312,414.8548584,50,19504,3.682999849,5,19279,-4.812326908,11,0,0,0,0,,,8437,10.45364254,8432,8440,10,-1,7,,,46012,1.726478268,46011,46013,4,1,8,,,,,,,,,
,,4440,r,,4440,28.0953953,4439,4442,5,1,5,,,20316,-1201.176953,17,20120,311.3022461,51,0,0,0,0,0,0,0,0,0,0,,,8560,2.154974048,8560,8561,3,,7,,,48154,9.060887122,48149,48162,15,-1,8,,,,,,,,,
,,4981,e,,4981,31.35266686,4975,4987,14,-1,6,,,20713,-960.6216957,16,20540,373.8101501,15,20720,24.19641876,5,20534,-5.522533417,5,0,0,0,0,,,8587,2.35342645,8586,8588,4,-1,7,,,48269,11.41431357,48265,48281,18,1,8,,,,,,,,,
,,4994,E,,4994,474.0895279,4988,5008,22,1,4,,,21215,-982.896884,16,21035,295.7060852,28,0,0,0,21015,27.57370377,20,1,13.37960683,0,0,,,9296,4.56006792,9296,9297,3,,7,,,50754,0.396904804,50754,50755,3,,8,,,,,,,,,
,,5252,R,,5252,1311.818418,5243,5259,18,-1,3,,,21223,4.677056226,4,0,0,0,0,0,0,0,0,0,37,888.4359822,0,0,,,10015,23.43241133,10011,10023,14,1,7,,,51056,1.528025867,51056,51057,3,,8,,,,,,,,,
,,5260,r,,5260,0.764012933,5260,5260,2,,5,,,21585,-958.1532466,13,21420,388.6872559,42,21593,-33.72690964,8,21404,39.46717834,13,0,0,0,0,,,10100,22.54263848,10091,10109,20,1,7,,,55651,11.41431357,55648,55664,18,-1,8,,,,,,,,,
,,5266,r,,5266,0.764012933,5266,5266,2,,5,,,22115,-884.5617144,12,21944,102.9776154,31,0,0,0,21930,3.452956438,7,0,0,0,0,,,10135,15.37902429,10130,10145,17,1,7,,,55680,3.254504135,55679,55683,6,1,8,,,,,,,,,
,,5268,R,,5268,3.484547513,5267,5269,4,1,3,,,22520,-941.550798,15,22359,347.0874023,32,22531,-27.82835197,6,22342,10.51622009,9,0,0,0,0,,,10359,17.79169946,10354,10362,10,-1,7,,,55725,6.234878767,55720,55727,9,-1,8,,,,,,,,,
,,5273,r,,5273,40.26540159,5270,5276,8,-1,5,,,22955,-972.7320798,15,22789,426.1547241,51,22965,13.58876896,5,22737,-2.887396097,7,0,0,0,0,,,10838,21.7148483,10836,10844,10,-1,7,,,55898,1.160917737,55897,55899,4,1,8,,,,,,,,,
,,5813,E,,5813,3.682999915,5812,5815,5,1,4,,,23764,-1052.680414,40,23578,253.5124664,54,23857,3.452956438,7,0,0,0,0,0,0,0,,,11261,3.484547513,11260,11262,4,-1,7,,,55906,5.546542935,55901,55908,9,-1,8,,,,,,,,,
,,5816,e,,5816,13.33709958,5816,5816,2,,6,,,24144,-3.484547513,4,24140,-46.69649124,5,0,0,0,24130,21.14251137,21,0,0,1,8.296874189,,,11798,16.20621917,11793,11803,12,-1,7,,,56056,7.364205528,56050,56063,15,1,8,,,,,,,,,
,,5819,E,,5819,36.81683203,5817,5828,13,1,4,,,24331,-1097.596515,15,24151,478.4189758,15,0,0,0,0,0,0,0,0,0,0,,,13510,2.154974048,13510,13511,3,,7,,,56126,5.774792011,56118,56129,13,1,8,,,,,,,,,
,,5829,R,,5829,101.4307053,5829,5829,2,,3,,,24809,-1022.601869,12,24638,407.2199402,11,24819,-32.15837479,10,24627,-53.29597473,6,2,36.49100016,0,0,,,13546,19.08967621,13545,13547,4,1,7,,,56268,12.51384366,56254,56273,21,1,8,,,,,,,,,
,,5832,E,,5832,289.4433755,5830,5844,16,1,4,,,26337,-1302.274483,20,26112,413.051178,26,27250,,5,26093,26.28003883,15,0,0,3,15.65928541,,,14420,2.321835474,14418,14423,7,1,7,,,56332,8.526917567,56329,56339,12,-1,8,,,,,,,,,
,,5879,P,,5879,10.00113708,5877,5882,7,-1,7,,,27586,-5.639521562,6,27294,-14.36668587,12,0,0,0,0,0,0,0,0,0,0,,,14964,13.33709958,14964,14964,2,,7,,,56373,10.98581779,56361,56378,19,-1,8,,,,,,,,,
,,5906,P,,5906,7.931560361,5904,5911,9,-1,7,,,30810,-498.1324057,40,30629,195.4644928,33,0,0,0,0,0,0,0,0,0,0,,,14967,0.764012933,14967,14967,2,,7,,,56674,2.718740278,56670,56677,9,-1,8,,,,,,,,,
,,6070,P,,6070,16.15061852,6065,6074,11,1,7,,,31096,-405.3498248,13,30942,246.6455078,38,0,0,0,0,0,0,0,0,0,0,,,15388,21.95879581,15382,15394,14,-1,7,,,56755,12.2597906,56746,56763,19,-1,8,,,,,,,,,
,,6077,e,,6077,2.154974048,6077,6078,3,,6,,,31409,-298.7858836,41,31269,298.2508545,46,0,0,0,0,0,0,0,0,0,0,,,15496,17.90868776,15493,15502,11,-1,7,,,56878,1.587619215,56877,56884,9,-1,8,,,,,,,,,
,,6091,R,,6091,1296.940561,6086,6096,12,-1,3,,,31770,-273.0320744,74,31639,314.8241577,26,0,0,0,0,0,0,0,0,0,0,,,16893,2.2920388,16892,16894,4,-1,7,,,57033,2.520287876,57028,57034,8,1,8,,,,,,,,,
,,6097,E,,6097,1.956521647,6097,6097,2,,4,,,32120,-98.52990539,47,31989,200.8653564,16,0,0,0,0,0,0,0,0,0,0,,,18870,2.154974048,18870,18871,3,,7,,,57261,2.688943604,57259,57263,6,1,8,,,,,,,,,
,,6106,r,,6106,36.03708896,6101,6110,11,-1,5,,,32533,-112.0618811,52,32406,105.3929138,43,0,0,0,0,0,0,0,0,0,0,,,21084,13.37960683,21077,21086,11,-1,7,,,58787,7.669926007,58777,58789,14,-1,8,,,,,,,,,
,,6399,E,,6399,56.85188748,6393,6412,21,1,4,,,32914,-127.1729579,27,32811,92.17848969,45,0,0,0,0,0,0,0,0,0,0,,,21204,0.962465335,21204,21205,3,,7,,,58793,2.490491202,58791,58794,5,1,8,,,,,,,,,
,,6413,R,,6413,89.94925881,6413,6413,2,,3,,,33260,-74.57672067,27,33131,48.48976135,30,0,0,0,0,0,0,0,0,0,0,,,21927,3.796054987,21927,21927,2,,7,,,58797,0.764012933,58797,58797,2,,8,,,,,,,,,
,,6417,E,,6417,356.1730854,6414,6427,15,1,4,,,33613,-65.29116175,26,33483,238.3808899,21,0,0,0,0,0,0,0,0,0,0,,,23540,1.92493067,23539,23542,5,-1,7,,,58849,6.004835389,58846,58855,11,-1,8,,,,,,,,,
,,6458,P,,6458,3.796054987,6458,6458,2,,7,,,33940,-84.81875106,30,33805,162.2907104,32,0,0,0,0,0,0,0,0,0,0,,,24645,2.72053458,24645,24646,3,,7,,,58861,0.396904804,58861,58862,3,,8,,,,,,,,,
,,6614,P,,6614,0.962465335,6614,6615,3,,7,,,34372,-160.3857926,32,34247,193.8849945,28,0,0,0,0,0,0,0,0,0,0,,,24689,31.81394394,24686,24693,9,-1,7,,,58871,3.284300809,58869,58876,9,-1,8,,,,,,,,,
,,6653,R,,6653,1552.978598,6648,6660,14,-1,3,,,34657,-87.13803978,38,34557,140.2205963,24,34698,6.516589642,4,0,0,0,4,23.62243675,0,0,,,24794,4.677056226,24793,24795,4,-1,7,,,59560,10.0811515,59548,59575,29,-1,8,,,,,,,,,
,,6666,r,,6666,0.198452402,6666,6666,2,,5,,,52145,-297.5702337,28,52040,159.5746155,24,0,0,0,52019,37.9633522,21,3,174.1088253,16,138.5385327,,,27208,4.677056226,27207,27209,4,-1,7,,,59577,0.198452402,59577,59577,2,,8,,,,,,,,,
,,6667,R,,6667,3.484547513,6667,6669,4,,3,,,53059,-407.8132394,12,52986,220.0614624,33,0,0,0,0,0,0,0,0,0,0,,,27263,2.72053458,27263,27264,3,,7,,,59619,1.557822541,59618,59622,6,-1,8,,,,,,,,,
,,6673,r,,6673,39.42626825,6670,6676,8,-1,5,,,81856,-532.7428793,21,81807,537.9146729,29,0,0,0,0,0,0,0,0,52,328.012665,,,27274,3.796054987,27274,27274,2,,7,,,61528,0.962465335,61528,61529,3,,8,,,,,,,,,
,,6984,i,,6984,9.739502725,6978,6988,12,-1,8,,,83784,-398.8793011,32,83717,542.487793,29,0,0,0,0,0,0,0,0,2,6.173491117,,,33084,1.528025867,33084,33085,3,,7,,,62856,0.198452402,62856,62856,2,,8,,,,,,,,,
,,7063,P,,7063,1.160917737,7062,7064,4,1,7,,,86300,-612.4524373,14,86248,570.8712769,32,0,0,0,0,0,0,0,0,2,7.302817877,,,34573,6.832030275,34572,34576,6,-1,7,,,63631,9.237124146,63629,63633,6,-1,8,,,,,,,,,
,,7140,P,,7140,5.919438059,7139,7144,7,1,7,,,87554,-630.1420786,54,87484,662.0569458,32,0,0,0,0,0,0,0,0,1,4.018517068,,,34595,4.21696947,34592,34598,8,-1,7,,,63641,4.5840776,63638,63643,7,1,8,,,,,,,,,
,,7146,i,,7146,1.160917737,7145,7147,4,-1,8,,,88659,-540.1686912,51,88603,575.1626587,33,0,0,0,0,0,0,0,0,0,0,,,34610,6.203287791,34607,34617,12,1,7,,,65092,9.197951873,65089,65103,16,1,8,,,,,,,,,
,,7173,P,,7173,12.68828638,7169,7185,18,1,7,,,91460,-451.996886,36,91387,730.0545044,30,0,0,0,0,0,0,0,0,1,4.079904719,,,34629,6.370149217,34620,34634,16,1,7,,,65432,0.962465335,65432,65433,3,,8,,,,,,,,,
,,7210,e,,7210,1.528025867,7210,7211,3,,6,,,,,,,,,,,,,,,,,,,,,34688,0.962465335,34688,34689,3,,7,,,65619,14.2719129,65617,65636,21,-1,8,,,,,,,,,
,,7213,P,,7213,14.55502372,7212,7214,4,-1,7,,,,,,,,,,,,,,,,,,,,,52058,68.25756739,52057,52059,4,1,7,,,65833,5.806382987,65831,65839,10,1,8,,,,,,,,,
,,7216,e,,7216,6.403534495,7215,7220,7,1,6,,,,,,,,,,,,,,,,,,,,,52065,33.0280817,52062,52075,15,1,7,,,66170,12.77154478,66166,66176,12,1,8,,,,,,,,,
,,7221,R,,7221,57.27816429,7221,7222,3,,3,,,,,,,,,,,,,,,,,,,,,52096,72.82317618,52092,52115,25,-1,7,,,67045,0.396904804,67045,67046,3,,8,,,,,,,,,
,,7226,E,,7226,323.1243287,7223,7237,16,1,4,,,,,,,,,,,,,,,,,,,,,53407,5.44106916,53405,53408,5,-1,7,,,67063,11.92427345,67056,67071,17,1,8,,,,,,,,,
,,7270,P,,7270,24.70712279,7269,7272,5,-1,7,,,,,,,,,,,,,,,,,,,,,85449,0.764012933,85449,85449,2,,7,,,67250,6.57039592,67242,67251,11,-1,8,,,,,,,,,
,,7273,e,,7273,6.299251037,7273,7273,2,,6,,,,,,,,,,,,,,,,,,,,,165615,0.198452402,165615,165615,2,,7,,,67261,3.482753211,67256,67264,10,1,8,,,,,,,,,
,,7303,P,,7303,0.962465335,7303,7304,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67303,10.81895637,67294,67307,15,-1,8,,,,,,,,,
,,7403,P,,7403,0.764012933,7403,7403,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67356,6.203287791,67353,67363,12,1,8,,,,,,,,,
,,7435,P,,7435,3.254504135,7433,7437,6,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67754,8.43393894,67749,67762,15,-1,8,,,,,,,,,
,,7458,P,,7458,6.546386241,7457,7462,7,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67846,0.198452402,67846,67846,2,,8,,,,,,,,,
,,7469,R,,7469,1205.170619,7463,7474,13,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67876,11.68844308,67869,67887,20,-1,8,,,,,,,,,
,,7475,r,,7475,2.154974048,7475,7476,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68226,0.396904804,68226,68227,3,,8,,,,,,,,,
,,7485,r,,7485,39.10346167,7479,7489,12,-1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68233,6.57039592,68231,68240,11,-1,8,,,,,,,,,
,,7691,i,,7691,4.956972724,7690,7693,5,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68292,4.018517068,68291,68296,7,-1,8,,,,,,,,,
,,7695,e,,7695,0.595357206,7694,7696,4,-1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68304,3.651408939,68300,68306,8,-1,8,,,,,,,,,
,,7699,i,,7699,3.849861341,7697,7704,9,-1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70997,13.84162282,70976,71002,28,1,8,,,,,,,,,
,,7818,E,,7818,3.796054987,7818,7818,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71015,1.160917737,71014,71016,4,-1,8,,,,,,,,,
,,7819,e,,7819,5.752576633,7819,7820,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71019,0.764012933,71019,71019,2,,8,,,,,,,,,
,,7821,P,,7821,2.72053458,7821,7822,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71178,0.962465335,71178,71179,3,,8,,,,,,,,,
,,7825,e,,7825,4.875508628,7823,7826,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71368,9.289136198,71361,71378,19,1,8,,,,,,,,,
,,7829,E,,7829,20.60363555,7828,7830,4,-1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71689,0.764012933,71689,71689,2,,8,,,,,,,,,
,,7831,R,,7831,89.94925881,7831,7831,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72292,6.203287791,72290,72300,12,1,8,,,,,,,,,
,,7834,E,,7834,363.6640026,7832,7842,12,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75656,6.340352542,75652,75663,13,1,8,,,,,,,,,
,,7886,P,,7886,23.61078729,7880,7893,15,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75712,1.160917737,75711,75713,4,-1,8,,,,,,,,,
,,8055,R,,8055,1400.996545,8047,8059,14,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75759,2.123383072,75757,75761,6,1,8,,,,,,,,,
,,8060,P,,8060,6.299251037,8060,8060,2,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75810,11.29732527,75806,75821,17,1,8,,,,,,,,,
,,8061,R,,8061,2.72053458,8061,8062,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76241,1.190714411,76238,76243,7,-1,8,,,,,,,,,
,,8063,r,,8063,0.764012933,8063,8063,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76996,1.726478268,76995,76997,4,1,8,,,,,,,,,
,,8067,r,,8067,0.962465335,8067,8068,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77396,5.804588685,77388,77402,16,1,8,,,,,,,,,
,,8069,R,,8069,4.56006792,8069,8070,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000,0.198452402,78000,78000,2,,8,,,,,,,,,
,,8074,r,,8074,31.98772529,8071,8078,9,-1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80951,3.911248991,80949,80956,9,1,8,,,,,,,,,
,,8325,i,,8325,0.764012933,8325,8325,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81049,0.764012933,81049,81049,2,,8,,,,,,,,,
,,8333,i,,8333,0.962465335,8333,8334,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81053,1.160917737,81052,81054,4,1,8,,,,,,,,,
,,8357,e,,8357,0.396904804,8357,8358,3,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81215,1.557822541,81213,81217,6,-1,8,,,,,,,,,
,,8369,e,,8369,1.726478268,8368,8370,4,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81651,6.371943519,81648,81656,10,-1,8,,,,,,,,,
,,8371,E,,8371,5.752576633,8371,8372,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82060,1.726478268,82059,82061,4,1,8,,,,,,,,,
,,8390,E,,8390,372.2197922,8381,8404,25,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82681,4.447012848,82679,82683,6,1,8,,,,,,,,,
,,8437,P,,8437,10.45364254,8432,8440,10,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82784,1.528025867,82784,82785,3,,8,,,,,,,,,
,,8560,P,,8560,2.154974048,8560,8561,3,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84800,2.123383072,84797,84801,6,1,8,,,,,,,,,
,,8587,P,,8587,2.35342645,8586,8588,4,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84839,5.179434805,84838,84846,10,-1,8,,,,,,,,,
,,8599,R,,8599,1281.977763,8592,8606,16,-1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87013,4.018517068,87011,87016,7,1,8,,,,,,,,,
,,8616,r,,8616,39.99576202,8611,8621,12,-1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90887,0.764012933,90887,90887,2,,8,,,,,,,,,
