WT serotonin control 1.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,102514,e,,102514,30.34006209,102511,102519,10,1,6,,,107543,-710.6162933,18,107383,140.3301849,30,0,0,0,107364,52.39731979,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102528,E,,102528,134.2672676,102520,102541,23,1,4,,,107852,-624.935766,18,107693,118.9217911,30,0,0,0,107673,-53.79014587,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102690,R,,102690,718.6994061,102683,102698,17,-1,3,,,108166,-652.634477,24,108005,136.7579956,30,0,0,0,107986,33.50483704,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102832,e,,102832,57.24124219,102827,102835,10,1,6,,,108488,-627.6972844,29,108328,131.7417908,25,0,0,0,108313,35.39738083,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102844,E,,102844,133.3572849,102836,102859,25,1,4,,,108807,-704.7015875,15,108646,137.1355438,26,108817,-21.99300385,8,108629,40.2629509,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103006,R,,103006,740.4372551,102999,103016,19,-1,3,,,109095,-678.9714645,19,108936,98.49580383,25,0,0,0,108924,20.31866455,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103165,e,,103165,20.09562606,103160,103168,10,1,6,,,109406,-621.0002194,22,109246,124.2188797,37,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103177,E,,103177,141.7746634,103169,103197,30,1,4,,,109719,-554.0851813,23,109561,126.5497208,34,0,0,0,109542,32.82062531,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103341,R,,103341,721.8413275,103334,103349,17,-1,3,,,110063,-672.0009939,23,109900,136.8052063,23,0,0,0,109890,100.3026199,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103465,e,,103465,93.71482967,103458,103471,15,1,6,,,110381,-643.9233622,28,110220,146.8008575,28,0,0,0,110201,70.77574158,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103480,E,,103480,143.4636692,103472,103497,27,1,4,,,110686,-616.9587148,25,110526,118.7729187,33,0,0,0,110511,103.4990768,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103644,R,,103644,704.3412635,103636,103648,14,-1,3,,,111024,-683.6144452,20,110864,147.4846191,25,0,0,0,110853,74.75508118,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103652,r,,103652,22.15844641,103649,103654,7,-1,5,,,111358,-680.6529793,20,111200,158.1548615,24,0,0,0,111188,54.66481781,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103656,R,,103656,5.027179839,103655,103658,5,1,3,,,111672,-663.1382875,24,111511,112.6197586,25,0,0,0,111498,52.89268494,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103787,e,,103787,34.50826119,103784,103795,13,-1,6,,,111977,-680.6816497,20,111817,134.6254578,25,0,0,0,111804,109.2457657,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103808,E,,103808,111.9738389,103796,103825,31,1,4,,,112274,-600.8879567,17,112113,96.63852692,25,0,0,0,112096,-92.73938751,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103972,R,,103972,729.1238778,103960,103977,19,-1,3,,,112582,-618.9641193,22,112422,121.9891434,33,0,0,0,112407,22.90450668,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,103981,r,,103981,22.77586195,103978,103983,7,-1,5,,,112894,-659.6605167,19,112742,-100.11129,15,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104141,E,,104141,150.4697795,104125,104158,35,1,4,,,113243,-711.6231849,22,113083,156.5498657,25,0,0,0,113062,-35.54254532,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104303,R,,104303,661.2113586,104297,104311,16,-1,3,,,113565,-636.2870114,20,113404,144.4199677,25,0,0,0,113383,-34.22138596,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104443,e,,104443,63.96185695,104438,104454,18,-1,6,,,113954,-722.9694215,22,113792,101.9562988,32,0,0,0,113771,36.04148483,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104461,E,,104461,121.4297293,104455,104484,31,1,4,,,114342,-715.1553934,22,114171,193.7223969,33,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104618,R,,104618,686.7722193,104605,104622,19,-1,3,,,114669,-642.6071793,25,114505,140.6797638,34,0,0,0,114486,58.5490036,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104625,r,,104625,42.18831563,104623,104637,16,-1,5,,,115019,-631.3521977,25,114855,147.8471375,30,0,0,0,114843,39.46307755,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104765,e,,104765,58.32681732,104759,104769,12,1,6,,,115041,-5.202916212,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104778,E,,104778,132.9631131,104770,104794,26,1,4,,,115351,-715.2474762,27,115189,141.8909912,22,0,0,0,115178,69.74551392,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,104939,R,,104939,677.2702848,104932,104946,16,-1,3,,,115658,-715.761016,16,115496,163.3816681,47,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105127,E,,105127,169.0219978,105109,105149,42,1,4,,,115971,-658.9830549,20,115810,131.5893555,30,0,0,0,115799,49.48265076,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105289,R,,105289,679.6916639,105283,105296,15,-1,3,,,116307,-723.5605696,18,116142,141.985321,30,0,0,0,116130,102.8503189,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105407,e,,105407,103.8073604,105398,105432,36,1,6,,,116633,-630.2996748,26,116471,168.4244995,29,0,0,0,116457,26.63252449,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105463,E,,105463,132.5535404,105437,105478,43,1,4,,,116967,-660.9977192,22,116806,195.9241638,39,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105625,R,,105625,663.2807914,105618,105632,16,-1,3,,,117336,-682.985792,22,117168,150.4375,23,0,0,0,117147,27.8182106,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105791,E,,105791,139.5667274,105776,105805,31,1,4,,,117656,-685.0122765,23,117494,121.6965103,34,0,0,0,117476,51.36904907,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105945,R,,105945,781.5526696,105935,105953,20,-1,3,,,118000,-622.5238196,24,117836,155.9424591,30,0,0,0,117814,37.02816391,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105961,r,,105961,35.0560336,105954,105966,14,-1,5,,,118354,-673.888621,23,118188,163.6033173,22,0,0,0,118177,46.03078079,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105967,R,,105967,0.841754613,105967,105967,2,,3,,,118701,-714.7514125,24,118535,152.1371765,25,0,0,0,118520,-73.35578156,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105968,r,,105968,0.938331051,105968,105968,2,,5,,,119000,-633.2656016,17,118838,120.2533264,24,0,0,0,118823,32.35542679,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105969,R,,105969,0.938331051,105969,105969,2,,3,,,119332,-689.9745012,18,119167,145.1755219,27,0,0,0,119152,73.48258972,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105971,r,,105971,2.525263839,105970,105972,4,-1,5,,,119681,-806.6229144,14,119519,165.3053741,25,119691,19.66061401,9,119508,50.13877487,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105973,R,,105973,1.334096024,105973,105973,2,,3,,,119981,-686.6913965,16,119820,137.2805786,27,0,0,0,119804,95.61062622,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105974,r,,105974,1.633297182,105974,105974,2,,5,,,120285,-639.6478338,24,120121,125.9902954,18,0,0,0,120106,-85.93230438,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,105975,R,,105975,1.780085664,105975,105976,3,,3,,,120617,-720.6011191,14,120455,152.3025513,27,120627,-25.40859413,12,120439,48.2143898,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
