WT serotonin control 2.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,623,i,,623,10.96707124,616,625,11,-1,8,,,11264,-333.3326691,11,11111,72.01368713,25,11270,4.468360901,5,0,0,0,5,69.02905809,5,42.18378922,,,2899,22.79937802,2897,2903,8,-1,7,,,623,10.96707124,616,625,11,-1,8,,,,,,,,,
,,627,i,,627,0.868381495,627,627,2,,8,,,12150,-859.6947052,12,11735,9.987313271,5,12159,-22.70719719,12,0,0,0,4,49.3870348,3,21.86657229,,,2914,5.537571237,2912,2916,6,1,7,,,627,0.868381495,627,627,2,,8,,,,,,,,,
,,676,i,,676,31.17370532,660,681,23,-1,8,,,13323,-306.412318,12,13249,63.63430405,28,0,0,0,0,0,0,1,28.89336546,0,0,,,2927,11.93738654,2927,2928,3,,7,,,676,31.17370532,660,681,23,-1,8,,,,,,,,,
,,727,i,,727,11.99904446,721,729,10,1,8,,,13913,-344.630132,15,13763,-58.26699066,19,13974,-16.91884422,12,13745,-5.942353249,5,4,52.97289637,2,15.10150354,,,3250,12.40089564,3248,3259,13,1,7,,,727,11.99904446,721,729,10,1,8,,,,,,,,,
,,732,i,,732,0.868381495,732,732,2,,8,,,15659,-1156.541109,13,15230,-10.73526859,10,15669,-11.79187107,9,0,0,0,1,14.72163485,2,6.773596705,,,3264,4.345112164,3264,3264,2,,7,,,732,0.868381495,732,732,2,,8,,,,,,,,,
,,759,i,,759,15.46619557,752,763,13,-1,8,,,16739,-415.8553361,15,16594,73.06391144,23,16816,-21.28529739,17,16582,14.06341457,9,5,100.4014413,6,52.45932454,,,3268,9.219240345,3268,3269,3,,7,,,759,15.46619557,752,763,13,-1,8,,,,,,,,,
,,784,i,,784,38.75672606,778,806,30,1,8,,,17901,-517.4314052,13,17733,35.39584351,21,17958,-24.25456619,17,0,0,0,4,104.4739685,0,0,,,3280,13.07456809,3274,3284,12,1,7,,,784,38.75672606,778,806,30,1,8,,,,,,,,,
,,810,i,,810,6.866354148,808,813,7,-1,8,,,18558,-1134.819149,13,18172,69.95888519,20,18573,-17.0295105,13,18153,25.29947853,22,4,146.2546345,1,4.61982977,,,3291,58.91156904,3288,3294,8,-1,7,,,810,6.866354148,808,813,7,-1,8,,,,,,,,,
,,824,i,,824,15.30261122,816,829,15,-1,8,,,20216,-1137.891542,9,0,0,0,20225,13.75414276,11,0,0,0,76,1647.27777,0,0,,,3305,7.725377823,3303,3309,8,1,7,,,824,15.30261122,816,829,15,-1,8,,,,,,,,,
,,879,i,,879,14.79290168,876,889,15,-1,8,,,20894,-7.759303687,5,0,0,0,0,0,0,0,0,0,76,1647.27777,0,0,,,3319,3.733087535,3319,3319,2,,7,,,879,14.79290168,876,889,15,-1,8,,,,,,,,,
,,920,i,,920,13.58173118,917,926,11,-1,8,,,21291,-962.7840746,10,21026,-26.88106537,18,21304,-28.42690659,21,21006,-14.74047089,16,0,0,0,0,,,3324,6.541764139,3321,3325,6,1,7,,,920,13.58173118,917,926,11,-1,8,,,,,,,,,
,,963,i,,963,19.74318218,953,968,17,-1,8,,,22232,-1176.852972,10,21859,73.97988892,15,22237,6.439975739,7,21848,20.06557083,8,4,105.3142326,0,0,,,4019,68.15126638,3999,4026,29,1,7,,,963,19.74318218,953,968,17,-1,8,,,,,,,,,
,,980,i,,980,2.555758251,980,982,4,,8,,,23442,-892.9405414,10,23110,16.65921783,12,0,0,0,0,0,0,0,0,2,16.54144723,,,4029,18.47053498,4028,4035,9,-1,7,,,980,2.555758251,980,982,4,,8,,,,,,,,,
,,1014,i,,1014,1.687376756,1014,1015,3,,8,,,24192,-888.6939638,9,23853,43.2306633,18,24198,-8.980093002,6,23842,18.27682304,8,4,50.15345702,0,0,,,4043,8.417614799,4038,4045,9,1,7,,,1014,1.687376756,1014,1015,3,,8,,,,,,,,,
,,1019,i,,1019,4.153152689,1018,1020,4,1,8,,,24938,-913.0770734,12,24607,46.41078186,22,24946,5.333525658,4,24597,-5.073936462,4,5,72.26478884,0,0,,,4048,24.5404325,4047,4052,7,1,7,,,1019,4.153152689,1018,1020,4,1,8,,,,,,,,,
,,1024,i,,1024,3.958592485,1022,1025,5,-1,8,,,25704,-879.8595157,15,25509,-14.94085979,12,25711,13.83823967,9,0,0,0,1,3.491882067,2,6.949758531,,,4057,7.580005533,4055,4059,6,-1,7,,,1024,3.958592485,1022,1025,5,-1,8,,,,,,,,,
,,1048,i,,1048,27.64203636,1042,1060,20,1,8,,,26288,-957.1234487,11,25996,47.1762886,20,26297,-13.67718697,9,25985,-15.1231432,10,4,63.90289886,0,0,,,4061,1.937591671,4061,4062,3,,7,,,1048,27.64203636,1042,1060,20,1,8,,,,,,,,,
,,1098,i,,1098,18.70841173,1088,1103,17,-1,8,,,26934,-865.3328698,14,26657,37.01208115,18,26945,-23.03407097,14,26642,22.87100601,14,4,38.47261327,1,3.257021522,,,7016,22.1656284,7013,7019,8,1,7,,,1098,18.70841173,1088,1103,17,-1,8,,,,,,,,,
,,1130,i,,1130,0.951785878,1130,1130,2,,8,,,27690,-815.5672179,13,27389,37.9486351,19,27699,-20.21176147,11,27378,-9.94707489,7,0,0,2,9.320028158,,,7071,2.249580934,7071,7071,2,,7,,,1130,0.951785878,1130,1130,2,,8,,,,,,,,,
,,1132,i,,1132,4.684873412,1132,1133,3,,8,,,28368,-902.1854091,10,28077,38.51028061,23,28376,-24.8763504,18,28059,-24.72713852,21,2,22.76603402,2,22.72183976,,,7077,16.8263493,7075,7085,12,-1,7,,,1132,4.684873412,1132,1133,3,,8,,,,,,,,,
,,1138,e,,1138,1.795474256,1138,1139,3,,6,,,28838,-685.9812182,12,28562,53.27799606,21,28847,-21.54191589,15,28548,26.08086205,17,3,41.07189893,0,0,,,7110,8.155160746,7109,7115,8,-1,7,,,1152,41.36495998,1140,1157,19,1,8,,,,,,,,,
,,1152,i,,1152,41.36495998,1140,1157,19,1,8,,,29452,-637.9854575,10,29167,40.30322266,13,29460,-24.84671974,15,0,0,0,3,32.74664323,0,0,,,7136,19.76296984,7134,7141,9,1,7,,,1209,38.27490999,1188,1218,32,-1,8,,,,,,,,,
,,1209,i,,1209,38.27490999,1188,1218,32,-1,8,,,29888,-686.2372825,11,29652,-6.347232342,7,29902,14.10376072,13,0,0,0,2,43.90586645,0,0,,,7145,0.868381495,7145,7145,2,,7,,,1248,37.84204123,1246,1274,30,1,8,,,,,,,,,
,,1248,i,,1248,37.84204123,1246,1274,30,1,8,,,30307,-549.5512235,9,30076,56.34771347,23,30313,-10.26268291,6,30060,21.06918335,14,3,57.56562791,0,0,,,7434,11.18499419,7433,7435,4,-1,7,,,1296,13.10885041,1292,1303,13,-1,8,,,,,,,,,
,,1296,i,,1296,13.10885041,1292,1303,13,-1,8,,,30679,-741.7721089,12,30475,46.58365631,18,30690,-21.55613708,9,30459,29.26625252,16,0,0,0,0,,,7443,9.045136974,7442,7447,7,-1,7,,,1340,4.981150428,1339,1341,4,-1,8,,,,,,,,,
,,1340,i,,1340,4.981150428,1339,1341,4,-1,8,,,31029,-609.3688232,11,30834,45.38985062,18,31036,-20.43061447,10,30817,35.3282814,16,3,68.46451529,0,0,,,7451,3.674354661,7450,7453,5,-1,7,,,1374,23.15440465,1365,1381,18,-1,8,,,,,,,,,
,,1374,i,,1374,23.15440465,1365,1381,18,-1,8,,,31463,-444.6261094,9,31242,44.58160019,21,31469,15.25391388,6,31232,-25.64295959,14,3,55.89160643,0,0,,,7477,1.820167373,7477,7478,3,,7,,,1419,3.544317668,1419,1420,3,,8,,,,,,,,,
,,1419,i,,1419,3.544317668,1419,1420,3,,8,,,32091,-532.6088637,9,31857,35.84103775,21,32097,11.79867744,5,31844,30.89121056,13,2,40.57245342,0,0,,,7480,2.422671891,7480,7481,3,,7,,,1438,3.257021522,1437,1439,4,1,8,,,,,,,,,
,,1438,i,,1438,3.257021522,1437,1439,4,1,8,,,32595,-503.4473567,12,32349,37.32157516,19,32601,-9.897772789,7,32340,6.807482243,4,4,81.9843139,0,0,,,7505,1.962284788,7505,7506,3,,7,,,1442,1.872569636,1442,1442,2,,8,,,,,,,,,
,,1442,i,,1442,1.872569636,1442,1442,2,,8,,,33149,-554.3646895,9,32921,12.24642754,9,33153,-10.0927496,4,32915,7.756197453,6,1,10.5836592,1,5.302710692,,,7509,2.163118229,7509,7510,3,,7,,,1501,2.249580934,1501,1501,2,,8,,,,,,,,,
,,1501,i,,1501,2.249580934,1501,1501,2,,8,,,33529,-594.2294492,12,33316,40.11036301,17,33541,9.554778099,7,33298,-28.8948307,17,0,0,0,0,,,7525,0.868381495,7525,7525,2,,7,,,1571,7.676017957,1569,1572,5,-1,8,,,,,,,,,
,,1504,E,,1504,4.292211782,1503,1506,5,1,4,,,34010,-645.2331633,14,33798,52.75411606,18,0,0,0,33785,23.87166405,14,1,13.62470181,1,12.23715538,,,7544,41.23204292,7533,7555,24,1,7,,,1576,10.6671624,1574,1582,10,-1,8,,,,,,,,,
,,1571,i,,1571,7.676017957,1569,1572,5,-1,8,,,34407,-567.6906884,12,34191,44.85992813,18,34416,-17.73803711,10,34180,23.0594101,12,2,40.41731185,0,0,,,8786,5.404785381,8785,8789,6,1,7,,,1644,10.35826479,1637,1645,10,1,8,,,,,,,,,
,,1576,i,,1576,10.6671624,1574,1582,10,-1,8,,,34841,-549.0868109,14,34625,49.90760422,19,34849,-17.51884079,8,34611,30.05927086,13,2,29.85743129,1,7.292716575,,,8819,8.735872539,8814,8821,9,-1,7,,,1647,0.868381495,1647,1647,2,,8,,,,,,,,,
,,1583,E,,1583,1.872569636,1583,1583,2,,4,,,35317,-509.3422648,13,35087,63.94376373,21,35324,-17.8649807,10,35072,20.5601902,11,2,48.65746707,0,0,,,8847,8.05300057,8844,8850,8,-1,7,,,1656,2.045689171,1656,1657,3,,8,,,,,,,,,
,,1644,i,,1644,10.35826479,1637,1645,10,1,8,,,35730,-492.3322067,11,35515,57.63277435,22,35737,-23.91836548,13,35494,21.75468254,19,2,37.80680537,0,0,,,8869,5.027816376,8867,8871,6,-1,7,,,1661,7.595634258,1660,1665,7,1,8,,,,,,,,,
,,1647,i,,1647,0.868381495,1647,1647,2,,8,,,36164,-414.7447307,10,36002,-7.311584949,4,36174,10.83430958,11,0,0,0,0,0,0,0,,,8887,19.55757568,8876,8891,17,1,7,,,1703,5.188800542,1703,1704,3,,8,,,,,,,,,
,,1656,i,,1656,2.045689171,1656,1657,3,,8,,,37468,-536.5549504,11,37210,-6.925065517,7,0,0,0,37206,5.704377651,6,0,0,4,44.77068469,,,9318,49.47702362,9315,9324,11,-1,7,,,1712,5.744736948,1710,1715,7,1,8,,,,,,,,,
,,1661,i,,1661,7.595634258,1660,1665,7,1,8,,,37868,-430.3403368,11,37630,32.94664764,15,37873,-11.96240997,6,37618,18.26645088,10,2,26.19988167,0,0,,,9372,97.68170475,9346,9388,44,-1,7,,,1759,30.20017304,1753,1777,26,-1,8,,,,,,,,,
,,1703,i,,1703,5.188800542,1703,1704,3,,8,,,38677,-542.4349596,10,38403,32.0913353,21,38689,-5.077188969,6,38384,25.19144058,16,2,50.92043986,0,0,,,9402,8.652380073,9401,9405,6,-1,7,,,1869,4.023519248,1869,1870,3,,8,,,,,,,,,
,,1712,i,,1712,5.744736948,1710,1715,7,1,8,,,39390,-558.1629873,11,39094,40.75708008,15,39398,-18.80953026,7,39078,25.42770195,14,3,36.87272968,0,0,,,9919,8.249504354,9919,9920,3,,7,,,1872,1.294736734,1872,1872,2,,8,,,,,,,,,
,,1759,i,,1759,30.20017304,1753,1777,26,-1,8,,,40652,-523.5135895,10,40327,20.81555939,17,40658,-11.24859047,7,40311,4.561118603,5,4,60.17304973,0,0,,,9923,2.388640027,9923,9924,3,,7,,,1905,19.32574123,1895,1909,16,1,8,,,,,,,,,
,,1869,i,,1869,4.023519248,1869,1870,3,,8,,,41526,-571.1157207,11,41218,47.51845551,25,41534,-19.41550064,14,41201,-3.424139738,5,6,65.12964823,0,0,,,9965,2.663855751,9964,9966,4,-1,7,,,1949,1.294736734,1949,1949,2,,8,,,,,,,,,
,,1872,i,,1872,1.294736734,1872,1872,2,,8,,,42659,-651.3767676,12,42326,26.28861046,16,42666,-10.0586853,7,0,0,0,3,28.5963993,0,0,,,11174,1.554290396,11174,11174,2,,7,,,1951,2.045689171,1951,1952,3,,8,,,,,,,,,
,,1905,i,,1905,19.32574123,1895,1909,16,1,8,,,43268,-600.6290256,12,42957,47.35135269,19,43277,-21.12138367,15,42939,27.98439217,19,3,51.24099691,0,0,,,11180,9.835923802,11177,11183,8,-1,7,,,2003,3.865856543,2001,2004,5,1,8,,,,,,,,,
,,1949,i,,1949,1.294736734,1949,1949,2,,8,,,43910,-735.1665902,11,43618,48.24959183,21,43918,-23.69849014,16,43601,23.94877434,19,2,27.32707197,0,0,,,11195,27.08587845,11189,11202,15,-1,7,,,3032,3.16730637,3032,3033,3,,8,,,,,,,,,
,,1950,P,,1950,2.249580934,1950,1950,2,,7,,,44351,-741.9857555,11,44099,68.22186279,22,44359,-17.08553314,12,44082,18.07148361,13,3,50.98418113,0,0,,,11224,14.36927149,11219,11230,13,-1,7,,,3130,7.78713614,3127,3132,7,1,8,,,,,,,,,
,,1951,i,,1951,2.045689171,1951,1952,3,,8,,,44760,-568.5839577,14,44532,62.50059128,22,44769,-21.92285919,12,0,0,0,3,37.03283563,0,0,,,11234,3.343484226,11234,11235,3,,7,,,3140,3.117962429,3140,3141,3,,8,,,,,,,,,
,,1954,E,,1954,3.139592463,1953,1955,4,1,4,,,45272,-696.4213096,10,45036,38.8901062,22,45280,-13.04660511,10,45025,-35.78557587,20,1,4.2088074,2,24.16840744,,,11239,2.663855751,11238,11240,4,-1,7,,,3687,19.03836419,3680,3692,14,1,8,,,,,,,,,
,,2003,i,,2003,3.865856543,2001,2004,5,1,8,,,45846,-600.1206855,12,45553,63.74414444,23,45853,-14.66281891,10,45537,-12.5555706,9,3,74.88729024,0,0,,,11249,15.07412859,11246,11254,10,-1,7,,,4328,15.71774491,4322,4332,12,-1,8,,,,,,,,,
,,2065,P,,2065,14.63812542,2059,2067,10,1,7,,,46471,-630.0138361,10,46212,35.97034073,22,46479,10.3309164,6,46187,30.74099731,22,1,15.04029407,2,26.32498009,,,11742,1.962284788,11742,11743,3,,7,,,4381,0.951785878,4381,4381,2,,8,,,,,,,,,
,,2068,E,,2068,3.16730637,2068,2069,3,,4,,,47031,-653.0462928,13,46786,28.66380692,18,47038,-10.54652119,8,46771,-16.89990807,12,0,0,2,41.30025679,,,11784,8.219802148,11783,11789,8,-1,7,,,4443,4.709544921,4442,4446,6,-1,8,,,,,,,,,
,,2073,R,,2073,31.06317543,2071,2074,5,-1,3,,,47491,-609.9114673,11,47271,60.67641068,28,0,0,0,47239,-29.05051613,24,1,3.899876459,0,0,,,11813,15.33318039,11808,11818,12,-1,7,,,4500,1.093903293,4500,4500,2,,8,,,,,,,,,
,,2076,E,,2076,10.79443611,2075,2081,8,1,4,,,47941,-642.5845376,11,47720,52.9171524,26,47946,-9.335590363,5,47699,24.64113426,17,1,4.58579012,1,3.114904107,,,11838,2.388640027,11838,11839,3,,7,,,4515,1.554290396,4515,4515,2,,8,,,,,,,,,
,,2125,P,,2125,125.1507786,2104,2128,26,1,7,,,48480,-711.7164839,12,48251,51.16400528,24,0,0,0,48233,18.09878349,14,0,0,0,0,,,11843,9.669304757,11841,11850,11,-1,7,,,4518,1.093903293,4518,4518,2,,8,,,,,,,,,
,,2159,P,,2159,103.8031249,2131,2165,36,-1,7,,,48839,-696.2817488,10,48628,45.54295349,19,48845,-9.604599953,5,48612,31.9473381,15,0,0,0,0,,,11893,16.16474751,11887,11900,15,-1,7,,,4597,21.59425282,4587,4605,20,1,8,,,,,,,,,
,,2201,R,,2201,165.8209006,2195,2208,15,-1,3,,,49231,-619.2924273,14,49022,52.46710205,18,49237,-13.20719624,9,49009,34.88015366,13,1,5.212995541,0,0,,,12138,4.684873412,12138,12139,3,,7,,,4626,14.04162316,4620,4631,13,-1,8,,,,,,,,,
,,2348,e,,2348,28.27308587,2343,2355,14,1,6,,,49618,-600.3834868,13,49405,54.23421097,19,49625,-10.67962933,6,49389,-20.41954803,14,2,32.49971477,1,2.688548868,,,13281,28.89336546,13278,13284,8,-1,7,,,4673,18.29691876,4666,4680,16,-1,8,,,,,,,,,
,,2364,E,,2364,7.592530033,2363,2366,5,-1,4,,,50182,-694.7878676,13,49979,-2.771953344,4,50187,-12.99479389,6,0,0,0,0,0,2,15.62404799,,,13777,1.294736734,13777,13777,2,,7,,,4980,29.23931642,4973,4994,23,-1,8,,,,,,,,,
,,2370,R,,2370,5.018475862,2367,2371,6,-1,3,,,50752,4.520763325,4,50547,38.15539169,22,0,0,0,50532,13.98910141,11,1,15.24167424,5,52.4278807,,,13805,5.8651627,13805,13806,3,,7,,,5039,0.843688378,5039,5039,2,,8,,,,,,,,,
,,2372,e,,2372,1.872569636,2372,2372,2,,6,,,50760,-706.0026288,11,0,0,0,0,0,0,0,0,0,191,3448.14521,0,0,,,13825,35.68648128,13822,13831,11,-1,7,,,5054,7.385474018,5052,5057,7,-1,8,,,,,,,,,
,,2377,E,,2377,7.490517278,2373,2379,8,1,4,,,51117,-579.356409,10,50915,45.08209991,18,51123,-15.84955502,8,50904,30.60487366,9,1,27.11617881,0,0,,,13854,7.394876751,13850,13855,7,-1,7,,,5239,14.18072934,5235,5247,14,1,8,,,,,,,,,
,,2386,P,,2386,14.23119694,2385,2390,7,-1,7,,,51500,-587.3766092,17,51308,61.05471802,17,51507,6.004186153,4,51297,22.49668694,12,1,9.570632205,0,0,,,13877,3.757759044,13876,13879,5,1,7,,,5291,12.23715715,5282,5292,12,-1,8,,,,,,,,,
,,2392,e,,2392,1.712069873,2392,2393,3,,6,,,52056,-651.3110489,13,51837,37.12277985,20,52066,-17.85527611,16,0,0,0,1,9.712171428,1,11.32536215,,,13881,0.868381495,13881,13881,2,,7,,,5314,1.554290396,5314,5314,2,,8,,,,,,,,,
,,2397,E,,2397,2.246522612,2397,2398,3,,4,,,52471,-577.9679097,11,52248,57.92604065,24,52480,-17.32658386,13,52226,14.66609764,15,1,13.67997331,0,0,,,13904,6.133779299,13903,13906,5,-1,7,,,5318,6.032033094,5317,5321,6,-1,8,,,,,,,,,
,,2404,P,,2404,9.746686329,2399,2408,11,1,7,,,52999,-594.3769089,10,52789,33.52625275,16,53004,-9.866867065,6,52780,11.38083553,9,1,30.36405832,2,34.29807986,,,14888,18.6613665,14883,14895,14,1,7,,,5444,19.01074313,5437,5453,18,-1,8,,,,,,,,,
,,2412,E,,2412,11.42933522,2411,2413,4,1,4,,,53383,-523.3107939,11,53172,53.93953323,21,53389,-17.41095734,8,53159,11.36242867,10,1,3.899881219,1,7.067194777,,,15647,14.72163485,15643,15651,10,-1,7,,,5523,28.22967181,5517,5535,20,-1,8,,,,,,,,,
,,2418,P,,2418,6.668617432,2416,2420,6,-1,7,,,53778,-489.6990926,11,53571,52.86059189,19,53786,9.234062195,6,53558,24.69121552,13,2,20.2651384,0,0,,,16632,25.92155295,16627,16638,13,-1,7,,,5552,2.688548868,5551,5553,4,-1,8,,,,,,,,,
,,2425,E,,2425,3.516575183,2424,2426,4,1,4,,,55064,-581.2566513,11,54814,22.61972427,20,0,0,0,54800,25.57746506,15,0,0,13,113.5097726,,,16658,13.30631548,16655,16666,13,-1,7,,,5676,3.457854963,5675,5677,4,-1,8,,,,,,,,,
,,2432,P,,2432,7.91718497,2430,2437,9,1,7,,,55465,-610.1358622,10,55243,40.84440231,20,55472,6.900393963,4,55228,-47.80231476,9,0,0,0,0,,,16679,17.92569315,16677,16688,13,-1,7,,,5679,2.648193688,5679,5680,3,,8,,,,,,,,,
,,2439,E,,2439,3.599979566,2438,2440,4,1,4,,,55866,-551.4022113,10,55642,-11.90039253,7,55875,-16.11856651,11,55634,5.077188969,6,3,32.96916668,0,0,,,16702,7.179034112,16701,16703,4,-1,7,,,5783,3.117962429,5783,5784,3,,8,,,,,,,,,
,,2445,P,,2445,83.21363141,2441,2479,40,-1,7,,,56312,-623.1137826,13,56097,74.86470032,20,56320,-20.50096512,8,56082,17.60437202,14,1,15.39380159,0,0,,,16725,36.06884564,16721,16730,11,-1,7,,,5947,0.868381495,5947,5947,2,,8,,,,,,,,,
,,2484,R,,2484,29.45726956,2481,2485,6,1,3,,,56717,-594.542437,11,56506,55.71363831,19,56726,-15.36771584,7,56492,32.20174026,13,2,29.64191402,0,0,,,17781,25.70177049,17778,17784,8,-1,7,,,6020,6.198841859,6019,6023,6,-1,8,,,,,,,,,
,,2490,P,,2490,21.09848722,2486,2494,10,-1,7,,,57177,-536.5323699,10,57031,3.457862139,4,57184,-13.84568977,5,0,0,0,0,0,1,10.2407976,,,17807,30.83256456,17804,17812,10,-1,7,,,6025,1.962284788,6025,6026,3,,8,,,,,,,,,
,,2502,R,,2502,191.7513259,2495,2504,11,-1,3,,,57605,-557.6794762,11,57390,61.08150101,20,57612,-10.86547661,6,57376,18.09348488,12,2,27.36309852,0,0,,,17860,15.03050888,17858,17866,10,-1,7,,,6114,7.039473682,6111,6117,8,1,8,,,,,,,,,
,,2510,r,,2510,13.24493493,2505,2512,9,1,5,,,57991,-480.9537098,11,57787,59.43966675,21,57997,-14.51444149,9,57768,-34.11756134,16,3,51.67803706,0,0,,,17890,32.90912462,17888,17894,8,-1,7,,,6409,12.79338647,6403,6412,11,1,8,,,,,,,,,
,,2795,e,,2795,48.1173786,2792,2802,12,1,6,,,58636,-626.4603459,15,58415,19.60722351,15,0,0,0,58407,-4.060366631,4,0,0,3,18.64276289,,,18206,55.88079587,18203,18213,12,-1,7,,,6559,1.093903293,6559,6559,2,,8,,,,,,,,,
,,2804,E,,2804,7.679771634,2803,2806,5,1,4,,,59005,-516.0488897,11,58795,43.4732399,13,59010,-12.32736397,5,58783,29.42440224,12,1,3.800813007,0,0,,,18241,22.34246417,18236,18245,11,-1,7,,,6566,8.822328167,6561,6567,8,1,8,,,,,,,,,
,,2812,E,,2812,4.585785359,2811,2814,5,-1,4,,,59457,-470.6391544,12,59249,57.46078491,26,59465,7.540057182,6,59218,-12.55847168,11,1,12.50247298,0,0,,,18264,40.20323757,18261,18270,11,-1,7,,,6591,6.121717902,6589,6594,7,-1,8,,,,,,,,,
